year,generator,bus,carrier,p_nom,marginal_cost,capital_cost,co2_emissions,color,nice_name,extendable,extension_potential,new_capacity,cum_new_capacity,cum_extension_potential,total_capacity
2025,ES1 7 solar,ES1 7,solar,1651.1136164862935,0.01,35602.07124380445,0.0,#f9d002,Solar,True,1238.33521236472,1238.33521236472,1238.33521236472,1238.33521236472,2889.448828851014
2030,ES1 7 solar,ES1 7,solar,1651.1136164862935,0.01,35592.07124380445,0.0,#f9d002,Solar,True,1238.33521236472,1238.33521236472,2476.67042472944,2476.67042472944,4127.784041215734
2040,ES1 7 solar,ES1 7,solar,1651.1136164862935,0.01,35582.07124380445,0.0,#f9d002,Solar,True,1238.33521236472,1238.33521236472,3715.00563709416,3715.00563709416,5366.119253580454
2050,ES1 7 solar,ES1 7,solar,1651.1136164862935,0.01,35572.07124380445,0.0,#f9d002,Solar,True,1238.33521236472,1238.33521236472,4953.34084945888,4953.34084945888,6604.454465945174
2025,ES1 8 CCGT,ES1 8,CCGT,3926.6,38.85517241379312,99027.72929315244,0.2,#b20101,Combined-Cycle Gas,True,2944.95,0.0,0.0,2944.95,3926.6
2030,ES1 8 CCGT,ES1 8,CCGT,3926.6,38.85517241379312,99017.72929315244,0.2,#b20101,Combined-Cycle Gas,True,2944.95,0.0,0.0,5889.9,3926.6
2040,ES1 8 CCGT,ES1 8,CCGT,3926.6,38.85517241379312,99007.72929315244,0.2,#b20101,Combined-Cycle Gas,True,2944.95,0.0,0.0,8834.849999999999,3926.6
2050,ES1 8 CCGT,ES1 8,CCGT,3926.6,38.85517241379312,98997.72929315244,0.2,#b20101,Combined-Cycle Gas,True,2944.95,0.0,0.0,11779.8,3926.6
2025,ES1 8 offwind-ac,ES1 8,offwind-ac,694.826477714733,0.015,184159.4580148566,0.0,#6895dd,Offshore Wind (AC),True,521.1198582860497,521.1198582860497,521.1198582860497,521.1198582860497,1215.9463360007826
2030,ES1 8 offwind-ac,ES1 8,offwind-ac,694.826477714733,0.015,184149.4580148566,0.0,#6895dd,Offshore Wind (AC),True,521.1198582860497,0.0,521.1198582860497,1042.2397165720995,1215.9463360007826
2040,ES1 8 offwind-ac,ES1 8,offwind-ac,694.826477714733,0.015,184139.4580148566,0.0,#6895dd,Offshore Wind (AC),True,521.1198582860497,0.0,521.1198582860497,1563.3595748581492,1215.9463360007826
2050,ES1 8 offwind-ac,ES1 8,offwind-ac,694.826477714733,0.015,184129.4580148566,0.0,#6895dd,Offshore Wind (AC),True,521.1198582860497,0.0,521.1198582860497,2084.479433144199,1215.9463360007826
2025,ES1 8 onwind,ES1 8,onwind,742.1419460642877,0.015,96085.88801996628,0.0,#235ebc,Onshore Wind,True,556.6064595482158,556.6064595482158,556.6064595482158,556.6064595482158,1298.7484056125036
2030,ES1 8 onwind,ES1 8,onwind,742.1419460642877,0.015,96075.88801996628,0.0,#235ebc,Onshore Wind,True,556.6064595482158,0.0,556.6064595482158,1113.2129190964315,1298.7484056125036
2040,ES1 8 onwind,ES1 8,onwind,742.1419460642877,0.015,96065.88801996628,0.0,#235ebc,Onshore Wind,True,556.6064595482158,0.0,556.6064595482158,1669.8193786446473,1298.7484056125036
2050,ES1 8 onwind,ES1 8,onwind,742.1419460642877,0.015,96055.88801996628,0.0,#235ebc,Onshore Wind,True,556.6064595482158,0.0,556.6064595482158,2226.425838192863,1298.7484056125036
2025,ES1 8 ror,ES1 8,ror,110.3582475,0.0,299140.2249292296,0.0,#4adbc8,Run of River,True,82.768685625,82.768685625,82.768685625,82.768685625,193.126933125
2030,ES1 8 ror,ES1 8,ror,110.3582475,0.0,299130.2249292296,0.0,#4adbc8,Run of River,True,82.768685625,0.0,82.768685625,165.53737125,193.126933125
2040,ES1 8 ror,ES1 8,ror,110.3582475,0.0,299120.2249292296,0.0,#4adbc8,Run of River,True,82.768685625,0.0,82.768685625,248.30605687500002,193.126933125
2050,ES1 8 ror,ES1 8,ror,110.3582475,0.0,299110.2249292296,0.0,#4adbc8,Run of River,True,82.768685625,0.0,82.768685625,331.0747425,193.126933125
2025,ES1 8 solar,ES1 8,solar,531.2068256319207,0.01,35602.07124380444,0.0,#f9d002,Solar,True,398.40511922394046,398.40511922394046,398.40511922394046,398.40511922394046,929.6119448558611
2030,ES1 8 solar,ES1 8,solar,531.2068256319207,0.01,35592.07124380444,0.0,#f9d002,Solar,True,398.40511922394046,398.40511922394046,796.8102384478809,796.8102384478809,1328.0170640798015
2040,ES1 8 solar,ES1 8,solar,531.2068256319207,0.01,35582.07124380444,0.0,#f9d002,Solar,True,398.40511922394046,398.40511922394046,1195.2153576718215,1195.2153576718215,1726.4221833037423
2050,ES1 8 solar,ES1 8,solar,531.2068256319207,0.01,35572.07124380444,0.0,#f9d002,Solar,True,398.40511922394046,398.40511922394046,1593.6204768957618,1593.6204768957618,2124.8273025276826
2025,PT1 0 CCGT,PT1 0,CCGT,1141.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas,True,855.75,0.0,0.0,855.75,1141.0
2030,PT1 0 CCGT,PT1 0,CCGT,1141.0,38.85517241379311,99017.72929315244,0.2,#b20101,Combined-Cycle Gas,True,855.75,0.0,0.0,1711.5,1141.0
2040,PT1 0 CCGT,PT1 0,CCGT,1141.0,38.85517241379311,99007.72929315244,0.2,#b20101,Combined-Cycle Gas,True,855.75,0.0,0.0,2567.25,1141.0
2050,PT1 0 CCGT,PT1 0,CCGT,1141.0,38.85517241379311,98997.72929315244,0.2,#b20101,Combined-Cycle Gas,True,855.75,0.0,0.0,3423.0,1141.0
2025,PT1 0 offwind-ac,PT1 0,offwind-ac,1056.0115312442215,0.015,183221.68606825784,0.0,#6895dd,Offshore Wind (AC),True,792.0086484331662,792.0086484331662,792.0086484331662,792.0086484331662,1848.0201796773877
2030,PT1 0 offwind-ac,PT1 0,offwind-ac,1056.0115312442215,0.015,183211.68606825784,0.0,#6895dd,Offshore Wind (AC),True,792.0086484331662,0.0,792.0086484331662,1584.0172968663323,1848.0201796773877
2040,PT1 0 offwind-ac,PT1 0,offwind-ac,1056.0115312442215,0.015,183201.68606825784,0.0,#6895dd,Offshore Wind (AC),True,792.0086484331662,0.0,792.0086484331662,2376.0259452994987,1848.0201796773877
2050,PT1 0 offwind-ac,PT1 0,offwind-ac,1056.0115312442215,0.015,183191.68606825784,0.0,#6895dd,Offshore Wind (AC),True,792.0086484331662,0.0,792.0086484331662,3168.0345937326647,1848.0201796773877
2025,PT1 0 onwind,PT1 0,onwind,1540.8128858697523,0.015,96085.8880199663,0.0,#235ebc,Onshore Wind,True,1155.6096644023141,1155.609664402314,1155.609664402314,1155.6096644023141,2696.4225502720665
2030,PT1 0 onwind,PT1 0,onwind,1540.8128858697523,0.015,96075.8880199663,0.0,#235ebc,Onshore Wind,True,1155.6096644023141,0.0,1155.609664402314,2311.2193288046283,2696.4225502720665
2040,PT1 0 onwind,PT1 0,onwind,1540.8128858697523,0.015,96065.8880199663,0.0,#235ebc,Onshore Wind,True,1155.6096644023141,0.0,1155.609664402314,3466.8289932069424,2696.4225502720665
2050,PT1 0 onwind,PT1 0,onwind,1540.8128858697523,0.015,96055.8880199663,0.0,#235ebc,Onshore Wind,True,1155.6096644023141,0.0,1155.609664402314,4622.438657609257,2696.4225502720665
2025,PT1 0 ror,PT1 0,ror,2368.9,0.0,299140.2249292296,0.0,#4adbc8,Run of River,True,1776.6750000000002,1776.6750000000002,1776.6750000000002,1776.6750000000002,4145.575000000001
2030,PT1 0 ror,PT1 0,ror,2368.9,0.0,299130.2249292296,0.0,#4adbc8,Run of River,True,1776.6750000000002,1776.6750000000002,3553.3500000000004,3553.3500000000004,5922.25
2040,PT1 0 ror,PT1 0,ror,2368.9,0.0,299120.2249292296,0.0,#4adbc8,Run of River,True,1776.6750000000002,0.0,3553.3500000000004,5330.025000000001,5922.25
2050,PT1 0 ror,PT1 0,ror,2368.9,0.0,299110.2249292296,0.0,#4adbc8,Run of River,True,1776.6750000000002,0.0,3553.3500000000004,7106.700000000001,5922.25
2025,PT1 0 solar,PT1 0,solar,377.3664011812092,0.01,35602.07124380446,0.0,#f9d002,Solar,True,283.02480088590687,283.02480088590687,283.02480088590687,283.02480088590687,660.3912020671161
2030,PT1 0 solar,PT1 0,solar,377.3664011812092,0.01,35592.07124380446,0.0,#f9d002,Solar,True,283.02480088590687,283.02480088590687,566.0496017718137,566.0496017718137,943.4160029530229
2040,PT1 0 solar,PT1 0,solar,377.3664011812092,0.01,35582.07124380446,0.0,#f9d002,Solar,True,283.02480088590687,283.02480088590687,849.0744026577206,849.0744026577206,1226.4408038389297
2050,PT1 0 solar,PT1 0,solar,377.3664011812092,0.01,35572.07124380446,0.0,#f9d002,Solar,True,283.02480088590687,283.02480088590687,1132.0992035436275,1132.0992035436275,1509.4656047248368
2025,PT1 1 CCGT,PT1 1,CCGT,3004.0,38.89284107946028,99027.72929315244,0.2,#b20101,Combined-Cycle Gas,True,2253.0,1989.1633525415236,1989.1633525415236,2253.0,4993.163352541524
2030,PT1 1 CCGT,PT1 1,CCGT,3004.0,38.89284107946028,99017.72929315244,0.2,#b20101,Combined-Cycle Gas,True,2253.0,0.0,1989.1633525415236,4506.0,4993.163352541524
2040,PT1 1 CCGT,PT1 1,CCGT,3004.0,38.89284107946028,99007.72929315244,0.2,#b20101,Combined-Cycle Gas,True,2253.0,0.0,1989.1633525415236,6759.0,4993.163352541524
2050,PT1 1 CCGT,PT1 1,CCGT,3004.0,38.89284107946028,98997.72929315244,0.2,#b20101,Combined-Cycle Gas,True,2253.0,0.0,1989.1633525415236,9012.0,4993.163352541524
2025,PT1 1 offwind-ac,PT1 1,offwind-ac,3404.177204898588,0.015,185562.8946609537,0.0,#6895dd,Offshore Wind (AC),True,2553.132903673941,2553.132903673941,2553.132903673941,2553.132903673941,5957.310108572529
2030,PT1 1 offwind-ac,PT1 1,offwind-ac,3404.177204898588,0.015,185552.8946609537,0.0,#6895dd,Offshore Wind (AC),True,2553.132903673941,2553.132903673941,5106.265807347882,5106.265807347882,8510.443012246471
2040,PT1 1 offwind-ac,PT1 1,offwind-ac,3404.177204898588,0.015,185542.8946609537,0.0,#6895dd,Offshore Wind (AC),True,2553.132903673941,0.0,5106.265807347882,7659.398711021824,8510.443012246471
2050,PT1 1 offwind-ac,PT1 1,offwind-ac,3404.177204898588,0.015,185532.8946609537,0.0,#6895dd,Offshore Wind (AC),True,2553.132903673941,0.0,5106.265807347882,10212.531614695765,8510.443012246471
2025,PT1 1 onwind,PT1 1,onwind,3672.827789448679,0.015,96085.8880199663,0.0,#235ebc,Onshore Wind,True,2754.6208420865096,2754.6208420865096,2754.6208420865096,2754.6208420865096,6427.448631535189
2030,PT1 1 onwind,PT1 1,onwind,3672.827789448679,0.015,96075.8880199663,0.0,#235ebc,Onshore Wind,True,2754.6208420865096,2754.6208420865096,5509.241684173019,5509.241684173019,9182.069473621697
2040,PT1 1 onwind,PT1 1,onwind,3672.827789448679,0.015,96065.8880199663,0.0,#235ebc,Onshore Wind,True,2754.6208420865096,2754.6208420865096,8263.862526259529,8263.862526259529,11936.690315708209
2050,PT1 1 onwind,PT1 1,onwind,3672.827789448679,0.015,96055.8880199663,0.0,#235ebc,Onshore Wind,True,2754.6208420865096,0.0,8263.862526259529,11018.483368346038,11936.690315708209
2025,PT1 1 ror,PT1 1,ror,269.6,0.0,299140.22492922953,0.0,#4adbc8,Run of River,True,202.20000000000002,202.2,202.2,202.20000000000002,471.8
2030,PT1 1 ror,PT1 1,ror,269.6,0.0,299130.22492922953,0.0,#4adbc8,Run of River,True,202.20000000000002,202.2,404.4,404.40000000000003,674.0
2040,PT1 1 ror,PT1 1,ror,269.6,0.0,299120.22492922953,0.0,#4adbc8,Run of River,True,202.20000000000002,0.0,404.4,606.6,674.0
2050,PT1 1 ror,PT1 1,ror,269.6,0.0,299110.22492922953,0.0,#4adbc8,Run of River,True,202.20000000000002,0.0,404.4,808.8000000000001,674.0
2025,PT1 1 solar,PT1 1,solar,648.0735988187907,0.01,35602.07124380446,0.0,#f9d002,Solar,True,486.05519911409306,486.05519911409306,486.05519911409306,486.05519911409306,1134.1287979328838
2030,PT1 1 solar,PT1 1,solar,648.0735988187907,0.01,35592.07124380446,0.0,#f9d002,Solar,True,486.05519911409306,486.05519911409306,972.1103982281861,972.1103982281861,1620.1839970469769
2040,PT1 1 solar,PT1 1,solar,648.0735988187907,0.01,35582.07124380446,0.0,#f9d002,Solar,True,486.05519911409306,486.05519911409306,1458.1655973422792,1458.1655973422792,2106.23919616107
2050,PT1 1 solar,PT1 1,solar,648.0735988187907,0.01,35572.07124380446,0.0,#f9d002,Solar,True,486.05519911409306,486.05519911409306,1944.2207964563722,1944.2207964563722,2592.294395275163
