snapshot,ES1 0 offwind-ac,ES1 0 onwind,ES1 0 solar,ES1 1 offwind-ac,ES1 1 onwind,ES1 1 solar,ES1 2 offwind-ac,ES1 2 onwind,ES1 2 ror,ES1 2 solar,ES1 3 offwind-ac,ES1 3 onwind,ES1 3 solar,ES1 4 offwind-ac,ES1 4 onwind,ES1 4 solar,ES1 5 onwind,ES1 5 solar,ES1 6 offwind-ac,ES1 6 onwind,ES1 6 solar,ES1 7 onwind,ES1 7 solar,ES1 8 offwind-ac,ES1 8 onwind,ES1 8 ror,ES1 8 solar,PT1 0 offwind-ac,PT1 0 onwind,PT1 0 ror,PT1 0 solar,PT1 1 offwind-ac,PT1 1 onwind,PT1 1 ror,PT1 1 solar,ES1 3 CCGT,ES1 8 CCGT,ES1 2 CCGT,ES1 1 coal,ES1 7 CCGT,ES1 4 coal,ES1 4 CCGT,ES1 5 CCGT,PT1 0 CCGT,ES1 1 CCGT,ES1 0 CCGT,ES1 6 CCGT,ES1 3 coal,PT1 1 CCGT,ES1 0 coal,ES1 2 coal
2013-07-06 23:00:00,0.058537534442070056,0.023521683926556475,0.0,0.009735895625344153,0.12689767909343364,0.0,0.02288411991394086,0.08130172549166728,0.14257189048501534,0.0,0.7118515938196267,0.19859295201617364,0.0,0.27729693816052325,0.2207867105723825,0.0,0.17855148984948327,0.0,2.1406920718176408e-05,0.030856302891257396,0.0,0.19294034821463524,0.0,0.009027969870413877,0.019572894952248367,0.14257189048501534,0.0,0.060863751239204206,0.047123312753020674,0.08690387626977705,0.0,0.3518615812363137,0.11450970005628495,0.08690387626977705,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-07 00:00:00,0.056842208858580455,0.019783147688038988,0.0,0.018170503572248975,0.12072962114723845,0.0,0.012836116905086351,0.0723927993932356,0.14243137007557521,0.0,0.7159449168924036,0.1854340892356095,0.0,0.2731930368551268,0.2021098752399413,0.0,0.1401445798420531,0.0,0.0,0.021147266570898715,0.0,0.1866230894444654,0.0,0.01072858901845539,0.010897424842254744,0.14243137007557521,0.0,0.054686990645802375,0.07505403924562985,0.0868127078551115,0.0,0.35789653358879,0.10610642422348829,0.08681270785511148,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-07 01:00:00,0.06546288636446365,0.022135300855309816,0.0,0.024779954224608856,0.11397341503817104,0.0,0.0,0.06595219621809788,0.1422912754815077,0.0,0.6916076163131785,0.1690739342645669,0.0,0.27896027309663174,0.19923463401176814,0.0,0.11765689078976924,0.0,0.0,0.017440761335217294,0.0,0.16716992197685612,0.0,0.016318199922989052,0.008462329427821994,0.1422912754815077,0.0,0.03718510429821312,0.0909055396906631,0.0867217172286282,0.0,0.37497085613900305,0.09106431480542229,0.0867217172286282,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-07 02:00:00,0.07035775990304574,0.02471897994405403,0.0,0.027002763032094843,0.10907566240026992,0.0,0.0,0.055233982013583115,0.14214960777044752,0.0,0.6620782769168227,0.15726584029596136,0.0,0.2587306159541942,0.18837806274348423,0.0,0.10070143490918178,0.0,0.0,0.014596527352278572,0.0,0.15170878736173116,0.0,0.019495710282013565,0.006188292323323027,0.14214960777044752,0.0,0.037827123907995634,0.1059597080574767,0.08663013328589478,0.0,0.40137933398352643,0.08933881793680912,0.08663013328589476,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-07 03:00:00,0.07396626814835926,0.026960245445293695,0.0,0.022648533960255627,0.0973405217635463,0.0,0.0,0.04125123321576539,0.14200681885014774,0.0,0.6437187034057648,0.1490620798247458,0.0,0.24060845234659062,0.16482749600251553,0.0,0.08792978723260672,0.0,0.0,0.012237309982029482,0.0,0.14122590639013746,0.0,0.02257565178691285,0.0034770305722571352,0.14200681885014776,0.0,0.0695650359870694,0.11228889974421166,0.08654216729143996,0.0,0.423324903902258,0.0953080167918471,0.08654216729143996,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-07 04:00:00,0.07206257631767117,0.025391552078844092,0.0,0.01763288448929505,0.08346637230444902,0.0,0.0,0.03205945468032002,0.14186600036204935,0.0,0.6329890956854045,0.14561327919227265,0.0,0.22459577693020918,0.15105200780496805,0.0,0.07075450824555418,0.0,0.0,0.00961232031296931,0.0,0.12319848634215512,0.0,0.021956871040927986,0.001987679294324165,0.14186600036204938,0.0,0.12921666342482782,0.11924626046475456,0.08645112674426274,0.0,0.4357555378672728,0.1018478211675364,0.08645112674426272,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-07 05:00:00,0.07286650730977781,0.024932238810457783,0.0,0.014472449042083923,0.07702006784807297,0.0,0.0,0.02865903805492011,0.14172495121943338,0.0,0.6297832515696034,0.1559991444456517,0.0,0.23322262048472858,0.15596730296523073,0.0,0.06134638436487476,0.0,0.0,0.009042780754193257,0.0,0.10946910323016774,0.0,0.019679216073149163,0.001128115300181772,0.1417249512194334,0.0,0.23188825549074946,0.13750427784452662,0.08635983894555754,0.0,0.4441596549493278,0.10954919736700126,0.08635983894555754,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-07 06:00:00,0.07088953401960835,0.023857704868720336,0.0,0.01186722686388399,0.07192651397114078,0.0005959542694167453,0.0,0.02250624020073126,0.14158224989051788,0.016383256144250184,0.6248342301369406,0.1663949090338715,0.00010079578483419293,0.2600842556779152,0.1583137075541941,0.005117231653779995,0.051141339243651864,0.0,0.0,0.008367221850049462,0.0007513807148285152,0.09304811715549208,0.0,0.020583545429641265,0.0027533596679331623,0.1415822498905179,0.04963375312513446,0.33765843065959456,0.1447813938604436,0.08626658908194137,0.0,0.4538874562517223,0.11467819727206938,0.08626658908194137,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-07 07:00:00,0.07034236865781793,0.02125471997284121,0.2012842005031637,0.010637185430868862,0.043973295835816543,0.21149992130894307,0.0,0.01430473177138084,0.14143957117351083,0.24671945334756912,0.600407841989679,0.14023983302365642,0.14420250833748993,0.31203030308530066,0.16486643881265037,0.15801875877183652,0.017720541136461723,0.1873176627294628,0.0,0.002735028494186797,0.22270032743719184,0.04870060737152731,0.1560819567479876,0.016700671631091173,0.0012942990566965193,0.14143957117351086,0.27885780226726437,0.32698229601970574,0.11953340793200987,0.08617868408193059,0.12695351880894853,0.46232934113487795,0.10343900034386251,0.08617868408193058,0.10514433050967774,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-07 08:00:00,0.07263385114062927,0.024369445642077936,0.41072499058481304,0.008009496621202674,0.026240585787585778,0.41519589209819924,0.0,0.01141263933960432,0.14130003471574162,0.43009922137033696,0.5799194373651102,0.11113110783745739,0.3676578638566341,0.2894383583746951,0.14776672592732526,0.3618536545376062,0.008539296712341632,0.40144263358385895,0.0,0.0026446588735349087,0.42166925979167047,0.024194067574162106,0.3759949613571518,0.014017227371090329,0.0012040904962699272,0.14130003471574162,0.4479134950363706,0.21235274013636823,0.06932366536128379,0.08609035249027058,0.3477581762122167,0.45374759213505533,0.06598054244996077,0.08609035249027057,0.3300273518128411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-07 09:00:00,0.08194897186010132,0.038269086000790854,0.555322193158824,0.006734199565380921,0.029325555080031943,0.5645664181998684,0.0,0.01164301756166091,0.1411683284070612,0.5663184081568432,0.5736843047433009,0.11261597789924048,0.5205067296205942,0.25862497411619123,0.1444841756987379,0.5193200761885008,0.008455617510844976,0.5489863189200286,0.0,0.006943230334109121,0.560554143617272,0.021231933725972894,0.5303997318893702,0.013923958246150794,0.001910597029795644,0.14116832840706123,0.5768857546837736,0.12572263995335423,0.04790339824169587,0.08600046651009552,0.5056746469891154,0.4627636746966453,0.06776544211235881,0.08600046651009552,0.4902590848941576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-07 10:00:00,0.058521071912721385,0.02815283326728975,0.6520871924624561,0.005392636421890627,0.026718557689613835,0.6657941657507621,0.0,0.009493786168324282,0.141037596358665,0.6570262566127844,0.5275165424947195,0.09102304597965966,0.6252275504075182,0.20387487491654932,0.13866531297202933,0.6260615092516814,0.006468942001804184,0.6474927283087483,0.0,0.006524843424818749,0.6535792068080464,0.01277949949157079,0.6352110197985481,0.009874777551966276,0.0015951953839497277,0.141037596358665,0.661605553649335,0.032442545775657805,0.020711843114105417,0.08591044626901917,0.6154458362500959,0.36822806047619855,0.03885831542443767,0.08591044626901917,0.6014012548737547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-07 11:00:00,0.08446271299450572,0.04505765188364847,0.7101870386341821,0.011677051447284172,0.023045466919413837,0.7298552558460801,0.02881834927206123,0.0071357888335914785,0.14092495756456747,0.7092640316321498,0.5331592801388084,0.10433663125834959,0.6907686284810409,0.1887877163307914,0.1399229401397439,0.6939799145191381,0.007078526291775414,0.7095453014653159,0.02776315408048712,0.01516000678760075,0.709341104421788,0.007986466274189561,0.7027411518392176,0.02093913373126553,0.006187804505637923,0.14092495756456747,0.7043477804488728,1.1746908912455435e-05,0.002689663060603154,0.08581965529210567,0.6868006938707324,0.3331810092645802,0.03403852957261562,0.08581965529210567,0.674193101851088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-07 12:00:00,0.12012507536446403,0.0722647821079636,0.7281286315258464,0.028439639185401624,0.02117310364299614,0.7511636818950248,0.06964555092779548,0.01183162352199983,0.14082869200691298,0.7199870248127819,0.5336058027519527,0.11448558522052948,0.7154638030791949,0.18287785664784076,0.13800439362862435,0.7174033467942458,0.007508560067818906,0.7306976276170436,0.06510088906328457,0.028790907748755888,0.7247869523874481,0.006037015843903008,0.7291587690223976,0.03600314857103672,0.014282901564119925,0.14082869200691298,0.7011385893416235,0.001350073689108331,0.0007757863417531962,0.08573002584481226,0.7181990762659789,0.3102576437267601,0.03352864502376191,0.08573002584481226,0.7054697340828315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-07 13:00:00,0.1533822795444049,0.09957583695129281,0.7025764171218911,0.052328631668485205,0.026135744745780586,0.727050332609469,0.11874431718352481,0.018012264909552975,0.14070929906244217,0.6878756449643529,0.5311233294809089,0.12093389234068998,0.6969339805978277,0.18471794831073157,0.13765059393422913,0.6992873770025891,0.007516681562501885,0.7081989104767697,0.09601642667781975,0.0416281590636743,0.6970284954540236,0.003837328950900269,0.7127391389942684,0.054749878660773896,0.03290174419328801,0.14070929906244217,0.6650399389719982,0.03538868607174194,0.0035745097569352883,0.08564020667896174,0.7065937838809114,0.2846486902109976,0.03770612154463773,0.08564020667896173,0.6953665978550899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-07 14:00:00,0.16813707005923006,0.11361597129771238,0.6312320666932013,0.07200891654487142,0.048740228404144284,0.6548245528472858,0.1518255748738491,0.0270117638679648,0.14056796009169864,0.6135284045878024,0.5343027426408677,0.12159786529569735,0.6334172674501497,0.1932897802113025,0.14597128680182545,0.649099161310475,0.007419883280172049,0.6409566629781915,0.11262085698667743,0.05234686781672351,0.6239657467229472,0.004547104531637702,0.6503851478593003,0.06452558197878147,0.053230114980559046,0.14056796009169864,0.5853360578198412,0.08120943059266383,0.0105182935939831,0.08554954274495703,0.6516654989008572,0.2573920836779946,0.03893132157525712,0.08554954274495705,0.6400673766816071,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-07 15:00:00,0.1677380494359141,0.1165502988930184,0.5200680511065704,0.07429565260496736,0.07137007814683896,0.5411878816627937,0.16802380603245473,0.041153775438633425,0.14038774665853435,0.502915159056123,0.5426070935880746,0.11591542681339187,0.5321411873820413,0.2062934559088114,0.16444379894327923,0.5612234610760806,0.007521331676179763,0.5326866838513387,0.10564427965652261,0.0597008919678325,0.5112502922082204,0.008271498877696933,0.5492356726136792,0.0543083544638875,0.06600793532396611,0.14038774665853435,0.46780909563756307,0.07575746429333242,0.019753101847005856,0.08546226490076692,0.5575562718300253,0.24906904634152263,0.03364925460608913,0.0854622649007669,0.5483524408080637,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-07 16:00:00,0.1621811076116413,0.1208603377666161,0.3718004733247718,0.06804415609121371,0.0887176540088069,0.39348861933808343,0.14755348780109145,0.054993541837170465,0.14030129958636808,0.35808898694519475,0.5593466943329514,0.10661937239781233,0.3930706676666427,0.23516877429510685,0.1933967123027499,0.4326502980939296,0.010016376669975954,0.38832607609672315,0.08637940583904409,0.06653315561051161,0.363320012195968,0.015960955562364577,0.41137445584311777,0.03515158157563724,0.09245027928626343,0.14030129958636808,0.31955426718235425,0.0738320447081072,0.03908503773621671,0.085370985316428,0.4255336151918072,0.2745556086934294,0.039941210138312915,0.085370985316428,0.41906486432734014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-07 17:00:00,0.13977625689825512,0.1182218562890259,0.20349566299031308,0.0529639727259601,0.11332671477023809,0.2304481129668279,0.10428928949241725,0.07628170687550452,0.1400833802660236,0.19757441619888177,0.5755610006593002,0.1028464203375489,0.23040021745015993,0.2733627268247798,0.21865129909670386,0.27634762303724175,0.016412388139494343,0.22304806760206142,0.07012792153718195,0.07083585232937549,0.1976947576084482,0.028135509993864456,0.24920264287392144,0.017583582606393377,0.12845369801914214,0.1400833802660236,0.16492470568900303,0.0707388674985826,0.05398616852195719,0.08527984464831308,0.26843445066775046,0.31149687967625683,0.06059465158871581,0.08527984464831308,0.26367013355618096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-07 18:00:00,0.11173500270933136,0.11272958739951167,0.0540486021224708,0.03350052231247428,0.14417391269386803,0.08072611920509845,0.07070886942440659,0.10618895722570923,0.13994269435477127,0.05725323992001849,0.5826887795511834,0.10866023962135857,0.07643545012037106,0.30219189006931757,0.22913727296941178,0.11674623725502381,0.032934498474432736,0.07117191447480507,0.05386421313735124,0.08861597673169526,0.053336645391298516,0.046943112029338235,0.09227663952223056,0.006759800976814334,0.14417213626348951,0.1399426943547713,0.041565692731925216,0.07079055937840739,0.06411889860196593,0.0851674049359056,0.11263415813739407,0.3133996352846161,0.09763324360316043,0.0851674049359056,0.10784187874129313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-07 19:00:00,0.08019863016917589,0.09526188989783238,0.0,0.022721563770977466,0.17427139857542573,0.0004480901682977269,0.042764410205099135,0.14275101535550455,0.1397122628567627,0.0,0.5986274787665486,0.14812753736208453,0.0,0.32090767054734615,0.24115678596954157,0.01726766141274735,0.06305296246518675,0.0,0.02385835203299999,0.103867221792895,0.0,0.08780357358457856,0.001489437778010029,0.0022509747468821713,0.10410195612729846,0.1397122628567627,0.0,0.07587901543983538,0.05465376410916381,0.08503994830761824,0.016565483726266327,0.2604583676951199,0.14603322433653493,0.08503994830761824,0.011312784105616348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-07 20:00:00,0.0632270400222796,0.0736255438721034,0.0,0.016896603090175037,0.20015134722623215,0.0,0.025857646323985878,0.1811680895531136,0.13956554846165867,0.0,0.636324566087617,0.21444529792037176,0.0,0.354126803546,0.2540876143974974,0.0,0.10464545479972863,0.0,0.004475974331453741,0.12665745575944548,0.0,0.1595274122334151,0.0,0.0011128394726029637,0.08336987072049942,0.1395655484616587,0.0,0.08281495147758386,0.045207482895132434,0.08495314012526556,0.0,0.18313379961177684,0.19479549780245933,0.08495314012526556,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-07 21:00:00,0.05298727726631567,0.05136398401987532,0.0,0.014673047116974789,0.18846555855069033,0.0,0.0,0.15792481142462902,0.13946647378801066,0.0,0.6499498912539777,0.22502879046485694,0.0,0.38026536551459844,0.23972475884200567,0.0,0.13697810230891624,0.0,0.0,0.11318894969465018,0.0,0.2087944253598381,0.0,0.0,0.06663086229485425,0.1394664737880107,0.0,0.06747060935278289,0.03320690116758661,0.08486665761971915,0.0,0.12583164846728917,0.18687458191869047,0.08486665761971915,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-07 22:00:00,0.058953425633282076,0.03728639965336757,0.0,0.025919902373118704,0.15134583244111788,0.0,0.0,0.1387396451278487,0.13935043767499478,0.0,0.649655026252856,0.1996047974843869,0.0,0.29966458219315595,0.20805921208439865,0.0,0.13864141246301073,0.0,0.0,0.07632377353624817,0.0,0.17696636216015846,0.0,0.0033989105217667142,0.046333240607135194,0.1393504376749948,0.0,0.019004785141090462,0.02361848239118587,0.0847776794382406,0.0,0.08056563825848995,0.12391291288149513,0.08477767943824059,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-07 23:00:00,0.05193798998957912,0.028712066791071304,0.0,0.030086460504158606,0.12359234088477912,0.0,0.0,0.10181187259020603,0.1392339446388207,0.0,0.6202330324487706,0.17530221032474363,0.0,0.2709905824336257,0.196012440321466,0.0,0.15175010912674972,0.0,0.0,0.06023100338446234,0.0,0.1566748564854393,0.0,0.005656639471649504,0.03691228364380287,0.13923394463882072,0.0,0.008411659889277218,0.02505863646599535,0.08468844023738463,0.0,0.07930339776926233,0.12303232875254663,0.08468844023738462,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-08 00:00:00,0.046132118437135536,0.02301388389668627,0.0,0.026892013328209202,0.11323495500138862,0.0,0.0,0.07152182765947794,0.1390940893386844,0.0,0.5979771363590533,0.16218879304036185,0.0,0.2818421560348677,0.20315800270028814,0.0,0.16058741468344687,0.0,0.0,0.0531171202187279,0.0,0.14124875739838702,0.0,0.005198880778825811,0.024311826070990892,0.1390940893386844,0.0,0.0,0.036114001161219426,0.08459905925917638,0.0,0.07154739836273011,0.1000165461617193,0.08459905925917637,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-08 01:00:00,0.04412526935856753,0.019503443831538684,0.0,0.027877029716966376,0.10318005189895345,0.0,0.0,0.041637699057781356,0.13895115201761085,0.0,0.5878552059951194,0.14571685721346944,0.0,0.2946441687010847,0.20834588744848284,0.0,0.149731517687902,0.0,0.0,0.042898123172644034,0.0,0.12688166211886706,0.0,0.002294341681524847,0.013728704640277974,0.13895115201761088,0.0,0.0,0.04347230493851963,0.08450955899680394,0.0,0.06749403034915738,0.07680182308986115,0.08450955899680393,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-08 02:00:00,0.04394897504434948,0.017189170542771963,0.0,0.018185252631368776,0.09410259041656124,0.0,0.0,0.023565759940396166,0.1388106290138593,0.0,0.5855196871933337,0.13589340871723682,0.0,0.29333861079259815,0.18383559642734973,0.0,0.13702366149567838,0.0,0.0,0.037885136263478836,0.0,0.12279527138909746,0.0,0.000471380145896917,0.007799327157214222,0.1388106290138593,0.0,0.0,0.05281266919708724,0.08442239825063058,0.0,0.07968462974338882,0.06140264585241806,0.08442239825063058,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-08 03:00:00,0.04655453362478651,0.021596896029970114,0.0,0.008791431925237679,0.08566416361541004,0.0,0.0,0.015652591026764334,0.1386679890221665,0.0,0.5842778113864279,0.1282799629809807,0.0,0.27415118740797795,0.15411485621469515,0.0,0.11883642497843573,0.0,0.0,0.0363108999346148,0.0,0.11798544208480014,0.0,0.007463323448604883,0.0033679611465346976,0.1386679890221665,0.0,0.0,0.05501752693818056,0.08433458296902914,0.0,0.11421455684276509,0.060336753125011286,0.08433458296902914,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-08 04:00:00,0.050525099011647076,0.02444326354089379,0.0,0.003682309645612148,0.07972081879332482,0.0,0.0,0.010673550756488908,0.13852621556940364,0.0,0.5827717559120145,0.12260354762867015,0.0,0.2367181344653721,0.13066468068699044,0.0,0.10678649917225355,0.0,0.0,0.03786619671222758,0.0,0.10831017941645725,0.0,0.017904187340987022,0.002154736018878404,0.13852621556940364,0.0,1.3560716519088908e-05,0.05487288810148906,0.0842470940996414,0.0,0.16117948887579953,0.06371174648419774,0.0842470940996414,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-08 05:00:00,0.05559147189485801,0.025848354025444928,0.0,0.0007356305289955537,0.07183386114307547,0.0,0.0,0.004523002114013723,0.138384757246465,0.0,0.5809044019648939,0.1259793934527207,0.0,0.21163077873983244,0.11330658765507613,0.0,0.10225310673784112,0.0,0.0,0.03716716519764299,0.0,0.09847370175226183,0.0,0.025911423132604576,0.0016531707915351764,0.13838475724646504,0.0,0.009535308800038588,0.06148425801040926,0.08416064063085606,0.0,0.198117854668731,0.06284826478259793,0.08416064063085606,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-08 06:00:00,0.059055788073507906,0.02212020049231151,0.0,0.0,0.05688524932587205,0.001306211494967117,0.0,0.001335512882018213,0.13824371874565955,0.024825550362038106,0.5750536746729178,0.1265731861868247,0.0,0.21266820013665416,0.10938003001511361,0.0031292616976954634,0.0868033639624709,0.0,0.0,0.031706917099859226,0.0016981314832911216,0.08184675765879637,0.0,0.028114358646697472,0.001470098070362603,0.13824371874565955,0.0810205575278663,0.0221888048892769,0.06685718696891954,0.08407389413912453,0.0,0.215366726725696,0.05900850052950352,0.08407389413912451,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-08 07:00:00,0.06348846510751827,0.019828967433958903,0.2001431881190831,0.0,0.029522120226777845,0.2113329022435087,0.0,0.0,0.13809692590247544,0.24652337803371807,0.5596554546022848,0.10836640179682033,0.14365494393592043,0.21441978159253833,0.10362975595249342,0.15729080237254353,0.04100470485189391,0.18794990232224776,0.0,0.012342457614528584,0.22327296976899294,0.0406797267496581,0.15665415256046486,0.02705409734902901,0.0003992833068443321,0.13809692590247546,0.2737248386996675,0.02595804254403878,0.049901541260448,0.0839869189598155,0.1312570101506569,0.2205203258160441,0.04545487011931925,0.08398691895981548,0.10578670113735814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-08 08:00:00,0.06583038607944627,0.020510006941436745,0.40733130739182893,0.0,0.010128183167087666,0.41211628932261585,0.0,0.0004498560470054265,0.13795411249762785,0.42414297979578824,0.5389100079577499,0.08522468920648932,0.3667690878823738,0.18616625751625715,0.08032581169577337,0.3657029573608792,0.028513123120449835,0.39877494154983717,0.0031645402919373154,0.016632699436389304,0.4179275325907724,0.01804732468395178,0.37624298364451014,0.038082449639366876,0.004162551983630356,0.13795411249762785,0.43755597853704914,0.005563877583717545,0.020088116554633273,0.08390036109481834,0.34784162096346416,0.2188758870337593,0.01832068358420059,0.08390036109481833,0.3303980288466253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-08 09:00:00,0.0712696419819495,0.03859395929195736,0.5528698380352132,0.004584792859293581,0.007644899255915749,0.561540263836014,0.020736440498752732,0.0017696495922002466,0.13779659329100344,0.5612457402556421,0.5325455293987453,0.08806845843745521,0.5193563144021341,0.17135439057531937,0.08893122755258999,0.5247099446290346,0.025147652550561245,0.5464959062552446,0.00594317828999353,0.029909199657297946,0.5588465546234084,0.010629921338248752,0.5314037746946951,0.04461285727359103,0.013358525829432135,0.13779659329100347,0.5649919947846065,0.0012642057609474607,0.010442703463097586,0.0838113409940558,0.5030647736082603,0.24284169641450362,0.02211441704317877,0.0838113409940558,0.4905043039132203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-08 10:00:00,0.06657203478798485,0.03863191868173491,0.6502933002746286,0.010521191080168557,0.003459438457104247,0.6629052061311128,0.02397560131677446,0.003651463757605413,0.13765056108530613,0.6505025190251398,0.5146024935540123,0.08319685217428908,0.6234144925492968,0.13107689466366512,0.08556551043373156,0.6348161465771542,0.01804617719241774,0.6447557525682758,0.006152673829928429,0.030043264896905165,0.6529379416156825,0.0007063576762168353,0.6366572059495094,0.03414737618757576,0.012734552287277424,0.13765056108530613,0.6450946883322418,0.0,0.0007401642763285849,0.08372017109388302,0.6132796230421159,0.17841832025229193,0.010055495293219602,0.08372017109388302,0.6030603792897268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-07-08 11:00:00,0.10937977803261724,0.07391757955519102,0.7091420884883713,0.03241386550357013,0.006033737043604372,0.7272283023704795,0.03630715739944488,0.011111155491435156,0.13744942456947837,0.7038858965195722,0.5249197206751641,0.09841072535457172,0.6894107117507889,0.1191806129382365,0.08111595688733049,0.7060342633236114,0.014565824898038548,0.7068111515597981,0.021227022388767246,0.04545514391980672,0.7092568892511709,0.0,0.7044119886589653,0.04714183171233023,0.02532266010339907,0.1374494245694784,0.6817893446124393,0.0,0.0,0.08363059192770642,0.6840339483972271,0.15095014035820195,0.0070026748098540904,0.08363059192770642,0.6771846491562971,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
