generator,week,value
ES1 2 onwind,38,4177.9824314508805
ES1 2 onwind,39,3393.58662208749
ES1 2 onwind,40,4177.98243145088
ES1 2 onwind,41,4177.982431450879
ES1 2 onwind,42,4177.9824314508805
ES1 2 onwind,43,4177.9824314508805
ES1 2 onwind,44,4177.98243145088
ES1 2 onwind,45,0.0
ES1 2 onwind,46,4177.98243145088
ES1 2 onwind,47,4177.98243145088
ES1 2 onwind,48,2663.535185615472
ES1 2 onwind,49,4177.98243145088
ES1 2 onwind,50,4177.98243145088
ES1 2 onwind,51,956.2625038941298
ES1 2 onwind,52,2598.07325193336
ES1 2 onwind,53,4177.98243145088
ES1 2 ror,1,36.65
ES1 2 ror,2,36.65
ES1 2 ror,3,0.0
ES1 2 ror,4,36.65
ES1 2 ror,5,36.65
ES1 2 ror,6,36.65
ES1 2 ror,7,36.65
ES1 2 ror,8,36.65
ES1 2 ror,9,36.65
ES1 2 ror,10,36.65
ES1 2 ror,11,36.65
ES1 2 ror,12,36.65
ES1 2 ror,13,36.65
ES1 2 ror,14,36.65
ES1 2 ror,15,36.65
ES1 2 ror,16,36.65
ES1 2 ror,17,36.65
ES1 2 ror,18,36.65
ES1 2 ror,19,36.65
ES1 2 ror,20,36.65
ES1 2 ror,21,36.65
ES1 2 ror,22,36.65
ES1 2 ror,23,36.65
ES1 2 ror,24,36.65
ES1 2 ror,25,36.65
ES1 2 ror,26,36.65
ES1 2 ror,27,36.65
ES1 2 ror,28,36.65
ES1 2 ror,29,36.65
ES1 2 ror,30,36.65
ES1 2 ror,31,36.65
ES1 2 ror,32,36.65
ES1 2 ror,33,36.65
ES1 2 ror,34,36.65
ES1 2 ror,35,36.65
ES1 2 ror,36,36.65
ES1 2 ror,37,36.65
ES1 2 ror,38,36.65
ES1 2 ror,39,36.65
ES1 2 ror,40,36.65
ES1 2 ror,41,36.65
ES1 2 ror,42,36.65
ES1 2 ror,43,36.65
ES1 2 ror,44,36.65
ES1 2 ror,45,36.65
ES1 2 ror,46,36.65
ES1 2 ror,47,36.65
ES1 2 ror,48,36.65
ES1 2 ror,49,36.65
ES1 2 ror,50,36.65
ES1 2 ror,51,36.65
ES1 2 ror,52,36.65
ES1 2 ror,53,36.65
ES1 2 solar,1,1258.4329093785896
ES1 2 solar,2,1258.4329093785896
ES1 2 solar,3,1258.4329093785893
ES1 2 solar,4,1258.4329093785896
ES1 2 solar,5,1258.4329093785896
ES1 2 solar,6,1258.4329093785896
ES1 2 solar,7,1258.4329093785896
ES1 2 solar,8,1258.4329093785893
ES1 2 solar,9,1258.4329093785896
ES1 2 solar,10,1258.4329093785896
ES1 2 solar,11,1258.4329093785896
ES1 2 solar,12,1258.4329093785898
ES1 2 solar,13,1258.4329093785898
ES1 2 solar,14,1258.4329093785898
ES1 2 solar,15,1258.4329093785893
ES1 2 solar,16,1258.4329093785896
ES1 2 solar,17,1258.4329093785896
ES1 2 solar,18,1258.4329093785896
ES1 2 solar,19,1258.4329093785896
ES1 2 solar,20,1258.4329093785896
ES1 2 solar,21,1258.4329093785896
ES1 2 solar,22,1258.4329093785896
ES1 2 solar,23,1258.4329093785898
ES1 2 solar,24,1258.4329093785893
ES1 2 solar,25,1258.4329093785896
ES1 2 solar,26,1258.4329093785896
ES1 2 solar,27,1258.4329093785896
ES1 2 solar,28,1258.4329093785896
ES1 2 solar,29,1258.4329093785896
ES1 2 solar,30,1258.4329093785893
ES1 2 solar,31,1258.4329093785898
ES1 2 solar,32,1258.4329093785898
ES1 2 solar,33,1258.4329093785896
ES1 2 solar,34,1258.4329093785896
ES1 2 solar,35,1258.4329093785893
ES1 2 solar,36,1258.4329093785896
ES1 2 solar,37,1258.4329093785896
ES1 2 solar,38,1258.4329093785893
ES1 2 solar,39,1258.4329093785896
ES1 2 solar,40,1258.4329093785896
ES1 2 solar,41,1258.4329093785893
ES1 2 solar,42,1258.4329093785896
ES1 2 solar,43,1258.4329093785896
ES1 2 solar,44,1258.4329093785896
ES1 2 solar,45,1258.4329093785898
ES1 2 solar,46,1258.4329093785898
ES1 2 solar,47,1258.4329093785896
ES1 2 solar,48,1258.4329093785898
ES1 2 solar,49,1258.4329093785896
ES1 2 solar,50,1258.4329093785896
ES1 2 solar,51,1258.4329093785896
ES1 2 solar,52,1258.4329093785896
ES1 2 solar,53,1258.4329093785893
ES1 3 CCGT,1,0.0
ES1 3 CCGT,2,6225.0
ES1 3 CCGT,3,0.0
ES1 3 CCGT,4,0.0
ES1 3 CCGT,5,2896.555207340084
ES1 3 CCGT,6,1497.569337906693
ES1 3 CCGT,7,4565.439339794036
ES1 3 CCGT,8,6225.0
ES1 3 CCGT,9,1749.7383419910059
ES1 3 CCGT,10,0.0
ES1 3 CCGT,11,0.0
ES1 3 CCGT,12,0.0
ES1 3 CCGT,13,0.0
ES1 3 CCGT,14,0.0
ES1 3 CCGT,15,0.0
ES1 3 CCGT,16,0.0
ES1 3 CCGT,17,0.0
ES1 3 CCGT,18,0.0
ES1 3 CCGT,19,0.0
ES1 3 CCGT,20,0.0
ES1 3 CCGT,21,0.0
ES1 3 CCGT,22,0.0
ES1 3 CCGT,23,0.0
ES1 3 CCGT,24,0.0
ES1 3 CCGT,25,0.0
ES1 3 CCGT,26,0.0
ES1 3 CCGT,27,92.21007190664486
ES1 3 CCGT,28,3185.1612845762284
ES1 3 CCGT,29,3557.293541583288
ES1 3 CCGT,30,3990.782977036282
ES1 3 CCGT,31,0.0
ES1 3 CCGT,32,0.0
ES1 3 CCGT,33,0.0
ES1 3 CCGT,34,1722.924361125075
ES1 3 CCGT,35,0.0
ES1 3 CCGT,36,1558.888427351619
ES1 3 CCGT,37,0.0
ES1 3 CCGT,38,0.0
ES1 3 CCGT,39,3936.1205390230575
ES1 3 CCGT,40,0.0
ES1 3 CCGT,41,0.0
ES1 3 CCGT,42,1553.6402255158998
ES1 3 CCGT,43,0.0
ES1 3 CCGT,44,0.0
ES1 3 CCGT,45,438.5380111944457
ES1 3 CCGT,46,0.0
ES1 3 CCGT,47,0.0
ES1 3 CCGT,48,2122.5445023723855
ES1 3 CCGT,49,4847.533804108228
ES1 3 CCGT,50,6225.0
ES1 3 CCGT,51,6225.0
ES1 3 CCGT,52,0.0
ES1 3 CCGT,53,0.0
ES1 3 coal,1,543.0208674157096
ES1 3 coal,2,543.0208674157096
ES1 3 coal,3,543.0208674157096
ES1 3 coal,4,543.0208674157096
ES1 3 coal,5,543.0208674157096
ES1 3 coal,6,543.0208674157096
ES1 3 coal,7,543.0208674157096
ES1 3 coal,8,543.0208674157096
ES1 3 coal,9,543.0208674157096
ES1 3 coal,10,543.0208674157096
ES1 3 coal,11,543.0208674157096
ES1 3 coal,12,543.0208674157096
ES1 3 coal,13,543.0208674157096
ES1 3 coal,14,543.0208674157096
ES1 3 coal,15,0.0
ES1 3 coal,16,543.0208674157096
ES1 3 coal,17,0.0
ES1 3 coal,18,543.0208674157096
ES1 3 coal,19,543.0208674157096
ES1 3 coal,20,0.0
ES1 3 coal,21,543.0208674157096
ES1 3 coal,22,0.0
ES1 3 coal,23,543.0208674157096
ES1 3 coal,24,543.0208674157096
ES1 3 coal,25,543.0208674157096
ES1 3 coal,26,0.0
ES1 3 coal,27,543.0208674157096
ES1 3 coal,28,543.0208674157096
ES1 3 coal,29,543.0208674157096
ES1 3 coal,30,543.0208674157096
ES1 3 coal,31,543.0208674157096
ES1 3 coal,32,543.0208674157096
ES1 3 coal,33,543.0208674157096
ES1 3 coal,34,543.0208674157096
ES1 3 coal,35,543.0208674157096
ES1 3 coal,36,543.0208674157096
ES1 3 coal,37,543.0208674157096
ES1 3 coal,38,543.0208674157096
ES1 3 coal,39,543.0208674157096
ES1 3 coal,40,543.0208674157096
ES1 3 coal,41,543.0208674157096
ES1 3 coal,42,543.0208674157096
ES1 3 coal,43,0.0
ES1 3 coal,44,543.0208674157096
ES1 3 coal,45,543.0208674157096
ES1 3 coal,46,0.0
ES1 3 coal,47,543.0208674157096
ES1 3 coal,48,543.0208674157096
ES1 3 coal,49,543.0208674157096
ES1 3 coal,50,543.0208674157096
ES1 3 coal,51,543.0208674157096
ES1 3 coal,52,0.0
ES1 3 coal,53,0.0
ES1 3 offwind-ac,1,3813.5506157547525
ES1 3 offwind-ac,2,0.0
ES1 3 offwind-ac,3,0.0
ES1 3 offwind-ac,4,3813.550615754752
ES1 3 offwind-ac,5,0.0
ES1 3 offwind-ac,6,3813.5506157547516
ES1 3 offwind-ac,7,0.0
ES1 3 offwind-ac,8,2407.6089563827104
ES1 3 offwind-ac,9,3813.550615754752
ES1 3 offwind-ac,10,3813.5506157547516
ES1 3 offwind-ac,11,3813.5506157547525
ES1 3 offwind-ac,12,3813.5506157547516
ES1 3 offwind-ac,13,3813.550615754752
ES1 3 offwind-ac,14,3813.5506157547525
ES1 3 offwind-ac,15,3813.5506157547525
ES1 3 offwind-ac,16,3813.550615754752
ES1 3 offwind-ac,17,3813.550615754753
ES1 3 offwind-ac,18,3813.5506157547525
ES1 3 offwind-ac,19,3813.550615754752
ES1 3 offwind-ac,20,3813.550615754752
ES1 3 offwind-ac,21,3813.5506157547525
ES1 3 offwind-ac,22,3813.5506157547516
ES1 3 offwind-ac,23,3813.5506157547516
ES1 3 offwind-ac,24,3813.5506157547525
ES1 3 offwind-ac,25,3049.0821430564206
ES1 3 offwind-ac,26,3813.550615754752
ES1 3 offwind-ac,27,3570.771919531261
ES1 3 offwind-ac,28,3813.5506157547516
ES1 3 offwind-ac,29,3813.550615754752
ES1 3 offwind-ac,30,3813.550615754752
ES1 3 offwind-ac,31,3813.5506157547516
ES1 3 offwind-ac,32,3813.550615754752
ES1 3 offwind-ac,33,3813.550615754752
ES1 3 offwind-ac,34,3813.550615754752
ES1 3 offwind-ac,35,2398.9665160535146
ES1 3 offwind-ac,36,3813.550615754752
ES1 3 offwind-ac,37,3813.5506157547516
ES1 3 offwind-ac,38,3813.550615754752
ES1 3 offwind-ac,39,211.2082450394022
ES1 3 offwind-ac,40,3813.5506157547516
ES1 3 offwind-ac,41,3813.5506157547525
ES1 3 offwind-ac,42,3813.5506157547525
ES1 3 offwind-ac,43,3116.3649283076484
ES1 3 offwind-ac,44,3813.550615754752
ES1 3 offwind-ac,45,2656.172021505444
ES1 3 offwind-ac,46,3813.550615754752
ES1 3 offwind-ac,47,0.0
ES1 3 offwind-ac,48,3813.550615754752
ES1 3 offwind-ac,49,3813.550615754752
ES1 3 offwind-ac,50,0.0
ES1 3 offwind-ac,51,0.0
ES1 3 offwind-ac,52,0.0
ES1 3 offwind-ac,53,3813.550615754752
ES1 3 onwind,1,3188.486869328991
ES1 3 onwind,2,0.0
ES1 3 onwind,3,0.0
ES1 3 onwind,4,0.0
ES1 3 onwind,5,0.0
ES1 3 onwind,6,0.0
ES1 3 onwind,7,0.0
ES1 3 onwind,8,0.0
ES1 3 onwind,9,3188.4868693289914
ES1 3 onwind,10,3188.486869328991
ES1 3 onwind,11,0.0
ES1 3 onwind,12,3188.486869328991
ES1 3 onwind,13,3188.4868693289914
ES1 3 onwind,14,3188.486869328991
ES1 3 onwind,15,3188.486869328991
ES1 3 onwind,16,1553.4915001169006
ES1 3 onwind,17,3188.486869328991
ES1 3 onwind,18,3188.4868693289914
ES1 3 onwind,19,3188.486869328991
ES1 3 onwind,20,3188.4868693289905
ES1 3 onwind,21,3188.486869328991
ES1 3 onwind,22,3188.486869328991
ES1 3 onwind,23,3188.486869328991
ES1 3 onwind,24,3188.486869328991
ES1 3 onwind,25,3188.4868693289914
ES1 3 onwind,26,3188.486869328991
ES1 3 onwind,27,3188.4868693289905
ES1 3 onwind,28,3188.4868693289905
ES1 3 onwind,29,3188.486869328991
ES1 3 onwind,30,3188.486869328991
ES1 3 onwind,31,3188.486869328991
ES1 3 onwind,32,3188.486869328991
ES1 3 onwind,33,3188.4868693289905
ES1 3 onwind,34,3188.486869328991
ES1 3 onwind,35,3188.4868693289914
ES1 3 onwind,36,3188.4868693289905
ES1 3 onwind,37,3188.4868693289914
ES1 3 onwind,38,3188.4868693289914
ES1 3 onwind,39,0.0
ES1 3 onwind,40,3188.4868693289914
ES1 3 onwind,41,3188.486869328991
ES1 3 onwind,42,3188.4868693289914
ES1 3 onwind,43,0.0
ES1 3 onwind,44,3188.486869328991
ES1 3 onwind,45,0.0
ES1 3 onwind,46,3188.4868693289914
ES1 3 onwind,47,0.0
ES1 3 onwind,48,3188.4868693289914
ES1 3 onwind,49,3188.486869328991
ES1 3 onwind,50,0.0
ES1 3 onwind,51,0.0
ES1 3 onwind,52,0.0
ES1 3 onwind,53,3188.486869328991
ES1 3 solar,1,2215.1920363579256
ES1 3 solar,2,2215.1920363579256
ES1 3 solar,3,2215.1920363579256
ES1 3 solar,4,2215.1920363579256
ES1 3 solar,5,2215.1920363579256
ES1 3 solar,6,2215.1920363579256
ES1 3 solar,7,2215.1920363579256
ES1 3 solar,8,2215.1920363579256
ES1 3 solar,9,2215.1920363579256
ES1 3 solar,10,2215.192036357926
ES1 3 solar,11,2215.1920363579256
ES1 3 solar,12,779.3680692568126
ES1 3 solar,13,2215.1920363579256
ES1 3 solar,14,2215.1920363579256
ES1 3 solar,15,2215.1920363579256
ES1 3 solar,16,2215.192036357925
ES1 3 solar,17,2215.192036357926
ES1 3 solar,18,2215.1920363579256
ES1 3 solar,19,2215.1920363579256
ES1 3 solar,20,2215.1920363579256
ES1 3 solar,21,2215.192036357926
ES1 3 solar,22,2215.1920363579256
ES1 3 solar,23,2215.1920363579256
ES1 3 solar,24,2215.1920363579256
ES1 3 solar,25,2215.1920363579256
ES1 3 solar,26,2215.192036357925
ES1 3 solar,27,2215.1920363579256
ES1 3 solar,28,2215.1920363579256
ES1 3 solar,29,2215.1920363579256
ES1 3 solar,30,2215.192036357925
ES1 3 solar,31,2215.1920363579256
ES1 3 solar,32,2215.1920363579256
ES1 3 solar,33,2215.1920363579256
ES1 3 solar,34,2215.1920363579256
ES1 3 solar,35,2215.1920363579256
ES1 3 solar,36,2215.192036357926
ES1 3 solar,37,2215.192036357925
ES1 3 solar,38,2215.192036357925
ES1 3 solar,39,2215.1920363579256
ES1 3 solar,40,2215.192036357925
ES1 3 solar,41,2215.192036357926
ES1 3 solar,42,2215.1920363579256
ES1 3 solar,43,2215.1920363579256
ES1 3 solar,44,2215.192036357925
ES1 3 solar,45,2215.192036357926
ES1 3 solar,46,2215.192036357925
ES1 3 solar,47,2215.192036357926
ES1 3 solar,48,2215.1920363579256
ES1 3 solar,49,2215.1920363579256
ES1 3 solar,50,2215.1920363579256
ES1 3 solar,51,2215.1920363579256
ES1 3 solar,52,2215.1920363579256
ES1 3 solar,53,2215.192036357925
ES1 4 CCGT,1,1879.58
ES1 4 CCGT,2,1879.58
ES1 4 CCGT,3,1879.58
ES1 4 CCGT,4,1879.58
ES1 4 CCGT,5,1879.58
ES1 4 CCGT,6,1879.58
ES1 4 CCGT,7,1879.58
ES1 4 CCGT,8,1879.58
ES1 4 CCGT,9,1879.58
ES1 4 CCGT,10,1879.58
ES1 4 CCGT,11,1879.58
ES1 4 CCGT,12,1879.58
ES1 4 CCGT,13,1879.58
ES1 4 CCGT,14,1879.58
ES1 4 CCGT,15,1879.58
ES1 4 CCGT,16,1879.58
ES1 4 CCGT,17,1879.58
ES1 4 CCGT,18,1879.58
ES1 4 CCGT,19,1879.58
ES1 4 CCGT,20,1879.58
ES1 4 CCGT,21,1879.58
ES1 4 CCGT,22,1879.58
ES1 4 CCGT,23,1879.58
ES1 4 CCGT,24,1879.58
ES1 4 CCGT,25,1879.58
ES1 4 CCGT,26,1879.58
ES1 4 CCGT,27,1879.58
ES1 4 CCGT,28,1879.58
ES1 4 CCGT,29,1879.58
ES1 4 CCGT,30,1879.58
ES1 4 CCGT,31,1879.58
ES1 4 CCGT,32,1879.58
ES1 4 CCGT,33,1879.58
ES1 4 CCGT,34,1879.58
ES1 4 CCGT,35,1879.58
ES1 4 CCGT,36,1879.58
ES1 4 CCGT,37,1879.58
ES1 4 CCGT,38,1879.58
ES1 4 CCGT,39,1879.58
ES1 4 CCGT,40,1879.58
ES1 4 CCGT,41,1879.58
ES1 4 CCGT,42,1879.58
ES1 4 CCGT,43,1879.58
ES1 4 CCGT,44,1879.58
ES1 4 CCGT,45,1879.58
ES1 4 CCGT,46,1879.58
ES1 4 CCGT,47,1879.58
ES1 4 CCGT,48,1879.58
ES1 4 CCGT,49,1879.58
ES1 4 CCGT,50,1879.58
ES1 4 CCGT,51,1879.58
ES1 4 CCGT,52,1879.58
ES1 4 CCGT,53,1879.58
ES1 4 coal,1,1521.347682661484
ES1 4 coal,2,1521.347682661484
ES1 4 coal,3,1521.347682661484
ES1 4 coal,4,1521.347682661484
ES1 4 coal,5,1521.347682661484
ES1 4 coal,6,1521.347682661484
ES1 4 coal,7,1521.347682661484
ES1 4 coal,8,1521.347682661484
ES1 4 coal,9,1521.347682661484
ES1 4 coal,10,1521.347682661484
ES1 4 coal,11,1521.347682661484
ES1 4 coal,12,1521.347682661484
ES1 4 coal,13,1521.347682661484
ES1 4 coal,14,1521.347682661484
ES1 4 coal,15,0.0
ES1 4 coal,16,1521.347682661484
ES1 4 coal,17,1521.347682661484
ES1 4 coal,18,1521.347682661484
ES1 4 coal,19,1521.347682661484
ES1 4 coal,20,1521.347682661484
ES1 4 coal,21,1521.347682661484
ES1 4 coal,22,0.0
ES1 4 coal,23,1521.347682661484
ES1 4 coal,24,1521.347682661484
ES1 4 coal,25,1521.347682661484
ES1 4 coal,26,96.21506428132123
ES1 4 coal,27,1521.347682661484
ES1 4 coal,28,1521.347682661484
ES1 4 coal,29,1521.347682661484
ES1 4 coal,30,1521.347682661484
ES1 4 coal,31,1521.347682661484
ES1 4 coal,32,1521.347682661484
ES1 4 coal,33,1521.347682661484
ES1 4 coal,34,1521.347682661484
ES1 4 coal,35,1521.347682661484
ES1 4 coal,36,1521.347682661484
ES1 4 coal,37,1521.347682661484
ES1 4 coal,38,1521.347682661484
ES1 4 coal,39,1521.347682661484
ES1 4 coal,40,1521.347682661484
ES1 4 coal,41,1521.347682661484
ES1 4 coal,42,1521.347682661484
ES1 4 coal,43,923.2763373400013
ES1 4 coal,44,1521.347682661484
ES1 4 coal,45,1521.347682661484
ES1 4 coal,46,1521.347682661484
ES1 4 coal,47,1521.347682661484
ES1 4 coal,48,1521.347682661484
ES1 4 coal,49,1521.347682661484
ES1 4 coal,50,1521.347682661484
ES1 4 coal,51,1521.347682661484
ES1 4 coal,52,1521.347682661484
ES1 4 coal,53,467.0805199910662
ES1 4 offwind-ac,1,0.0
ES1 4 offwind-ac,2,1819.0918489794371
ES1 4 offwind-ac,3,1819.0918489794374
ES1 4 offwind-ac,4,1819.0918489794371
ES1 4 offwind-ac,5,1819.0918489794374
ES1 4 offwind-ac,6,1819.0918489794371
ES1 4 offwind-ac,7,1659.1332829838916
ES1 4 offwind-ac,8,1819.0918489794371
ES1 4 offwind-ac,9,1819.0918489794371
ES1 4 offwind-ac,10,0.0
ES1 4 offwind-ac,11,0.0
ES1 4 offwind-ac,12,1819.0918489794371
ES1 4 offwind-ac,13,0.0
ES1 4 offwind-ac,14,1819.0918489794371
ES1 4 offwind-ac,15,1819.0918489794371
ES1 4 offwind-ac,16,0.0
ES1 4 offwind-ac,17,1819.0918489794371
ES1 4 offwind-ac,18,1819.0918489794371
ES1 4 offwind-ac,19,1819.091848979437
ES1 4 offwind-ac,20,1819.0918489794374
ES1 4 offwind-ac,21,1819.0918489794371
ES1 4 offwind-ac,22,1819.0918489794371
ES1 4 offwind-ac,23,1819.0918489794371
ES1 4 offwind-ac,24,1819.091848979437
ES1 4 offwind-ac,25,1819.0918489794374
ES1 4 offwind-ac,26,1819.0918489794371
ES1 4 offwind-ac,27,1819.0918489794371
ES1 4 offwind-ac,28,1819.0918489794371
ES1 4 offwind-ac,29,1819.091848979437
ES1 4 offwind-ac,30,0.0
ES1 4 offwind-ac,31,1819.0918489794374
ES1 4 offwind-ac,32,1819.0918489794371
ES1 4 offwind-ac,33,1819.0918489794371
ES1 4 offwind-ac,34,0.0
ES1 4 offwind-ac,35,1819.0918489794371
ES1 4 offwind-ac,36,1819.0918489794371
ES1 4 offwind-ac,37,1819.091848979437
ES1 4 offwind-ac,38,1819.0918489794371
ES1 4 offwind-ac,39,1819.0918489794374
ES1 4 offwind-ac,40,1819.0918489794374
ES1 4 offwind-ac,41,1819.0918489794374
ES1 4 offwind-ac,42,1819.0918489794374
ES1 4 offwind-ac,43,1819.0918489794371
ES1 4 offwind-ac,44,1819.0918489794371
ES1 4 offwind-ac,45,1819.0918489794371
ES1 4 offwind-ac,46,1819.091848979437
ES1 4 offwind-ac,47,1819.0918489794371
ES1 4 offwind-ac,48,1819.091848979437
ES1 4 offwind-ac,49,1819.0918489794374
ES1 4 offwind-ac,50,1819.091848979437
ES1 4 offwind-ac,51,0.0
ES1 4 offwind-ac,52,1819.0918489794371
ES1 4 offwind-ac,53,1819.0918489794371
ES1 4 onwind,1,0.0
ES1 4 onwind,2,3833.017195808858
ES1 4 onwind,3,3833.017195808858
ES1 4 onwind,4,3833.0171958088577
ES1 4 onwind,5,3833.017195808858
ES1 4 onwind,6,0.0
ES1 4 onwind,7,0.0
ES1 4 onwind,8,0.0
ES1 4 onwind,9,3833.017195808858
ES1 4 onwind,10,0.0
ES1 4 onwind,11,0.0
ES1 4 onwind,12,3833.017195808858
ES1 4 onwind,13,0.0
ES1 4 onwind,14,3833.017195808859
ES1 4 onwind,15,3833.017195808858
ES1 4 onwind,16,3833.017195808858
ES1 4 onwind,17,3833.0171958088577
ES1 4 onwind,18,3833.017195808858
ES1 4 onwind,19,3833.0171958088577
ES1 4 onwind,20,3833.017195808858
ES1 4 onwind,21,0.0
ES1 4 onwind,22,3833.0171958088586
ES1 4 onwind,23,3833.0171958088586
ES1 4 onwind,24,3833.017195808857
ES1 4 onwind,25,3833.0171958088586
ES1 4 onwind,26,3833.0171958088586
ES1 4 onwind,27,3833.0171958088586
ES1 4 onwind,28,3833.0171958088586
ES1 4 onwind,29,3833.0171958088586
ES1 4 onwind,30,0.0
ES1 4 onwind,31,3833.0171958088586
ES1 4 onwind,32,3833.0171958088577
ES1 4 onwind,33,3833.0171958088586
ES1 4 onwind,34,2636.6690911110763
ES1 4 onwind,35,3833.0171958088586
ES1 4 onwind,36,3833.0171958088577
ES1 4 onwind,37,3833.0171958088577
ES1 4 onwind,38,3833.0171958088586
ES1 4 onwind,39,0.0
ES1 4 onwind,40,3833.017195808858
ES1 4 onwind,41,3833.0171958088577
ES1 4 onwind,42,0.0
ES1 4 onwind,43,3833.0171958088586
ES1 4 onwind,44,3833.017195808858
ES1 4 onwind,45,3833.0171958088586
ES1 4 onwind,46,3833.017195808858
ES1 4 onwind,47,153.17176462070685
ES1 4 onwind,48,3833.0171958088586
ES1 4 onwind,49,3833.017195808858
ES1 4 onwind,50,3833.017195808857
ES1 4 onwind,51,0.0
ES1 4 onwind,52,3833.017195808858
ES1 4 onwind,53,3833.017195808858
ES1 4 solar,1,644.221044249258
ES1 4 solar,2,644.221044249258
ES1 4 solar,3,644.221044249258
ES1 4 solar,4,644.221044249258
ES1 4 solar,5,644.221044249258
ES1 4 solar,6,644.221044249258
ES1 4 solar,7,644.2210442492581
ES1 4 solar,8,644.221044249258
ES1 4 solar,9,644.221044249258
ES1 4 solar,10,644.2210442492578
ES1 4 solar,11,644.221044249258
ES1 4 solar,12,644.2210442492581
ES1 4 solar,13,644.2210442492578
ES1 4 solar,14,644.221044249258
ES1 4 solar,15,644.221044249258
ES1 4 solar,16,644.221044249258
ES1 4 solar,17,644.2210442492581
ES1 4 solar,18,644.221044249258
ES1 4 solar,19,644.221044249258
ES1 4 solar,20,644.221044249258
ES1 4 solar,21,644.221044249258
ES1 4 solar,22,644.221044249258
ES1 4 solar,23,644.2210442492578
ES1 4 solar,24,644.221044249258
ES1 4 solar,25,644.221044249258
ES1 4 solar,26,644.221044249258
ES1 4 solar,27,644.2210442492581
ES1 4 solar,28,644.2210442492578
ES1 4 solar,29,644.2210442492578
ES1 4 solar,30,644.221044249258
ES1 4 solar,31,644.221044249258
ES1 4 solar,32,644.2210442492578
ES1 4 solar,33,644.2210442492581
ES1 4 solar,34,644.2210442492581
ES1 4 solar,35,644.2210442492581
ES1 4 solar,36,644.221044249258
ES1 4 solar,37,644.2210442492581
ES1 4 solar,38,644.221044249258
ES1 4 solar,39,644.221044249258
ES1 4 solar,40,644.221044249258
ES1 4 solar,41,644.2210442492578
ES1 4 solar,42,644.2210442492578
ES1 4 solar,43,644.221044249258
ES1 4 solar,44,644.221044249258
ES1 4 solar,45,644.221044249258
ES1 4 solar,46,644.221044249258
ES1 4 solar,47,644.221044249258
ES1 4 solar,48,644.221044249258
ES1 4 solar,49,644.2210442492578
ES1 4 solar,50,644.221044249258
ES1 4 solar,51,644.221044249258
ES1 4 solar,52,644.2210442492578
ES1 4 solar,53,644.221044249258
ES1 5 CCGT,1,597.5
ES1 5 CCGT,2,597.5
ES1 5 CCGT,3,597.5
ES1 5 CCGT,4,597.5
ES1 5 CCGT,5,597.5
ES1 5 CCGT,6,597.5
ES1 5 CCGT,7,597.5
ES1 5 CCGT,8,597.5
ES1 5 CCGT,9,597.5
ES1 5 CCGT,10,597.5
ES1 5 CCGT,11,597.5
ES1 5 CCGT,12,597.5
ES1 5 CCGT,13,597.5
ES1 5 CCGT,14,597.5
ES1 5 CCGT,15,597.5
ES1 5 CCGT,16,597.5
ES1 5 CCGT,17,597.5
ES1 5 CCGT,18,597.5
ES1 5 CCGT,19,597.5
ES1 5 CCGT,20,597.5
ES1 5 CCGT,21,597.5
ES1 5 CCGT,22,597.5
ES1 5 CCGT,23,597.5
ES1 5 CCGT,24,597.5
ES1 5 CCGT,25,597.5
ES1 5 CCGT,26,597.5
ES1 5 CCGT,27,597.5
ES1 5 CCGT,28,597.5
ES1 5 CCGT,29,597.5
ES1 5 CCGT,30,597.5
ES1 5 CCGT,31,597.5
ES1 5 CCGT,32,597.5
ES1 5 CCGT,33,597.5
ES1 5 CCGT,34,597.5
ES1 5 CCGT,35,597.5
ES1 5 CCGT,36,597.5
ES1 5 CCGT,37,597.5
ES1 5 CCGT,38,597.5
ES1 5 CCGT,39,597.5
ES1 5 CCGT,40,597.5
ES1 5 CCGT,41,597.5
ES1 5 CCGT,42,597.5
ES1 5 CCGT,43,597.5
ES1 5 CCGT,44,597.5
ES1 5 CCGT,45,597.5
ES1 5 CCGT,46,597.5
ES1 5 CCGT,47,597.5
ES1 5 CCGT,48,597.5
ES1 5 CCGT,49,597.5
ES1 5 CCGT,50,597.5
ES1 5 CCGT,51,597.5
ES1 5 CCGT,52,597.5
ES1 5 CCGT,53,597.5
ES1 5 onwind,1,4150.453988785024
ES1 5 onwind,2,0.0
ES1 5 onwind,3,4150.453988785024
ES1 5 onwind,4,0.0
ES1 5 onwind,5,0.0
ES1 5 onwind,6,0.0
ES1 5 onwind,7,0.0
ES1 5 onwind,8,4150.453988785023
ES1 5 onwind,9,4150.453988785024
ES1 5 onwind,10,0.0
ES1 5 onwind,11,1295.985758417352
ES1 5 onwind,12,4150.453988785024
ES1 5 onwind,13,4150.453988785025
ES1 5 onwind,14,0.0
ES1 5 onwind,15,4150.453988785025
ES1 5 onwind,16,0.0
ES1 5 onwind,17,4150.453988785023
ES1 5 onwind,18,0.0
ES1 5 onwind,19,4150.453988785024
ES1 5 onwind,20,0.0
ES1 5 onwind,21,4150.453988785023
ES1 5 onwind,22,4150.453988785025
ES1 5 onwind,23,4150.453988785025
ES1 5 onwind,24,4150.453988785024
ES1 5 onwind,25,4150.453988785024
ES1 5 onwind,26,4150.453988785024
ES1 5 onwind,27,4150.453988785025
ES1 5 onwind,28,4150.453988785024
