snapshot,ES1 0,ES1 1,ES1 2,ES1 3,ES1 4,ES1 5,ES1 6,ES1 7,ES1 8,PT1 0,PT1 1
2013-03-25 20:00:00,2254.018148288043,5182.27321547263,2705.5724899030306,4322.171340292874,3411.9401217685313,5148.294654358269,3062.0457451145817,2739.0597118239652,4078.4363299438173,3398.977628220238,3697.022371779762
2013-03-25 21:00:00,2093.625126996804,4813.509344242211,2513.0474446598932,4014.6112080310704,3169.150867826234,4781.948653667358,2844.154523269748,2544.1517591039615,3788.220066334547,3252.4039029897713,3537.5960970102287
2013-03-25 22:00:00,1908.6233102148105,4388.16673524358,2290.983648746091,3659.862710994984,2889.1109214939606,4359.394884475792,2592.8326666351763,2319.339450761783,3453.476474654791,3039.728301674976,3306.271698325024
2013-03-25 23:00:00,1767.005391750305,4062.569203454849,2120.994980036432,3388.3046009042937,2674.741814334206,4035.9321949025466,2400.4471062103066,2147.2468102330845,3197.2320144780447,2712.0929158656973,2949.9070841343027
2013-03-26 00:00:00,1615.7317061177655,3714.7718399532496,1939.4161748238412,3098.231165125602,2445.7566316862867,3690.4152310402155,2194.944348483741,1963.4205805774286,2923.5163411074286,2474.9883603458243,2692.0116396541757
2013-03-26 01:00:00,1512.8039102640646,3478.1278005139966,1815.8685391849551,2900.8629364375292,2289.9533270034162,3455.3227933058724,2055.1186689135825,1838.343779814383,2737.27806157556,2333.6836252380212,2538.3163747619788
2013-03-26 02:00:00,1474.11378765326,3389.1743081645186,1769.4275061141818,2826.6730550349116,2231.3875245265326,3366.9525414669697,2002.5587880588714,1791.3279400487297,2667.271880930682,2255.6067716021844,2453.3932283978156
2013-03-26 03:00:00,1472.3033313092535,3385.011839718356,1767.2543555198822,2823.2014314684116,2228.647010372502,3362.817365037766,2000.0993135648037,1789.1278920874254,2663.9960284568315,2210.5808560085115,2404.4191439914885
2013-03-26 04:00:00,1520.448059272092,3495.702667286684,1825.0440639164426,2915.520902607197,2301.5243867648805,3472.782427118065,2065.503116777425,1847.632871206557,2751.1094386873733,2193.8158874363994,2386.1841125636006
2013-03-26 05:00:00,1648.5210821258825,3790.1587684781975,1978.7743466983788,3161.1061252744407,2495.3903880315142,3765.3078708135668,2239.4881643207495,2003.265893654386,2982.8456692449427,2194.77388564052,2387.2261143594797
2013-03-26 06:00:00,1808.6458876624538,4158.305977716592,2170.9774437053234,3468.1519429338005,2737.773639876918,4131.0412527742255,2457.0150195738693,2197.8479133430856,3272.576621376605,2291.531704256711,2492.468295743289
2013-03-26 07:00:00,2021.7433047458808,4648.243930379749,2426.7653173602935,3876.774894575947,3060.342305858783,4617.766833959725,2746.504276690458,2456.8017067143946,3658.156590335744,2613.4191008412654,2842.5808991587346
2013-03-26 08:00:00,2169.597239506408,4988.17885348304,2604.2392825614297,4160.290819173471,3284.150961771311,4955.472909011339,2947.361360372673,2636.4722902209196,3925.684542366864,3089.5442082892523,3360.4557917107472
2013-03-26 09:00:00,2242.686032653336,5156.219246309611,2691.970176923896,4300.441548339595,3394.786533174782,5122.411513005107,3046.651256614675,2725.289041251356,4057.931920014901,3271.084867970125,3557.915132029875
2013-03-26 10:00:00,2242.8871944693365,5156.681742803629,2692.21163810104,4300.827284291428,3395.0910347474523,5122.870977052796,3046.9245315584603,2725.5334910248343,4058.295903623107,3369.7586829945567,3665.2413170054433
2013-03-26 11:00:00,2248.6538331946904,5169.939975632147,2699.1335251791797,4311.885048243985,3403.820079830662,5136.042279753222,3054.7584132803063,2732.541051197878,4068.7301003916677,3434.423561772704,3735.576438227296
2013-03-26 12:00:00,2244.831758690677,5161.152542245804,2694.545762813436,4304.556065159151,3398.03454994993,5127.312462847125,3049.5661893483853,2727.896505501791,4061.814411835761,3310.3627943390734,3600.6372056609266
2013-03-26 13:00:00,2152.4984851463473,4948.866651491503,2583.7150825041554,4127.503263267636,3258.2683280943515,4916.418464957751,2924.1329901509203,2615.6940594752673,3894.745935669388,3367.363687484255,3662.636312515745
2013-03-26 14:00:00,2099.2576578448243,4826.459246074717,2519.8083576199365,4025.411814682405,3177.6769118609973,4794.8136470026575,2851.8062216957373,2550.9963527613527,3798.411607364304,3371.674679402798,3667.325320597202
2013-03-26 15:00:00,2073.508945396732,4767.2596948404025,2488.901326945453,3976.0376128477337,3138.7007105592234,4736.0022488984305,2816.8270288912154,2519.706781756135,3751.8217055139867,3267.252875153642,3553.747124846358
2013-03-26 16:00:00,2061.439236436689,4739.5099051993175,2474.413656316789,3952.8934557377315,3120.430616199017,4708.434406037075,2800.4305322640957,2505.039795347439,3729.98268902165,3243.3029200506244,3527.6970799493756
2013-03-26 17:00:00,2063.517908535363,4744.289035637505,2476.908755147281,3956.8793939066763,3123.5771324499415,4713.1822011965305,2803.254373349878,2507.5657763400477,3733.743852973108,3170.016057435391,3447.9839425646087
2013-03-26 18:00:00,2165.9763268183956,4979.853916590715,2599.89298137283,4153.347572040471,3278.6699334632485,4947.202556152932,2942.442411384537,2632.072194298311,3919.1328374191635,3254.798898500073,3540.201101499927
2013-03-26 19:00:00,2297.9384781148665,5283.251616666578,2758.2915135795583,4406.39035644316,3478.422965134838,5248.610971437093,3121.7107745077114,2792.4312457000533,4157.906084402041,3480.8864746725576,3786.113525327442
2013-03-26 20:00:00,2217.67491353058,5098.715515553363,2661.948503898942,4252.481711661647,3356.9268376394657,5065.284816409074,3012.674071937366,2694.895786082225,4012.6766247280043,3354.4307117286257,3648.5692882713743
2013-03-26 21:00:00,2066.2000660820395,4750.455655557746,2480.1282375092064,3962.022539931121,3127.6371534188766,4719.308388499054,2806.8980392670155,2510.825106653091,3738.596967749183,3228.4539478867537,3511.5460521132463
2013-03-26 22:00:00,1898.900489108109,4365.812738032706,2279.3130251841117,3641.2188066563713,2874.393345481572,4337.187455504144,2579.624377685552,2307.5243783770006,3435.8839335915204,3016.2573456740192,3280.7426543259808
2013-03-26 23:00:00,1718.3912862167983,3950.7992174004785,2062.6418622265346,3295.08507921123,2601.153934272264,3924.895050044306,2334.405661462186,2088.17144830917,3109.2693091616898,2717.8409050904215,2956.1590949095785
2013-03-27 00:00:00,1577.510961077629,3626.8975060898138,1893.5385511664047,3024.9413342772623,2387.901332878967,3603.1170619792542,2143.0221091645294,1916.9751236165582,2854.3594555483637,2491.7533289179364,2710.2466710820636
2013-03-27 01:00:00,1509.6523751467203,3470.8820221077135,1812.085647409693,2894.8197398588068,2285.182802364918,3448.1245232254073,2050.837361460946,1834.5140666965567,2731.5756517136724,2315.9606584617886,2519.039341538212
2013-03-27 02:00:00,1464.927398055894,3368.053634937693,1758.4007790245873,2809.057779901188,2217.481952707931,3345.9703499558264,1990.079232292675,1780.1647337265556,2650.649962822626,2246.505788663038,2443.494211336962
2013-03-27 03:00:00,1455.8080623971946,3347.087127208873,1747.454538994041,2791.5710834180754,2203.677881413553,3325.141313127246,1977.690768174407,1769.0830106622077,2634.149372583972,2203.3958694776065,2396.6041305223935
2013-03-27 04:00:00,1492.8888904799937,3432.3406476062064,1791.9638826476594,2862.675077206026,2259.807671309076,3409.8358525846347,2028.0644494788353,1814.1432522400346,2701.2436843632054,2197.168881150822,2389.831118849178
2013-03-27 05:00:00,1603.6619971577225,3687.0220503121645,1924.928504195177,3075.0870080156,2427.4865373260805,3662.8473881788595,2178.5478518566215,1948.7535941687327,2901.6773246150924,2183.277907191072,2374.722092808928
2013-03-27 06:00:00,1757.081408827603,4039.7527097499565,2109.082895297308,3369.2749606138477,2659.7197367491476,4013.2653018832093,2386.965542316897,2135.1872880748233,3179.2754898065677,2250.337781479521,2447.662218520479
2013-03-27 07:00:00,1958.3102787669877,4502.403369266047,2350.6245595007586,3755.1394910978256,2964.3228099434764,4472.8825042550425,2660.331577750152,2379.718544810915,3543.380425881576,2580.8471619011616,2807.1528380988384
2013-03-27 08:00:00,2103.1467862875043,4835.400844959067,2524.4766070447286,4032.8693764178497,3183.5639422659524,4803.696618591316,2857.089537275587,2555.7223817152662,3805.4486237896126,3028.2323232255276,3293.7676767744724
2013-03-27 09:00:00,2184.013836319793,5021.324435554337,2621.5440002567784,4187.935229054863,3305.9735744793347,4988.401165762403,2966.946064677288,2653.991190653529,3951.7700342882663,3197.319006252831,3477.680993747169
2013-03-27 10:00:00,2192.3285247144895,5040.440957307084,2631.524395578747,4203.878981730642,3318.5596394830327,5007.392346400226,2978.241429020415,2664.0951146239636,3966.814690094098,3294.5558239710817,3583.4441760289183
2013-03-27 11:00:00,2183.1421351171234,5019.320284080259,2620.4976684891526,4186.263706596918,3304.654067664431,4986.410154889083,2965.7618732542182,2652.9319083017895,3950.192771986042,3368.3216856883755,3663.6783143116245
2013-03-27 12:00:00,2170.4018867704112,4990.0288394591125,2605.2051272700073,4161.833762980806,3285.368968061991,4957.310765202095,2948.454460147814,2637.450089314833,3927.140476799687,3156.125083475641,3432.874916524359
2013-03-27 13:00:00,2078.0686132260817,4777.742948704812,2494.3744469607263,3984.78096108929,3145.6027462064126,4746.41676731272,2823.0212609503496,2525.247643288309,3760.0720006333136,3203.5459945796156,3484.4540054203844
2013-03-27 14:00:00,2025.967702881896,4657.956356754129,2431.836002080326,3884.875349564448,3066.7368388848554,4627.4155789612,2752.24305050995,2461.9351519574384,3665.8002461080614,3246.1769146629867,3530.8230853370133
2013-03-27 15:00:00,1980.7733482204012,4554.048811098066,2377.5877242818838,3798.2133390525514,2998.325485558305,4524.189322913678,2690.8472798061803,2407.0154361826544,3584.025262131202,3151.814091557098,3428.185908442902
2013-03-27 16:00:00,1969.8435562176956,4528.919834923084,2364.468333657038,3777.2550190029388,2981.780900109896,4499.225109655894,2675.999341193844,2393.733665157002,3564.248819418697,3128.3431355561406,3402.6568644438594
2013-03-27 17:00:00,1959.3831417856582,4504.870017234143,2351.912352445529,3757.1967495076037,2965.9468183310505,4475.332979176052,2661.789044117007,2381.0222769361326,3545.321671792006,3065.115254084175,3333.884745915825
2013-03-27 18:00:00,2055.806705588669,4726.5600033668115,2467.6527433567458,3942.092849086397,3111.904572164254,4695.569412701775,2792.778833838107,2498.1952016900477,3719.791147991893,3157.562080781822,3434.437919218178
2013-03-27 19:00:00,2177.777820023771,5006.987044239776,2614.0587037653017,4175.977414548029,3296.5340257265616,4974.157780284036,2958.4745414199433,2646.4132476757027,3940.4865424338923,3432.986564466523,3734.013435533477
2013-03-27 20:00:00,2124.0005612129125,4883.346314838942,2549.508082408698,4072.857336757909,3215.13060529942,4851.327724868437,2885.4190397813327,2581.0636748991797,3843.1815911735935,3318.5057790740993,3609.4942209259007
2013-03-27 21:00:00,1989.8256299404336,4574.8611533288795,2388.4534772533816,3815.571456885053,3012.0280563284596,4544.865205059695,2703.14465227652,2418.0156759891765,3600.4045245004545,3160.9150744962444,3438.0849255037556
2013-03-27 22:00:00,1828.1585838145234,4203.168137636347,2194.39917788833,3505.568330261637,2767.3102924259183,4175.609265400085,2483.522689121046,2221.5595413704773,3307.883031372549,2978.4164166112514,3239.5835833887486
2013-03-27 23:00:00,1674.2027406353072,3849.204154214506,2009.6008903138143,3210.3517484585004,2534.2650888090643,3823.96611423523,2274.3762654773427,2034.473981401778,3029.3142432258583,2725.9838898254475,2965.0161101745525
2013-03-28 00:00:00,1536.943328184151,3533.6273797961667,1844.8438804422835,2947.151250657533,2326.4935157238288,3510.458479028585,2087.9116621678218,1867.6777526317746,2780.956094560233,2465.887377406678,2682.112622593322
2013-03-28 01:00:00,1449.5720461011724,3332.7497358943124,1739.9692425025646,2779.613268911241,2194.2383326607796,3310.8979276488785,1969.2192449170618,1761.5050676843814,2622.865880729598,2283.867718623745,2484.132281376255
2013-03-28 02:00:00,1411.1501392450355,3244.4129055368585,1693.8501576679837,2705.937702111068,2136.0785322807897,3223.1402945402283,1917.0237306540644,1714.8151609500326,2553.3450115623273,2197.6478802528823,2390.3521197471177
2013-03-28 03:00:00,1387.21188314095,3189.3758227487065,1665.1162775878,2660.0351238428975,2099.8428451330474,3168.464072865205,1884.5040123436106,1685.7256379061191,2510.03096218586,2164.596942210718,2354.403057789282
2013-03-28 04:00:00,1387.882422527619,3190.9174777287667,1665.9211481782813,2661.3209103490085,2100.857850375281,3169.995619690836,1885.414928822895,1686.54047048438,2511.244240879879,2146.873975434485,2335.126024565515
2013-03-28 05:00:00,1428.517109359764,3284.34176952042,1714.6963059614504,2739.2395726193486,2162.367168054642,3262.8073573240686,1940.6164674675308,1735.9193247269895,2584.7689297374113,2144.9579790262437,2333.0420209737563
2013-03-28 06:00:00,1438.7093080371337,3307.7749252173357,1726.930338936767,2758.7835275122393,2177.7952477365943,3286.086869073658,1954.462397952654,1748.304779916555,2603.210765886495,2212.496852416753,2406.503147583247
2013-03-28 07:00:00,1574.493533837618,3619.9600586795427,1889.9166335092386,3019.1552949997617,2383.3338092889153,3596.2251012639153,2138.922985007749,1913.3083770143842,2848.8997014252795,2543.4852319404545,2766.5147680595455
2013-03-28 08:00:00,1717.1172613821273,3947.870072938364,2061.11260810462,3292.6420848496186,2599.22542431202,3921.9851110756076,2332.674920151546,2086.6232664104746,3106.9640796430544,2991.3493923668807,3253.6506076331193
2013-03-28 09:00:00,1817.2958457504847,4178.19332695937,2181.3602743225324,3484.7385888626354,2750.8672075017325,4150.798206824864,2468.7658421566384,2208.359253602651,3288.2279165294462,3151.3350924550373,3427.6649075449623
2013-03-28 10:00:00,1870.8048888066755,4301.21739436818,2245.5889474429437,3587.344352050311,2831.8646258319804,4273.01564351021,2541.456977203535,2273.3828933478694,3385.047556312137,3231.327942499116,3514.672057500884
2013-03-28 11:00:00,1869.061486401336,4297.2090914200235,2243.496283907692,3584.001307134422,2829.225612202173,4269.0336217635695,2539.088594357396,2271.2643286443913,3381.893031707689,3291.68182935872,3580.31817064128
2013-03-28 12:00:00,1875.9680420840273,4313.088137714644,2251.78645098965,3597.2449081473674,2839.68016619718,4284.8085540675675,2548.471034094025,2279.657104200478,3394.389802256081,3150.377094250917,3426.622905749083
2013-03-28 13:00:00,1812.5350161051342,4167.247576600942,2175.645693130115,3475.609504669246,2743.6606702818735,4139.924224362884,2462.2983351537187,2202.5739422969987,3279.6136378019132,3152.293090659158,3428.706909340842
2013-03-28 14:00:00,1724.359086758153,3964.519946723015,2069.8052104818184,3306.5285791156202,2610.187480928144,3938.525816792421,2342.5128181278174,2095.423458255692,3120.067489538456,3202.108997273435,3482.891002726565
2013-03-28 15:00:00,1663.4741104486025,3824.5376745335416,1996.7229608661128,3189.779164360721,2518.0250049333254,3799.461365025136,2259.801601808792,2021.4366601496038,3009.901784121559,3112.0571660860887,3384.9428339139113
2013-03-28 16:00:00,1636.9207507365077,3763.4881373231547,1964.8500854830515,3138.8620187187166,2477.8307973408714,3738.812110730152,2223.729309229129,1989.1692900504727,2961.855947838419,3093.376201105735,3364.623798894265
2013-03-28 17:00:00,1650.130376653888,3793.858740430342,1980.706036115534,3164.1920128891074,2497.8264006128747,3768.9835831950804,2241.674363871032,2005.2214918422121,2985.7575381105876,3025.3583286131657,3290.6416713868343
2013-03-28 18:00:00,1772.5708686596583,4075.364939789349,2127.675405937427,3398.976628905017,2683.166357844746,4048.644033555283,2408.0077129883675,2154.00992063265,3207.3022276383995,3147.024100536494,3422.975899463506
2013-03-28 19:00:00,1918.279077382845,4410.366566956448,2302.5737852490224,3678.3780366829856,2903.7269969821255,4381.449158764877,2605.949863936872,2331.07303988874,3470.9476878486603,3354.4307117286257,3648.5692882713743
2013-03-28 20:00:00,1915.99924346817,4405.124940024243,2299.837225241386,3674.0063625622074,2900.275979158531,4376.241899557733,2602.852747907305,2328.302609122653,3466.8225402889966,3246.1769146629867,3530.8230853370133
2013-03-28 21:00:00,1841.1670479159031,4233.076244249516,2210.013667343668,3530.512588480195,2787.001394125252,4205.321273817324,2501.1944688191634,2237.3672933887383,3331.4206380365113,3124.9901418417185,3399.0098581582815
2013-03-28 22:00:00,1720.4699583154725,3955.5783478386656,2065.136961057027,3299.071017380175,2604.3004505231884,3929.642845203762,2337.229502547968,2090.697429301779,3113.0304731131478,2942.4914839567255,3200.5085160432745
2013-03-28 23:00:00,1560.2110449015672,3587.1228076042585,1872.7728899319861,2991.768042419593,2361.714197629338,3563.603153877977,2119.520463998991,1895.9524430974275,2823.0568652426814,2649.823032597852,2882.176967402148
2013-03-29 00:00:00,1413.7652428530446,3250.4253599590934,1696.989152970861,2710.9522694849015,2140.037052725501,3229.113327160189,1920.5763049232735,1717.9930080052502,2558.076798469,2443.3744196098414,2657.6255803901586
2013-03-29 01:00:00,1293.671638700616,2974.3149530302976,1552.8368302156528,2480.667906240382,1958.249613841448,2954.8132906896944,1757.4311634834337,1572.0564932387256,2340.778584370253,2287.2207123381677,2487.7792876618323
2013-03-29 02:00:00,1228.830480009718,2825.2369164584684,1475.005844116107,2356.3323510994264,1860.0986069174508,2806.7127126511864,1669.3455399366303,1493.262182920898,2223.454534658646,2179.445914374589,2370.554085625411
2013-03-29 03:00:00,1205.2274935989672,2770.9706611603465,1446.6743993311638,2311.0726660843115,1824.370422390825,2752.802264388979,1637.2812798658185,1464.5800761661148,2180.7471246291884,2116.697032004683,2302.302967995317
2013-03-29 04:00:00,1207.9096511456435,2777.1372810805874,1449.893881693089,2316.2158121087564,1828.43044335976,2758.9284516915022,1640.9249457829562,1467.8394064791585,2185.600239405263,2088.436084983123,2271.563915016877
2013-03-29 05:00:00,1223.5332188550326,2813.057842115992,1468.6473664513044,2346.1746377011477,1852.0800655038047,2794.6134927287026,1662.1492997502833,1486.825005552637,2213.8696329758986,2054.427148736838,2234.572851263162
2013-03-29 06:00:00,1204.9592778442995,2770.3539991683224,1446.3524510949712,2310.558351481867,1823.9644202939317,2752.1896456587265,1636.916913274105,1464.2541431348104,2180.261813151581,1996.4682573875357,2171.5317426124643
2013-03-29 07:00:00,1258.870644532492,2894.303059565169,1511.064046569671,2413.9355865732095,1905.5708417695198,2875.326010439451,1710.1545982085722,1529.7666824269857,2277.8094201506833,2092.747076901666,2276.252923098334
2013-03-29 08:00:00,1415.2404295037168,3253.817000915226,1698.75986826992,2713.7809997983463,2142.270064258415,3232.4827301765768,1922.5803211776993,1719.7856396774241,2560.746011595841,2337.9946171565643,2543.0053828434357
2013-03-29 09:00:00,1545.7273941495155,3553.8230600349566,1855.387685177589,2963.99505388759,2339.79008439709,3530.5217424443495,2099.8446680464476,1878.3520594069923,2796.8500454518776,2553.065213981661,2776.934786018339
2013-03-29 10:00:00,1595.8837402723611,3669.1388525434654,1915.5920053455934,3060.17188454471,2415.7124765161698,3645.081445001541,2167.9812206969223,1939.3015362609065,2887.6032917644757,2696.2859454977056,2932.7140545022944
2013-03-29 11:00:00,1607.8193413550705,3696.5803111885384,1929.9187018561613,3083.0588843534897,2433.779569827929,3672.3429784977707,2184.195534028185,1953.8055561539502,2909.1996525180084,2841.9016725240517,3091.0983274759483
2013-03-29 12:00:00,1632.8304604778264,3754.084041944787,1959.9403748811153,3131.018721031438,2471.639265363246,3729.4696750938037,2218.172718705494,1984.1988113230814,2954.4549478049053,2892.1965782403886,3145.8034217596114
2013-03-29 13:00:00,1602.7232420163855,3684.86373334008,1923.801685368503,3073.2869069070443,2426.0655299869536,3660.703222622976,2177.2725687856237,1947.6128285591676,2899.9787344434662,2794.959760522138,3040.040239477862
2013-03-29 14:00:00,1526.080590120112,3508.6525691191905,1831.8049768764859,2926.3215092585315,2310.0504307996434,3485.6474204533642,2073.1548152034143,1854.4774648639484,2761.3009797171303,2732.210878152232,2971.789121847768
2013-03-29 15:00:00,1461.4405932452148,3360.0370290413794,1754.2154519540843,2802.3716900694094,2212.203925448316,3338.0063064625456,1985.342466600396,1775.9276043195991,2644.340913613729,2659.4030146390587,2892.5969853609413
2013-03-29 16:00:00,1437.9717147117976,3306.0791047392695,1726.0449812872375,2757.369162355517,2176.6787419701373,3284.402167565464,1953.4603898254413,1747.408464080468,2601.8761593230747,2643.117045169007,2874.882954830993
2013-03-29 17:00:00,1464.7262362398933,3367.591138443675,1758.159317847443,2808.6720439493547,2217.177451135261,3345.510885908137,1989.8059573488895,1779.9202839530774,2650.2859792144204,2683.3529697420763,2918.6470302579237
2013-03-29 18:00:00,1594.0732839283548,3664.976384097303,1913.4188547512938,3056.7002609782094,2412.971962362139,3640.9462685723374,2165.5217462028545,1937.1014882996021,2884.327439290625,2822.741708441638,3070.258291558362
2013-03-29 19:00:00,1778.1363455690116,4088.1606761238495,2134.355831838422,3409.64865690574,2691.5909013552855,4061.3558722080193,2415.568319766428,2160.773031032215,3217.3724407987547,3163.789069108607,3441.210930891393
2013-03-29 20:00:00,1804.0191658944373,4147.668558354176,2165.423836631002,3459.280016041633,2730.770103705506,4120.473579677372,2450.7296958668067,2192.2255685530854,3264.204998387876,3050.745281022364,3318.254718977636
2013-03-29 21:00:00,1764.5243960196296,4056.8650800286255,2118.016958851651,3383.547190831682,2670.9862949379417,4030.2654716477123,2397.0767152369544,2144.2319296935193,3192.7428833101753,2930.5165064052167,3187.4834935947833
2013-03-29 22:00:00,1652.4772645072298,3799.254532860553,1983.5230831822187,3168.692265660497,2501.3789189606928,3774.343997084789,2244.8625715485273,2008.0734058661253,2990.004013539653,2768.135810806758,3010.864189193242
2013-03-29 23:00:00,1518.2352792960842,3490.615205852485,1822.3879909678542,2911.2778071370303,2298.1748694655093,3467.728322593483,2062.4970923957862,1844.943923698296,2747.105618997112,2531.989253491006,2754.010746508994
2013-03-30 00:00:00,1381.7805141089307,3176.888417410218,1658.596825804901,2649.6202531433964,2091.6213026709543,3156.0585435775947,1877.1255888614066,1679.1254940222059,2500.2034047643087,2318.8346530741505,2522.1653469258495
2013-03-30 01:00:00,1266.2465777858515,2911.261264345832,1519.917623064966,2428.0792381404326,1916.7358994340905,2892.1730255213906,1720.174679480701,1538.7298407878554,2291.155485784889,2127.235012250011,2313.764987749989
2013-03-30 02:00:00,1206.166248740304,2773.128978132431,1447.8012181578376,2312.8727671928673,1825.7914297299524,2754.9464299448623,1638.5565629368168,1465.7208417756801,2182.4457148008146,2036.2251828585445,2214.7748171414555
2013-03-30 03:00:00,1187.2570380362365,2729.654307694731,1425.1038675062637,2276.6135877205306,1797.1682818989623,2711.7568094620706,1612.868718220996,1442.742563068723,2148.231255629488,1995.0312600813545,2169.9687399186455
2013-03-30 04:00:00,1197.0469130816048,2752.162470403611,1436.8549781272914,2295.3860707097547,1811.9873584355742,2734.117393116282,1626.1680988185487,1454.639118711332,2165.9451245621603,1967.2493121618543,2139.7506878381455
2013-03-30 05:00:00,1223.8014346097002,2813.674504108016,1468.969314687497,2346.6889523035925,1852.486067600698,2795.2261114589546,1662.5136663419971,1487.1509385839413,2214.354944453506,1891.567454036319,2057.4325459636807
2013-03-30 06:00:00,1235.1335502444074,2839.728473271035,1482.5716276666317,2368.418744256872,1869.6396561944475,2821.109252812117,1677.9081548419038,1500.9216091565504,2234.8593543824218,1847.0205375447065,2008.9794624552935
2013-03-30 07:00:00,1352.0085653408244,3108.4389362955417,1622.8605715875294,2592.531332272058,2046.5550699157789,3088.057864519583,1836.6808971811784,1642.9469275474225,2446.333830749879,1995.0312600813545,2169.9687399186455
2013-03-30 08:00:00,1542.7099669095048,3546.885612624685,1851.765767520423,2958.20901461009,2335.2225608070385,3523.6297817290106,2095.7455438896677,1874.6853128048183,2791.390291328794,2206.7488631920287,2400.2511368079713
2013-03-30 09:00:00,1676.616682427316,3854.754112142723,2012.498424439547,3214.980579880501,2537.9191076811057,3829.4796828075014,2277.6555648027665,2037.407378683517,3033.6820465243254,2374.398548913151,2582.601451086849
2013-03-30 10:00:00,1710.8141911474381,3933.3785161257974,2053.5468245540956,3280.5556916921732,2589.6843750350235,3907.588570914677,2324.112305246272,2078.963840174822,3095.5592599192787,2479.778351366428,2697.221648633572
2013-03-30 11:00:00,1693.7824907260438,3894.2204796322662,2033.1031115558694,3247.896714436948,2563.9032418822876,3868.6872815436523,2300.9750266724477,2058.2670926869955,3064.741981091204,2554.5022112878423,2778.4977887121577
2013-03-30 12:00:00,1711.484730534107,3934.9201711058577,2054.3516951445768,3281.8414781982847,2590.699380277257,3909.1201177403077,2325.0232217255566,2079.778672753083,3096.7725386132975,2548.275222961058,2771.724777038942
2013-03-30 13:00:00,1685.1325326380131,3874.333130389489,2022.72028093866,3231.3100685081135,2550.8096742574735,3848.9303274930135,2289.224204089679,2047.7557524274303,3049.090685938363,2454.3913989572293,2669.6086010427707
2013-03-30 14:00:00,1619.8890503151135,3724.3301008296235,1944.4063724848254,3106.2030414634914,2452.049664188136,3699.910821359127,2200.5920306553044,1968.4725425626461,2931.0386690103446,2437.147431283057,2650.852568716943
2013-03-30 15:00:00,1569.2633266215996,3607.9351498350725,1883.6386429034842,3009.126160252094,2375.4167683994924,3584.279036023994,2131.817836469331,1906.9526829039494,2839.4361276119334,2381.104536341996,2589.8954636580042
2013-03-30 16:00:00,1557.3947794775572,3580.6478566880055,1869.3924334519645,2986.3677390939256,2357.4511756119564,3557.1706572103276,2115.6946147859967,1892.5301462687316,2817.961094727803,2338.9526153606853,2544.0473846393147
2013-03-30 17:00:00,1578.5167701576324,3629.209988559904,1894.7458570521267,3026.870014036429,2389.423840742317,3605.4143822177007,2144.388483883456,1918.1973724839497,2856.1793735893916,2344.7006045854096,2550.2993954145904
2013-03-30 18:00:00,1701.4266397340712,3911.7953464049533,2042.2786362873567,3262.5546806066163,2575.474301643752,3886.1469153558446,2311.3594745362902,2067.5561840791697,3078.573358203017,2580.3681627991014,2806.6318372008986
2013-03-30 19:00:00,1879.6560087107073,4321.567240104976,2256.2132392372973,3604.3167339309794,2845.2626950294652,4293.232061608538,2553.4810747300894,2284.138683380913,3401.062835073184,2899.8605638733543,3154.1394361266457
2013-03-30 20:00:00,1898.3640575987738,4364.579414048658,2278.669128711727,3640.190177451482,2873.581341287785,4335.96221804364,2578.895644502125,2306.8725123143918,3434.913310636305,2819.867713829276,3067.132286170724
2013-03-30 21:00:00,1816.8264681798162,4177.1141684733275,2180.7968649091954,3483.838538308358,2750.156703832169,4149.726124046922,2468.128200621139,2207.788870797868,3287.378621443633,2679.041977823533,2913.958022176467
2013-03-30 22:00:00,1676.9519521206505,3855.524939632753,2012.9008597347877,3215.6234731335567,2538.4266103022223,3830.2454562203166,2278.1110230424088,2037.8147949726476,3034.288685871335,2559.7712014105064,2784.2287985894936
2013-03-30 23:00:00,1540.8324566268313,3542.5689786805165,1849.5121298670751,2954.6088123929785,2332.3805461287843,3519.341450617244,2093.194977747671,1872.4037815856877,2787.9931109855415,2320.2716503803317,2523.7283496196683
2013-03-31 00:00:00,1405.5846623356822,3231.617169202358,1687.1697317669887,2695.2656741103447,2127.65398877025,3210.4284558874915,1909.4631238760037,1708.0520505504674,2543.274798401972,2115.2600346985023,2300.7399653014977
2013-03-31 01:00:00,1276.3717225245543,2934.5402545447423,1532.071168981234,2447.4946143827124,1932.0624785918192,2915.2993825884173,1733.9295183178956,1551.0338127195948,2309.4759940645713,1962.4593211412507,2134.5406788587493
2013-03-31 02:00:00,1221.0522231243572,2807.3537186897693,1465.6693452665234,2341.4172276285362,1848.32454610754,2788.9467694738682,1658.7789087769308,1483.8101250130717,2209.3805018080293,1853.7265249735515,2016.2734750264485
2013-03-31 03:00:00,1211.865833526991,2786.233045462943,1454.642618176929,2323.8019524948127,1834.4189742889384,2767.964577962725,1646.2993530107344,1472.6469186908976,2192.7585836999733,1809.6586075839994,1968.3413924160006
2013-03-31 04:00:00,1227.2882394203793,2821.69111000433,1473.1546417579998,2353.3750421353707,1857.7640948603132,2803.1901549522354,1667.250432034276,1491.388067990898,2220.6639936624033,1794.3306363180682,1951.6693636819318
