snapshot,ES1 0 onwind,ES1 0 solar,PT1 0 onwind,PT1 0 solar,PT1 0 CCGT,ES1 0 CCGT
2013-01-31 16:00:00,0.0849030803839782,0.20324817719658964,0.0037473042668303533,0.2641048398522107,1.0,1.0
2013-01-31 17:00:00,0.08605595169040244,0.01173250755737565,0.005021976640262086,0.048253144233400845,1.0,1.0
2013-01-31 18:00:00,0.08930882090797855,0.0,0.013651745728216317,0.0,1.0,1.0
2013-01-31 19:00:00,0.08986869413981993,0.0,0.021417552378629145,0.0,1.0,1.0
2013-01-31 20:00:00,0.09202547961816482,0.0,0.022269361456340037,0.0,1.0,1.0
2013-01-31 21:00:00,0.09925644259621665,0.0,0.024188132537094995,0.0,1.0,1.0
2013-01-31 22:00:00,0.12014304094352524,0.0,0.029402403678382334,0.0,1.0,1.0
2013-01-31 23:00:00,0.13639903359966654,0.0,0.03568870534185807,0.0,1.0,1.0
2013-02-01 00:00:00,0.1524126095396776,0.0,0.03340085055488125,0.0,1.0,1.0
2013-02-01 01:00:00,0.16780236682477137,0.0,0.03096095367629654,0.0,1.0,1.0
2013-02-01 02:00:00,0.18297623624817305,0.0,0.02756576542523389,0.0,1.0,1.0
2013-02-01 03:00:00,0.19801241877175954,0.0,0.020951025769150314,0.0,1.0,1.0
2013-02-01 04:00:00,0.2163785783859683,0.0,0.017909994497361983,0.0,1.0,1.0
2013-02-01 05:00:00,0.2349061410538923,0.0,0.020736433257014096,0.0,1.0,1.0
2013-02-01 06:00:00,0.2507368346446355,0.0,0.024048061264283733,0.0,1.0,1.0
2013-02-01 07:00:00,0.26375326307031977,0.0,0.03177584188289671,0.0,1.0,1.0
2013-02-01 08:00:00,0.2770948518259006,0.11020509341143638,0.04032656535852239,0.030585733792445315,1.0,1.0
2013-02-01 09:00:00,0.2800893019227348,0.3501292658999952,0.05104027767998279,0.1875496183591789,1.0,1.0
2013-02-01 10:00:00,0.23536885120567105,0.4759019169505621,0.04016714139513811,0.28686984729817483,1.0,1.0
2013-02-01 11:00:00,0.29150140110859285,0.5596938127203954,0.06938067831696115,0.3709295602721746,1.0,1.0
2013-02-01 12:00:00,0.35135938829626845,0.6073662023125065,0.1257515616055273,0.43951970523354733,1.0,1.0
2013-02-01 13:00:00,0.4070937390967342,0.5943348942342169,0.2066801423812284,0.47360395322417465,1.0,1.0
2013-02-01 14:00:00,0.4579190143008938,0.5139563446769682,0.3094414466013504,0.4299232926012414,1.0,1.0
2013-02-01 15:00:00,0.4884612851309496,0.3659167298985596,0.40900883618191797,0.3236824535205651,1.0,1.0
2013-02-01 16:00:00,0.471273754372022,0.17255078583961952,0.49936553571570225,0.1721662817118106,1.0,1.0
2013-02-01 17:00:00,0.5382331276991899,0.011360671549963413,0.5347655884545494,0.021654111070701972,1.0,1.0
2013-02-01 18:00:00,0.5972176825047689,0.0,0.6131290730914273,0.0,1.0,1.0
2013-02-01 19:00:00,0.6420107387939639,0.0,0.6792276860580906,0.0,1.0,1.0
2013-02-01 20:00:00,0.6782343717339155,0.0,0.7102349749797882,0.0,1.0,1.0
2013-02-01 21:00:00,0.6878702475129883,0.0,0.7127521085941932,0.0,1.0,1.0
2013-02-01 22:00:00,0.722069118101001,0.0,0.8088054034352841,0.0,1.0,1.0
2013-02-01 23:00:00,0.7208814454447979,0.0,0.7785732966492392,0.0,1.0,1.0
2013-02-02 00:00:00,0.7336103335189019,0.0,0.7232584142117195,0.0,1.0,1.0
2013-02-02 01:00:00,0.7391947718201278,0.0,0.6569534316600534,0.0,1.0,1.0
2013-02-02 02:00:00,0.7490850879264208,0.0,0.6247216622184312,0.0,1.0,1.0
2013-02-02 03:00:00,0.7357323393945958,0.0,0.5755332445243074,0.0,1.0,1.0
2013-02-02 04:00:00,0.7204640748099196,0.0,0.5452875231048325,0.0,1.0,1.0
2013-02-02 05:00:00,0.7123258154740466,0.0,0.5121153871317701,0.0,1.0,1.0
2013-02-02 06:00:00,0.7153903595688007,0.0,0.4885247758282464,0.0,1.0,1.0
2013-02-02 07:00:00,0.7158924425722165,0.0,0.4857698174826639,0.0,1.0,1.0
2013-02-02 08:00:00,0.689200888646713,0.10816469433818421,0.45857440144928024,0.038231073438045216,1.0,1.0
2013-02-02 09:00:00,0.6277687320057652,0.3731177565012816,0.3806824001670461,0.3494879435362581,1.0,1.0
2013-02-02 10:00:00,0.6070228847929999,0.5163648464258435,0.3171870187657223,0.534514230754111,1.0,1.0
2013-02-02 11:00:00,0.6730269118427493,0.5943234632168369,0.4291687440200966,0.6158214131992891,1.0,1.0
2013-02-02 12:00:00,0.7082596830804249,0.6053725226437351,0.5038339318976672,0.6500172059700738,1.0,1.0
2013-02-02 13:00:00,0.7288781991308859,0.5652840025722033,0.5727800952043653,0.6358650404940872,1.0,1.0
2013-02-02 14:00:00,0.7336041244780368,0.4829063803231941,0.5937177767808165,0.568222814432772,1.0,1.0
2013-02-02 15:00:00,0.7310374895112968,0.3697241061665201,0.6144118994518226,0.4559792226425797,1.0,1.0
2013-02-02 16:00:00,0.7024486766292686,0.19205441605359824,0.600657186631022,0.27492417154075044,1.0,1.0
2013-02-02 17:00:00,0.6347475766349817,0.015840526500145412,0.5249972920101399,0.052144662632333375,1.0,1.0
2013-02-02 18:00:00,0.5964818912542252,0.0,0.5148023893215279,0.0,1.0,1.0
2013-02-02 19:00:00,0.5717842687605638,0.0,0.49748074890740956,0.0,1.0,1.0
2013-02-02 20:00:00,0.5610681025074991,0.0,0.4684099240335345,0.0,1.0,1.0
2013-02-02 21:00:00,0.5549980529903092,0.0,0.43266051795867616,0.0,1.0,1.0
2013-02-02 22:00:00,0.506850398392615,0.0,0.3627284737496371,0.0,1.0,1.0
2013-02-02 23:00:00,0.5161253656334099,0.0,0.35804263866177005,0.0,1.0,1.0
2013-02-03 00:00:00,0.5018128240316377,0.0,0.3434202724986188,0.0,1.0,1.0
2013-02-03 01:00:00,0.4903339178080704,0.0,0.3486657336078253,0.0,1.0,1.0
2013-02-03 02:00:00,0.4740543324520805,0.0,0.3494214920032039,0.0,1.0,1.0
2013-02-03 03:00:00,0.45641865531621023,0.0,0.32453595744255,0.0,1.0,1.0
2013-02-03 04:00:00,0.4471906803376697,0.0,0.3186397868268641,0.0,1.0,1.0
2013-02-03 05:00:00,0.4363237663788862,0.0,0.2990212484054016,0.0,1.0,1.0
2013-02-03 06:00:00,0.42447038685186045,0.0,0.2855137439212576,0.0,1.0,1.0
2013-02-03 07:00:00,0.4021462748840189,0.0,0.2615101294112618,0.0,1.0,1.0
2013-02-03 08:00:00,0.3684977071625435,0.12545900836022503,0.255617887366046,0.041734534645094544,1.0,1.0
2013-02-03 09:00:00,0.34658814541058836,0.4292031355886272,0.22251118952315396,0.37210859273294444,1.0,1.0
2013-02-03 10:00:00,0.35639835679034204,0.5910364803412438,0.1287618920530316,0.5719763382903039,1.0,1.0
2013-02-03 11:00:00,0.3790519248663762,0.6800668113302429,0.12038141245198279,0.6830860885886527,1.0,1.0
2013-02-03 12:00:00,0.38097753686205477,0.714574599109061,0.10291307148454573,0.7274243912425862,1.0,1.0
2013-02-03 13:00:00,0.3743209154945056,0.6746299085190838,0.08804331079407764,0.6977334750003295,1.0,1.0
2013-02-03 14:00:00,0.35427264773966216,0.5742285939450821,0.08541486336481242,0.6130799401976421,1.0,1.0
2013-02-03 15:00:00,0.33209546458148276,0.4190425439952112,0.09746084472207646,0.4651288543961624,1.0,1.0
2013-02-03 16:00:00,0.30360180098556877,0.20598765173748512,0.12463007058688869,0.26567688791503496,1.0,1.0
2013-02-03 17:00:00,0.25683112085639787,0.016469609800270252,0.13795479539790212,0.047625549132299584,1.0,1.0
2013-02-03 18:00:00,0.24933184293248586,0.0,0.18331297864205043,0.0,1.0,1.0
2013-02-03 19:00:00,0.24060348196232983,0.0,0.21473433250858956,0.0,1.0,1.0
2013-02-03 20:00:00,0.22656750070604442,0.0,0.21813573564918387,0.0,1.0,1.0
2013-02-03 21:00:00,0.21322600504402744,0.0,0.1968695105283784,0.0,1.0,1.0
2013-02-03 22:00:00,0.19498126548144026,0.0,0.1909178487367872,0.0,1.0,1.0
2013-02-03 23:00:00,0.17834730871036997,0.0,0.1704262956225568,0.0,1.0,1.0
2013-02-04 00:00:00,0.16643347745082357,0.0,0.15359294136932894,0.0,1.0,1.0
2013-02-04 01:00:00,0.15534693181716155,0.0,0.1423143941246642,0.0,1.0,1.0
2013-02-04 02:00:00,0.1408084659762908,0.0,0.12715350483818338,0.0,1.0,1.0
2013-02-04 03:00:00,0.13103863860795656,0.0,0.1151425414932419,0.0,1.0,1.0
2013-02-04 04:00:00,0.1297312500779214,0.0,0.1121023870142752,0.0,1.0,1.0
2013-02-04 05:00:00,0.12878483724942316,0.0,0.10647755522259829,0.0,1.0,1.0
2013-02-04 06:00:00,0.12871663815045545,0.0,0.09863419970842759,0.0,1.0,1.0
2013-02-04 07:00:00,0.1271513045658663,0.0,0.08506526703392825,0.0,1.0,1.0
2013-02-04 08:00:00,0.12339965597533645,0.11913857264868456,0.0807772341567862,0.04458841641519744,1.0,1.0
2013-02-04 09:00:00,0.1023601088627641,0.39751715870418497,0.06555916282395614,0.3911672175560359,1.0,1.0
2013-02-04 10:00:00,0.08562098662942247,0.544778238856562,0.027186569472843196,0.5912999556844881,1.0,1.0
2013-02-04 11:00:00,0.10331436724400288,0.6347502034950151,0.02034535324214269,0.6947268129497554,1.0,1.0
2013-02-04 12:00:00,0.11661532637697491,0.67435837342021,0.016545937413381152,0.7446725568239189,1.0,1.0
2013-02-04 13:00:00,0.11854298644734886,0.6449926204843139,0.014657688262791468,0.7239187923958134,1.0,1.0
2013-02-04 14:00:00,0.11536372724934978,0.5562289597286662,0.01699872342947407,0.6428548720916454,1.0,1.0
2013-02-04 15:00:00,0.11535291434063968,0.41599527116243035,0.02356173319402164,0.5044170348117667,1.0,1.0
2013-02-04 16:00:00,0.10412271181071132,0.21477443286467254,0.03765119873547626,0.3048178037918784,1.0,1.0
2013-02-04 17:00:00,0.104655528236511,0.02028510508765659,0.056262842176736334,0.06097936917511702,1.0,1.0
2013-02-04 18:00:00,0.11655712490106512,0.0,0.09349844239537052,0.0,1.0,1.0
2013-02-04 19:00:00,0.12211095888537242,0.0,0.13019664994851193,0.0,1.0,1.0
2013-02-04 20:00:00,0.11557983421537493,0.0,0.1459812486752402,0.0,1.0,1.0
2013-02-04 21:00:00,0.11032907061111431,0.0,0.15578099698008893,0.0,1.0,1.0
2013-02-04 22:00:00,0.11379399627811634,0.0,0.15623802467367587,0.0,1.0,1.0
2013-02-04 23:00:00,0.11452824514217361,0.0,0.15714434233622676,0.0,1.0,1.0
2013-02-05 00:00:00,0.11720369365212063,0.0,0.1658213771422163,0.0,1.0,1.0
2013-02-05 01:00:00,0.11806002985190249,0.0,0.17651733366677413,0.0,1.0,1.0
2013-02-05 02:00:00,0.11952221989103105,0.0,0.1892364771699511,0.0,1.0,1.0
2013-02-05 03:00:00,0.11717593356668626,0.0,0.18051257504545437,0.0,1.0,1.0
2013-02-05 04:00:00,0.11499986573050618,0.0,0.15658867747344574,0.0,1.0,1.0
2013-02-05 05:00:00,0.1097448458772163,0.0,0.12655570956058515,0.0,1.0,1.0
2013-02-05 06:00:00,0.10936872957054293,0.0,0.10471112043633576,0.0,1.0,1.0
2013-02-05 07:00:00,0.11017046790582895,0.0,0.08015098378007991,0.0,1.0,1.0
2013-02-05 08:00:00,0.10977086214552567,0.13266193883514102,0.06226084222217643,0.04516434647741916,1.0,1.0
2013-02-05 09:00:00,0.0994452534843995,0.42242806399392324,0.058992107219449294,0.287161413784571,1.0,1.0
2013-02-05 10:00:00,0.10878635570138538,0.5654500663185541,0.03784641828244361,0.43879795854636255,1.0,1.0
2013-02-05 11:00:00,0.14345338532782173,0.6458335529325597,0.04222001085969053,0.5590168185023175,1.0,1.0
2013-02-05 12:00:00,0.16050565589676125,0.6759195925755032,0.05667563946188122,0.6324683634901925,1.0,1.0
2013-02-05 13:00:00,0.20862768784774943,0.6511441641726002,0.10508393169360972,0.6657855636536929,1.0,1.0
2013-02-05 14:00:00,0.2591151204631421,0.5633577528323596,0.17577738150383554,0.6082952825555974,1.0,1.0
2013-02-05 15:00:00,0.2850975041590903,0.41910179743178616,0.2501229189412661,0.47953377400166963,1.0,1.0
2013-02-05 16:00:00,0.2924364313623306,0.21469088547624687,0.29829829550952364,0.2890810987817778,1.0,1.0
2013-02-05 17:00:00,0.3113061144712118,0.021241406832984033,0.3133790146770406,0.05903906540887681,1.0,1.0
2013-02-05 18:00:00,0.370562766534445,0.0,0.3904771917587203,0.0,1.0,1.0
2013-02-05 19:00:00,0.42252186326542557,0.0,0.43356343101253236,0.0,1.0,1.0
2013-02-05 20:00:00,0.4524690242119629,0.0,0.42076760536840063,0.0,1.0,1.0
2013-02-05 21:00:00,0.48229017105630145,0.0,0.43380132435377483,0.0,1.0,1.0
2013-02-05 22:00:00,0.5292473132709867,0.0,0.4103269479386104,0.0,1.0,1.0
2013-02-05 23:00:00,0.5520620722295857,0.0,0.4016294019050668,0.0,1.0,1.0
2013-02-06 00:00:00,0.5434519746566399,0.0,0.401991067351741,0.0,1.0,1.0
2013-02-06 01:00:00,0.535053221152775,0.0,0.45759083856594696,0.0,1.0,1.0
2013-02-06 02:00:00,0.5379036798714777,0.0,0.5213026915741953,0.0,1.0,1.0
2013-02-06 03:00:00,0.5386626062551491,0.0,0.5676391551738577,0.0,1.0,1.0
2013-02-06 04:00:00,0.5593367136358421,0.0,0.5933918760249693,0.0,1.0,1.0
2013-02-06 05:00:00,0.5672905301573115,0.0,0.60558849230801,0.0,1.0,1.0
2013-02-06 06:00:00,0.570893590979009,0.0,0.6123851470891432,0.0,1.0,1.0
2013-02-06 07:00:00,0.5743489557270737,0.0,0.6101152142459583,0.0,1.0,1.0
2013-02-06 08:00:00,0.5631651777515201,0.1358072355431984,0.570592707598113,0.05049228548032779,1.0,1.0
2013-02-06 09:00:00,0.5214430659851899,0.42280067596539866,0.4727103080990478,0.3327485625304468,1.0,1.0
2013-02-06 10:00:00,0.5302258901398863,0.5528008616262243,0.37282251061229194,0.48200709637269423,1.0,1.0
2013-02-06 11:00:00,0.6779886722310879,0.600810054568351,0.5642505460450793,0.5356334891656296,1.0,1.0
2013-02-06 12:00:00,0.7272017704837473,0.5986675853762398,0.5863714480391525,0.5613266566436971,1.0,1.0
2013-02-06 13:00:00,0.7547247474797554,0.5493426742686536,0.6492206992609512,0.5422387717997805,1.0,1.0
2013-02-06 14:00:00,0.7758627389630306,0.4564917807035897,0.7058822851737269,0.4819375754993353,1.0,1.0
2013-02-06 15:00:00,0.7944221772237301,0.35443949779375983,0.7243330648836342,0.39798895425919734,1.0,1.0
2013-02-06 16:00:00,0.7710203533459248,0.1918882669076775,0.7255043796393584,0.253261253586695,1.0,1.0
2013-02-06 17:00:00,0.7358127248221834,0.02131525391359322,0.6158240488800073,0.05805559344704964,1.0,1.0
2013-02-06 18:00:00,0.7007263025610263,0.0,0.5845717820875338,0.0,1.0,1.0
2013-02-06 19:00:00,0.6875930499130264,0.0,0.5619243139108768,0.0,1.0,1.0
2013-02-06 20:00:00,0.6799959930789474,0.0,0.5254488746083913,0.0,1.0,1.0
2013-02-06 21:00:00,0.6642009825766153,0.0,0.49093702019192287,0.0,1.0,1.0
2013-02-06 22:00:00,0.5915374255902512,0.0,0.45804638569519524,0.0,1.0,1.0
2013-02-06 23:00:00,0.5925925390119011,0.0,0.44613170784044176,0.0,1.0,1.0
2013-02-07 00:00:00,0.5879008088614049,0.0,0.42994684378791176,0.0,1.0,1.0
2013-02-07 01:00:00,0.5716861049685296,0.0,0.4168386475383195,0.0,1.0,1.0
2013-02-07 02:00:00,0.5437836786131983,0.0,0.39147731473201,0.0,1.0,1.0
2013-02-07 03:00:00,0.5214715145036063,0.0,0.35775679337894417,0.0,1.0,1.0
2013-02-07 04:00:00,0.4991318820074766,0.0,0.33353444780040964,0.0,1.0,1.0
2013-02-07 05:00:00,0.4736551032359155,0.0,0.3228098379717602,0.0,1.0,1.0
2013-02-07 06:00:00,0.45116418390798285,0.0,0.32437247242826633,0.0,1.0,1.0
2013-02-07 07:00:00,0.4346489298252733,0.0,0.3220389302436983,0.0,1.0,1.0
2013-02-07 08:00:00,0.4056836362413894,0.1338154016445271,0.2989037094055574,0.05485623972758085,1.0,1.0
2013-02-07 09:00:00,0.37571719765540357,0.40731836073202116,0.2383746796155223,0.3992083259709017,1.0,1.0
2013-02-07 10:00:00,0.3891213947460672,0.5504155948443522,0.16681056450999587,0.5994623586630455,1.0,1.0
2013-02-07 11:00:00,0.44255224397404286,0.6172102018106055,0.18666657175547735,0.7018720493075562,1.0,1.0
2013-02-07 12:00:00,0.4392125939752433,0.6343111403524717,0.16892808374680143,0.7486283346428836,1.0,1.0
2013-02-07 13:00:00,0.4354254338525014,0.6154753526401265,0.15162612478241622,0.7248792588361134,1.0,1.0
2013-02-07 14:00:00,0.4164951147639048,0.5378334583438074,0.15239617217959003,0.637584516137573,1.0,1.0
2013-02-07 15:00:00,0.40620806262992454,0.4133777089273962,0.17314363653083437,0.49810274330049426,1.0,1.0
2013-02-07 16:00:00,0.36146838816148225,0.21705022622386075,0.2014389946512545,0.30657490101097284,1.0,1.0
2013-02-07 17:00:00,0.27865669192484405,0.023669954094482522,0.1985327951986931,0.07312090268533944,1.0,1.0
2013-02-07 18:00:00,0.25277075619137895,0.0,0.21817877328246715,0.0,1.0,1.0
2013-02-07 19:00:00,0.25203369446457263,0.0,0.24778670228128513,0.0,1.0,1.0
2013-02-07 20:00:00,0.24820520992911632,0.0,0.26683755790351893,0.0,1.0,1.0
2013-02-07 21:00:00,0.24864176557700057,0.0,0.2559844098385839,0.0,1.0,1.0
2013-02-07 22:00:00,0.2894295628134706,0.0,0.25596057327803257,0.0,1.0,1.0
2013-02-07 23:00:00,0.27957774142642766,0.0,0.24907198927206617,0.0,1.0,1.0
2013-02-08 00:00:00,0.28595282615630735,0.0,0.24972878505900037,0.0,1.0,1.0
2013-02-08 01:00:00,0.2951385535804176,0.0,0.23989728360017515,0.0,1.0,1.0
2013-02-08 02:00:00,0.31690520483540213,0.0,0.23559227589214557,0.0,1.0,1.0
2013-02-08 03:00:00,0.3243853737622254,0.0,0.2395969755432471,0.0,1.0,1.0
2013-02-08 04:00:00,0.33140072868332693,0.0,0.26624654221934235,0.0,1.0,1.0
2013-02-08 05:00:00,0.3366355371223488,0.0,0.30670670573073444,0.0,1.0,1.0
2013-02-08 06:00:00,0.35102801941829176,0.0,0.34571074710268324,0.0,1.0,1.0
2013-02-08 07:00:00,0.3691711180604905,0.0,0.36877797795729084,0.0,1.0,1.0
2013-02-08 08:00:00,0.38395696681851355,0.12980556482606218,0.3618364436619172,0.057695916614239964,1.0,1.0
2013-02-08 09:00:00,0.3738762636657659,0.3747176501209007,0.32302679265439604,0.38032036234865496,1.0,1.0
2013-02-08 10:00:00,0.4170300114065279,0.5042598922073257,0.27321960373431864,0.5751201697474962,1.0,1.0
2013-02-08 11:00:00,0.5108051759741601,0.5584821757365392,0.33952525325266114,0.6697843885800054,1.0,1.0
2013-02-08 12:00:00,0.5521192228147723,0.5615267201762403,0.3722769967228476,0.7255831874687935,1.0,1.0
2013-02-08 13:00:00,0.5641886952134745,0.5102453572479474,0.3957287134369285,0.7059272145705935,1.0,1.0
2013-02-08 14:00:00,0.5721257450860022,0.4268999848695812,0.41607917786310794,0.631278815920554,1.0,1.0
2013-02-08 15:00:00,0.5830846063539475,0.3238001716689002,0.4468248746399019,0.5041340089207365,1.0,1.0
2013-02-08 16:00:00,0.5742668650956085,0.18110534498742717,0.4548054232654929,0.3156187941618011,1.0,1.0
2013-02-08 17:00:00,0.5335701970166623,0.023685554328140485,0.4008313263611331,0.0779826018092929,1.0,1.0
2013-02-08 18:00:00,0.5101726204879985,0.0,0.41714933007242133,0.0,1.0,1.0
2013-02-08 19:00:00,0.4758155149312988,0.0,0.4240582604542429,0.0,1.0,1.0
2013-02-08 20:00:00,0.45212628692390106,0.0,0.42311673186140075,0.0,1.0,1.0
2013-02-08 21:00:00,0.42628348214522527,0.0,0.4031425490368503,0.0,1.0,1.0
2013-02-08 22:00:00,0.3636889264575877,0.0,0.3924870768950025,0.0,1.0,1.0
2013-02-08 23:00:00,0.3342264304145078,0.0,0.3551379802550021,0.0,1.0,1.0
2013-02-09 00:00:00,0.32228434770169256,0.0,0.3215463651566522,0.0,1.0,1.0
2013-02-09 01:00:00,0.3041502590643065,0.0,0.2827076273922582,0.0,1.0,1.0
2013-02-09 02:00:00,0.2892351954447245,0.0,0.25655691640195377,0.0,1.0,1.0
2013-02-09 03:00:00,0.26856112095490436,0.0,0.20987065314615247,0.0,1.0,1.0
2013-02-09 04:00:00,0.2455890851802857,0.0,0.17275952965829733,0.0,1.0,1.0
2013-02-09 05:00:00,0.22763512747465253,0.0,0.1492681178820567,0.0,1.0,1.0
2013-02-09 06:00:00,0.21444444568504975,0.0,0.12780502027790436,0.0,1.0,1.0
2013-02-09 07:00:00,0.20668534705001085,0.0,0.10941783689961264,0.0,1.0,1.0
2013-02-09 08:00:00,0.1998965974615514,0.14364449392600023,0.09667446826483923,0.061720592538949945,1.0,1.0
2013-02-09 09:00:00,0.1826167404593284,0.3980408289314659,0.07328344327778068,0.37781241144328215,1.0,1.0
2013-02-09 10:00:00,0.19457679626097762,0.530939897353906,0.014065725914511036,0.5626454217358219,1.0,1.0
2013-02-09 11:00:00,0.2511339176395118,0.6104075682548731,0.007799461400102071,0.6704549395459327,1.0,1.0
2013-02-09 12:00:00,0.2913743646326193,0.6322767370823015,0.0013286766902962151,0.7258807555541009,1.0,1.0
2013-02-09 13:00:00,0.30160398874005095,0.5976431945760446,0.0,0.7176002254209471,1.0,1.0
2013-02-09 14:00:00,0.2983365383895243,0.5249881532942378,0.0,0.6432772564839047,1.0,1.0
2013-02-09 15:00:00,0.2863653543725867,0.41004430995876734,0.0,0.5113668305343241,1.0,1.0
2013-02-09 16:00:00,0.25643196293342774,0.2297395386437253,0.0009639784722947397,0.3125655180282436,1.0,1.0
2013-02-09 17:00:00,0.19474266141082225,0.030674532470173144,0.0037622713730454324,0.07655016188766803,1.0,1.0
2013-02-09 18:00:00,0.17949388004374747,0.0,0.015935008187878224,0.0,1.0,1.0
2013-02-09 19:00:00,0.18605711523875276,0.0,0.025841062970290086,0.0,1.0,1.0
2013-02-09 20:00:00,0.1923879079684557,0.0,0.033948341576032756,0.0,1.0,1.0
2013-02-09 21:00:00,0.18917623619409477,0.0,0.04078676709276573,0.0,1.0,1.0
2013-02-09 22:00:00,0.21378860681413211,0.0,0.04947656995945702,0.0,1.0,1.0
2013-02-09 23:00:00,0.2201937941610542,0.0,0.051823914292230946,0.0,1.0,1.0
2013-02-10 00:00:00,0.22440374022164758,0.0,0.044466098876664036,0.0,1.0,1.0
2013-02-10 01:00:00,0.23799119398398075,0.0,0.04152117247349021,0.0,1.0,1.0
2013-02-10 02:00:00,0.2550096704304486,0.0,0.04720599268148559,0.0,1.0,1.0
2013-02-10 03:00:00,0.2639239862341729,0.0,0.056088051248496106,0.0,1.0,1.0
2013-02-10 04:00:00,0.2809283685104997,0.0,0.05574759125358398,0.0,1.0,1.0
2013-02-10 05:00:00,0.29632282818782135,0.0,0.05657426377188463,0.0,1.0,1.0
2013-02-10 06:00:00,0.3161865924699159,0.0,0.06013727721039142,0.0,1.0,1.0
2013-02-10 07:00:00,0.3372514388894892,0.0,0.07085394790708828,0.0,1.0,1.0
2013-02-10 08:00:00,0.34702396970350824,0.13469609521529685,0.09745228218406501,0.041191083831387885,1.0,1.0
2013-02-10 09:00:00,0.3333728341448644,0.3500882031356341,0.13432705817150647,0.19406302623231367,1.0,1.0
2013-02-10 10:00:00,0.4010515106436379,0.45213839393768446,0.2753057039900527,0.24774315177199557,1.0,1.0
2013-02-10 11:00:00,0.46352269246795896,0.5066457918393887,0.4007873962993441,0.2596843036674573,1.0,1.0
2013-02-10 12:00:00,0.5196212506631113,0.5093229073687553,0.5776333683480248,0.2621651339727161,1.0,1.0
2013-02-10 13:00:00,0.5932746385289037,0.44511190627231795,0.6832861481618362,0.2242559277641385,1.0,1.0
2013-02-10 14:00:00,0.635597961277625,0.3442994976332782,0.75196249465785,0.18641856045233118,1.0,1.0
2013-02-10 15:00:00,0.6566013731775976,0.23530253896516345,0.8272128197791638,0.14005640778266631,1.0,1.0
2013-02-10 16:00:00,0.6573651366906331,0.11598423529298638,0.8580525146214785,0.08973487145241424,1.0,1.0
2013-02-10 17:00:00,0.67131495411531,0.012685527053754135,0.7990599477720791,0.02704394735930003,1.0,1.0
2013-02-10 18:00:00,0.6569683395161597,0.0,0.7914129370827229,0.0,1.0,1.0
2013-02-10 19:00:00,0.6210950139004299,0.0,0.7844143273396811,0.0,1.0,1.0
2013-02-10 20:00:00,0.608775276610449,0.0,0.7730347476724013,0.0,1.0,1.0
2013-02-10 21:00:00,0.6046291319195004,0.0,0.7187242432458458,0.0,1.0,1.0
2013-02-10 22:00:00,0.6545086464174575,0.0,0.6343179373487018,0.0,1.0,1.0
2013-02-10 23:00:00,0.6221294338840282,0.0,0.6445091735993486,0.0,1.0,1.0
2013-02-11 00:00:00,0.6059761693691448,0.0,0.677809501032789,0.0,1.0,1.0
2013-02-11 01:00:00,0.5941320052733726,0.0,0.7029951251837221,0.0,1.0,1.0
2013-02-11 02:00:00,0.5841255509678622,0.0,0.7290429518016138,0.0,1.0,1.0
2013-02-11 03:00:00,0.5777091711584045,0.0,0.741712111398301,0.0,1.0,1.0
2013-02-11 04:00:00,0.5835567191537988,0.0,0.7328035756677338,0.0,1.0,1.0
2013-02-11 05:00:00,0.5752519910122278,0.0,0.6917076061981264,0.0,1.0,1.0
2013-02-11 06:00:00,0.5622141592421029,0.0,0.6401200189735019,0.0,1.0,1.0
2013-02-11 07:00:00,0.5467404938846904,0.0,0.5686683265267571,0.0,1.0,1.0
2013-02-11 08:00:00,0.5225867631623383,0.12117280672426954,0.529882087404049,0.062366923758681,1.0,1.0
2013-02-11 09:00:00,0.48282410251420343,0.3126388386080464,0.4964376240783445,0.2738126188996138,1.0,1.0
2013-02-11 10:00:00,0.5705906027244233,0.4371113481134739,0.6169884248734484,0.37991989192731745,1.0,1.0
2013-02-11 11:00:00,0.6243706755133887,0.5054538068197572,0.5927074498528347,0.45522240770214134,1.0,1.0
2013-02-11 12:00:00,0.6610194263717732,0.5186717604848028,0.5847956330622928,0.4926142400609436,1.0,1.0
2013-02-11 13:00:00,0.687188214281802,0.4871032865853918,0.6353482931089658,0.4715039423390931,1.0,1.0
2013-02-11 14:00:00,0.6995975783125136,0.41529770728234316,0.6643197620139544,0.4203728361676313,1.0,1.0
2013-02-11 15:00:00,0.7123602100558322,0.327704150464063,0.6873251322323973,0.35451879615943716,1.0,1.0
2013-02-11 16:00:00,0.6893881027395016,0.1921030465112215,0.6185773411581741,0.23633069370859863,1.0,1.0
2013-02-11 17:00:00,0.5998980624052068,0.029560321963275734,0.5505671553451603,0.07126119599575471,1.0,1.0
2013-02-11 18:00:00,0.5571306533215172,0.0,0.46994108120539785,0.0,1.0,1.0
2013-02-11 19:00:00,0.5351099464482184,0.0,0.4006317564781549,0.0,1.0,1.0
2013-02-11 20:00:00,0.5442905168717809,0.0,0.3288464003134618,0.0,1.0,1.0
2013-02-11 21:00:00,0.5596456112015452,0.0,0.25448914527218647,0.0,1.0,1.0
2013-02-11 22:00:00,0.5089172343736897,0.0,0.16632301393971965,0.0,1.0,1.0
2013-02-11 23:00:00,0.5267507169752778,0.0,0.1382332779414158,0.0,1.0,1.0
2013-02-12 00:00:00,0.5286522306395689,0.0,0.10420918179667123,0.0,1.0,1.0
