year,week,hour,battery,value
2025,42,141,PT1 0 bat,0.0
2025,42,142,PT1 0 bat,0.0
2025,42,143,PT1 0 bat,0.0
2025,42,144,PT1 0 bat,0.0
2025,42,145,PT1 0 bat,0.0
2025,42,146,PT1 0 bat,0.0
2025,42,147,PT1 0 bat,0.0
2025,42,148,PT1 0 bat,0.0
2025,42,149,PT1 0 bat,0.0
2025,42,150,PT1 0 bat,0.0
2025,42,151,PT1 0 bat,0.0
2025,42,152,PT1 0 bat,0.0
2025,42,153,PT1 0 bat,0.0
2025,42,154,PT1 0 bat,0.0
2025,42,155,PT1 0 bat,0.0
2025,42,156,PT1 0 bat,0.0
2025,42,157,PT1 0 bat,0.0
2025,42,158,PT1 0 bat,0.0
2025,42,159,PT1 0 bat,0.0
2025,42,160,PT1 0 bat,0.0
2025,42,161,PT1 0 bat,0.0
2025,42,162,PT1 0 bat,0.0
2025,42,163,PT1 0 bat,0.0
2025,42,164,PT1 0 bat,0.0
2025,42,165,PT1 0 bat,0.0
2025,42,166,PT1 0 bat,0.0
2025,42,167,PT1 0 bat,0.0
2035,21,0,PT1 0 bat,0.0
2035,21,1,PT1 0 bat,0.0
2035,21,2,PT1 0 bat,0.0
2035,21,3,PT1 0 bat,0.0
2035,21,4,PT1 0 bat,0.0
2035,21,5,PT1 0 bat,0.0
2035,21,6,PT1 0 bat,0.0
2035,21,7,PT1 0 bat,0.0
2035,21,8,PT1 0 bat,0.0
2035,21,9,PT1 0 bat,0.0
2035,21,10,PT1 0 bat,0.0
2035,21,11,PT1 0 bat,0.0
2035,21,12,PT1 0 bat,0.0
2035,21,13,PT1 0 bat,0.0
2035,21,14,PT1 0 bat,0.0
2035,21,15,PT1 0 bat,0.0
2035,21,16,PT1 0 bat,0.0
2035,21,17,PT1 0 bat,0.0
2035,21,18,PT1 0 bat,0.0
2035,21,19,PT1 0 bat,0.0
2035,21,20,PT1 0 bat,0.0
2035,21,21,PT1 0 bat,0.0
2035,21,22,PT1 0 bat,0.0
2035,21,23,PT1 0 bat,0.0
2035,21,24,PT1 0 bat,0.0
2035,21,25,PT1 0 bat,0.0
2035,21,26,PT1 0 bat,0.0
2035,21,27,PT1 0 bat,0.0
2035,21,28,PT1 0 bat,0.0
2035,21,29,PT1 0 bat,0.0
2035,21,30,PT1 0 bat,0.0
2035,21,31,PT1 0 bat,0.0
2035,21,32,PT1 0 bat,0.0
2035,21,33,PT1 0 bat,0.0
2035,21,34,PT1 0 bat,0.0
2035,21,35,PT1 0 bat,0.0
2035,21,36,PT1 0 bat,0.0
2035,21,37,PT1 0 bat,0.0
2035,21,38,PT1 0 bat,0.0
2035,21,39,PT1 0 bat,0.0
2035,21,40,PT1 0 bat,0.0
2035,21,41,PT1 0 bat,0.0
2035,21,42,PT1 0 bat,0.0
2035,21,43,PT1 0 bat,0.0
2035,21,44,PT1 0 bat,0.0
2035,21,45,PT1 0 bat,0.0
2035,21,46,PT1 0 bat,0.0
2035,21,47,PT1 0 bat,0.0
2035,21,48,PT1 0 bat,0.0
2035,21,49,PT1 0 bat,0.0
2035,21,50,PT1 0 bat,0.0
2035,21,51,PT1 0 bat,0.0
2035,21,52,PT1 0 bat,0.0
2035,21,53,PT1 0 bat,0.0
2035,21,54,PT1 0 bat,0.0
2035,21,55,PT1 0 bat,0.0
2035,21,56,PT1 0 bat,0.0
2035,21,57,PT1 0 bat,0.0
2035,21,58,PT1 0 bat,0.0
2035,21,59,PT1 0 bat,0.0
2035,21,60,PT1 0 bat,0.0
2035,21,61,PT1 0 bat,0.0
2035,21,62,PT1 0 bat,0.0
2035,21,63,PT1 0 bat,0.0
2035,21,64,PT1 0 bat,0.0
2035,21,65,PT1 0 bat,0.0
2035,21,66,PT1 0 bat,0.0
2035,21,67,PT1 0 bat,0.0
2035,21,68,PT1 0 bat,0.0
2035,21,69,PT1 0 bat,0.0
2035,21,70,PT1 0 bat,0.0
2035,21,71,PT1 0 bat,0.0
2035,21,72,PT1 0 bat,0.0
2035,21,73,PT1 0 bat,0.0
2035,21,74,PT1 0 bat,0.0
2035,21,75,PT1 0 bat,0.0
2035,21,76,PT1 0 bat,0.0
2035,21,77,PT1 0 bat,0.0
2035,21,78,PT1 0 bat,0.0
2035,21,79,PT1 0 bat,0.0
2035,21,80,PT1 0 bat,0.0
2035,21,81,PT1 0 bat,0.0
2035,21,82,PT1 0 bat,0.0
2035,21,83,PT1 0 bat,0.0
2035,21,84,PT1 0 bat,0.0
2035,21,85,PT1 0 bat,0.0
2035,21,86,PT1 0 bat,0.0
2035,21,87,PT1 0 bat,0.0
2035,21,88,PT1 0 bat,0.0
2035,21,89,PT1 0 bat,0.0
2035,21,90,PT1 0 bat,0.0
2035,21,91,PT1 0 bat,0.0
2035,21,92,PT1 0 bat,0.0
2035,21,93,PT1 0 bat,0.0
2035,21,94,PT1 0 bat,0.0
2035,21,95,PT1 0 bat,0.0
2035,21,96,PT1 0 bat,0.0
2035,21,97,PT1 0 bat,0.0
2035,21,98,PT1 0 bat,0.0
2035,21,99,PT1 0 bat,0.0
2035,21,100,PT1 0 bat,0.0
2035,21,101,PT1 0 bat,0.0
2035,21,102,PT1 0 bat,0.0
2035,21,103,PT1 0 bat,0.0
2035,21,104,PT1 0 bat,0.0
2035,21,105,PT1 0 bat,0.0
2035,21,106,PT1 0 bat,0.0
2035,21,107,PT1 0 bat,0.0
2035,21,108,PT1 0 bat,0.0
2035,21,109,PT1 0 bat,0.0
2035,21,110,PT1 0 bat,0.0
2035,21,111,PT1 0 bat,0.0
2035,21,112,PT1 0 bat,0.0
2035,21,113,PT1 0 bat,0.0
2035,21,114,PT1 0 bat,0.0
2035,21,115,PT1 0 bat,0.0
2035,21,116,PT1 0 bat,0.0
2035,21,117,PT1 0 bat,0.0
2035,21,118,PT1 0 bat,0.0
2035,21,119,PT1 0 bat,0.0
2035,21,120,PT1 0 bat,0.0
2035,21,121,PT1 0 bat,0.0
2035,21,122,PT1 0 bat,0.0
2035,21,123,PT1 0 bat,0.0
2035,21,124,PT1 0 bat,0.0
2035,21,125,PT1 0 bat,0.0
2035,21,126,PT1 0 bat,0.0
2035,21,127,PT1 0 bat,0.0
2035,21,128,PT1 0 bat,0.0
2035,21,129,PT1 0 bat,0.0
2035,21,130,PT1 0 bat,0.0
2035,21,131,PT1 0 bat,0.0
2035,21,132,PT1 0 bat,0.0
2035,21,133,PT1 0 bat,0.0
2035,21,134,PT1 0 bat,0.0
2035,21,135,PT1 0 bat,0.0
2035,21,136,PT1 0 bat,0.0
2035,21,137,PT1 0 bat,0.0
2035,21,138,PT1 0 bat,0.0
2035,21,139,PT1 0 bat,0.0
2035,21,140,PT1 0 bat,0.0
2035,21,141,PT1 0 bat,0.0
2035,21,142,PT1 0 bat,0.0
2035,21,143,PT1 0 bat,0.0
2035,21,144,PT1 0 bat,0.0
2035,21,145,PT1 0 bat,0.0
2035,21,146,PT1 0 bat,0.0
2035,21,147,PT1 0 bat,0.0
2035,21,148,PT1 0 bat,0.0
2035,21,149,PT1 0 bat,0.0
2035,21,150,PT1 0 bat,0.0
2035,21,151,PT1 0 bat,0.0
2035,21,152,PT1 0 bat,0.0
2035,21,153,PT1 0 bat,0.0
2035,21,154,PT1 0 bat,0.0
2035,21,155,PT1 0 bat,0.0
2035,21,156,PT1 0 bat,0.0
2035,21,157,PT1 0 bat,0.0
2035,21,158,PT1 0 bat,0.0
2035,21,159,PT1 0 bat,0.0
2035,21,160,PT1 0 bat,0.0
2035,21,161,PT1 0 bat,0.0
2035,21,162,PT1 0 bat,0.0
2035,21,163,PT1 0 bat,0.0
2035,21,164,PT1 0 bat,0.0
2035,21,165,PT1 0 bat,0.0
2035,21,166,PT1 0 bat,0.0
2035,21,167,PT1 0 bat,0.0
2035,42,0,PT1 0 bat,0.0
2035,42,1,PT1 0 bat,0.0
2035,42,2,PT1 0 bat,0.0
2035,42,3,PT1 0 bat,0.0
2035,42,4,PT1 0 bat,0.0
2035,42,5,PT1 0 bat,0.0
2035,42,6,PT1 0 bat,0.0
2035,42,7,PT1 0 bat,0.0
2035,42,8,PT1 0 bat,0.0
2035,42,9,PT1 0 bat,0.0
2035,42,10,PT1 0 bat,0.0
2035,42,11,PT1 0 bat,0.0
2035,42,12,PT1 0 bat,0.0
2035,42,13,PT1 0 bat,0.0
2035,42,14,PT1 0 bat,0.0
2035,42,15,PT1 0 bat,0.0
2035,42,16,PT1 0 bat,0.0
2035,42,17,PT1 0 bat,0.0
2035,42,18,PT1 0 bat,0.0
2035,42,19,PT1 0 bat,0.0
2035,42,20,PT1 0 bat,0.0
2035,42,21,PT1 0 bat,0.0
2035,42,22,PT1 0 bat,0.0
2035,42,23,PT1 0 bat,0.0
2035,42,24,PT1 0 bat,0.0
2035,42,25,PT1 0 bat,0.0
2035,42,26,PT1 0 bat,0.0
2035,42,27,PT1 0 bat,0.0
2035,42,28,PT1 0 bat,0.0
2035,42,29,PT1 0 bat,0.0
2035,42,30,PT1 0 bat,0.0
2035,42,31,PT1 0 bat,0.0
2035,42,32,PT1 0 bat,0.0
2035,42,33,PT1 0 bat,0.0
2035,42,34,PT1 0 bat,0.0
2035,42,35,PT1 0 bat,0.0
2035,42,36,PT1 0 bat,0.0
2035,42,37,PT1 0 bat,0.0
2035,42,38,PT1 0 bat,0.0
2035,42,39,PT1 0 bat,0.0
2035,42,40,PT1 0 bat,0.0
2035,42,41,PT1 0 bat,0.0
2035,42,42,PT1 0 bat,0.0
2035,42,43,PT1 0 bat,0.0
2035,42,44,PT1 0 bat,0.0
2035,42,45,PT1 0 bat,0.0
2035,42,46,PT1 0 bat,0.0
2035,42,47,PT1 0 bat,0.0
2035,42,48,PT1 0 bat,0.0
2035,42,49,PT1 0 bat,0.0
2035,42,50,PT1 0 bat,0.0
2035,42,51,PT1 0 bat,0.0
2035,42,52,PT1 0 bat,0.0
2035,42,53,PT1 0 bat,0.0
2035,42,54,PT1 0 bat,0.0
2035,42,55,PT1 0 bat,0.0
2035,42,56,PT1 0 bat,0.0
2035,42,57,PT1 0 bat,0.0
2035,42,58,PT1 0 bat,0.0
2035,42,59,PT1 0 bat,0.0
2035,42,60,PT1 0 bat,0.0
2035,42,61,PT1 0 bat,0.0
2035,42,62,PT1 0 bat,0.0
2035,42,63,PT1 0 bat,0.0
2035,42,64,PT1 0 bat,0.0
2035,42,65,PT1 0 bat,0.0
2035,42,66,PT1 0 bat,0.0
2035,42,67,PT1 0 bat,0.0
2035,42,68,PT1 0 bat,0.0
2035,42,69,PT1 0 bat,0.0
2035,42,70,PT1 0 bat,0.0
2035,42,71,PT1 0 bat,0.0
2035,42,72,PT1 0 bat,0.0
2035,42,73,PT1 0 bat,0.0
2035,42,74,PT1 0 bat,0.0
2035,42,75,PT1 0 bat,0.0
2035,42,76,PT1 0 bat,0.0
2035,42,77,PT1 0 bat,0.0
2035,42,78,PT1 0 bat,0.0
2035,42,79,PT1 0 bat,0.0
2035,42,80,PT1 0 bat,0.0
2035,42,81,PT1 0 bat,0.0
2035,42,82,PT1 0 bat,0.0
2035,42,83,PT1 0 bat,0.0
2035,42,84,PT1 0 bat,0.0
2035,42,85,PT1 0 bat,0.0
2035,42,86,PT1 0 bat,0.0
2035,42,87,PT1 0 bat,0.0
2035,42,88,PT1 0 bat,0.0
2035,42,89,PT1 0 bat,0.0
2035,42,90,PT1 0 bat,0.0
2035,42,91,PT1 0 bat,0.0
2035,42,92,PT1 0 bat,0.0
2035,42,93,PT1 0 bat,0.0
2035,42,94,PT1 0 bat,0.0
2035,42,95,PT1 0 bat,0.0
2035,42,96,PT1 0 bat,0.0
2035,42,97,PT1 0 bat,0.0
2035,42,98,PT1 0 bat,0.0
2035,42,99,PT1 0 bat,0.0
2035,42,100,PT1 0 bat,0.0
2035,42,101,PT1 0 bat,0.0
2035,42,102,PT1 0 bat,0.0
2035,42,103,PT1 0 bat,0.0
2035,42,104,PT1 0 bat,0.0
2035,42,105,PT1 0 bat,0.0
2035,42,106,PT1 0 bat,0.0
2035,42,107,PT1 0 bat,0.0
2035,42,108,PT1 0 bat,0.0
2035,42,109,PT1 0 bat,0.0
2035,42,110,PT1 0 bat,0.0
2035,42,111,PT1 0 bat,0.0
2035,42,112,PT1 0 bat,0.0
2035,42,113,PT1 0 bat,0.0
2035,42,114,PT1 0 bat,0.0
2035,42,115,PT1 0 bat,0.0
2035,42,116,PT1 0 bat,0.0
2035,42,117,PT1 0 bat,0.0
2035,42,118,PT1 0 bat,0.0
2035,42,119,PT1 0 bat,0.0
2035,42,120,PT1 0 bat,0.0
2035,42,121,PT1 0 bat,0.0
2035,42,122,PT1 0 bat,0.0
2035,42,123,PT1 0 bat,0.0
2035,42,124,PT1 0 bat,0.0
2035,42,125,PT1 0 bat,0.0
2035,42,126,PT1 0 bat,0.0
2035,42,127,PT1 0 bat,0.0
2035,42,128,PT1 0 bat,0.0
2035,42,129,PT1 0 bat,0.0
2035,42,130,PT1 0 bat,0.0
2035,42,131,PT1 0 bat,0.0
2035,42,132,PT1 0 bat,0.0
2035,42,133,PT1 0 bat,0.0
2035,42,134,PT1 0 bat,0.0
2035,42,135,PT1 0 bat,0.0
2035,42,136,PT1 0 bat,0.0
2035,42,137,PT1 0 bat,0.0
2035,42,138,PT1 0 bat,0.0
2035,42,139,PT1 0 bat,0.0
2035,42,140,PT1 0 bat,0.0
2035,42,141,PT1 0 bat,0.0
2035,42,142,PT1 0 bat,0.0
2035,42,143,PT1 0 bat,0.0
2035,42,144,PT1 0 bat,0.0
2035,42,145,PT1 0 bat,0.0
2035,42,146,PT1 0 bat,0.0
2035,42,147,PT1 0 bat,0.0
2035,42,148,PT1 0 bat,0.0
2035,42,149,PT1 0 bat,0.0
2035,42,150,PT1 0 bat,0.0
2035,42,151,PT1 0 bat,0.0
2035,42,152,PT1 0 bat,0.0
2035,42,153,PT1 0 bat,0.0
2035,42,154,PT1 0 bat,0.0
2035,42,155,PT1 0 bat,0.0
2035,42,156,PT1 0 bat,0.0
2035,42,157,PT1 0 bat,0.0
2035,42,158,PT1 0 bat,0.0
2035,42,159,PT1 0 bat,0.0
2035,42,160,PT1 0 bat,0.0
2035,42,161,PT1 0 bat,0.0
2035,42,162,PT1 0 bat,0.0
2035,42,163,PT1 0 bat,0.0
2035,42,164,PT1 0 bat,0.0
2035,42,165,PT1 0 bat,0.0
2035,42,166,PT1 0 bat,0.0
2035,42,167,PT1 0 bat,0.0
2045,21,0,PT1 0 bat,3134.2226845126174
2045,21,1,PT1 0 bat,3134.2226845126174
2045,21,2,PT1 0 bat,3134.2226845126174
2045,21,3,PT1 0 bat,3134.2226845126174
2045,21,4,PT1 0 bat,3134.2226845126174
2045,21,5,PT1 0 bat,3134.2226845126174
2045,21,6,PT1 0 bat,3134.2226845126174
2045,21,7,PT1 0 bat,3134.2226845126174
2045,21,8,PT1 0 bat,3134.2226845126174
2045,21,9,PT1 0 bat,3134.2226845126174
2045,21,10,PT1 0 bat,3134.2226845126174
2045,21,11,PT1 0 bat,3134.2226845126174
2045,21,12,PT1 0 bat,3134.2226845126174
2045,21,13,PT1 0 bat,3134.2226845126174
2045,21,14,PT1 0 bat,3134.2226845126174
2045,21,15,PT1 0 bat,3134.2226845126174
2045,21,16,PT1 0 bat,3134.2226845126174
2045,21,17,PT1 0 bat,3134.2226845126174
2045,21,18,PT1 0 bat,3134.2226845126174
2045,21,19,PT1 0 bat,3134.2226845126174
2045,21,20,PT1 0 bat,3134.2226845126174
2045,21,21,PT1 0 bat,3134.2226845126174
2045,21,22,PT1 0 bat,3134.2226845126174
2045,21,23,PT1 0 bat,3134.2226845126174
2045,21,24,PT1 0 bat,3134.2226845126174
2045,21,25,PT1 0 bat,3134.2226845126174
2045,21,26,PT1 0 bat,3134.2226845126174
2045,21,27,PT1 0 bat,3134.2226845126174
2045,21,28,PT1 0 bat,3134.2226845126174
2045,21,29,PT1 0 bat,3134.2226845126174
2045,21,30,PT1 0 bat,3134.2226845126174
2045,21,31,PT1 0 bat,3134.2226845126174
2045,21,32,PT1 0 bat,3134.2226845126174
2045,21,33,PT1 0 bat,3134.2226845126174
2045,21,34,PT1 0 bat,3134.2226845126174
2045,21,35,PT1 0 bat,3134.2226845126174
2045,21,36,PT1 0 bat,3134.2226845126174
2045,21,37,PT1 0 bat,3134.2226845126174
2045,21,38,PT1 0 bat,3134.2226845126174
2045,21,39,PT1 0 bat,3134.2226845126174
2045,21,40,PT1 0 bat,3134.2226845126174
2045,21,41,PT1 0 bat,3134.2226845126174
2045,21,42,PT1 0 bat,3134.2226845126174
2045,21,43,PT1 0 bat,3134.2226845126174
2045,21,44,PT1 0 bat,3134.2226845126174
2045,21,45,PT1 0 bat,3134.2226845126174
2045,21,46,PT1 0 bat,3134.2226845126174
2045,21,47,PT1 0 bat,3134.2226845126174
2045,21,48,PT1 0 bat,3134.2226845126174
2045,21,49,PT1 0 bat,3134.2226845126174
2045,21,50,PT1 0 bat,3134.2226845126174
2045,21,51,PT1 0 bat,3134.2226845126174
2045,21,52,PT1 0 bat,3134.2226845126174
2045,21,53,PT1 0 bat,3134.2226845126174
2045,21,54,PT1 0 bat,3134.2226845126174
2045,21,55,PT1 0 bat,3134.2226845126174
2045,21,56,PT1 0 bat,3134.2226845126174
2045,21,57,PT1 0 bat,3134.2226845126174
2045,21,58,PT1 0 bat,3134.2226845126174
2045,21,59,PT1 0 bat,3134.2226845126174
2045,21,60,PT1 0 bat,3134.2226845126174
2045,21,61,PT1 0 bat,3134.2226845126174
2045,21,62,PT1 0 bat,3134.2226845126174
2045,21,63,PT1 0 bat,3134.2226845126174
2045,21,64,PT1 0 bat,3134.2226845126174
2045,21,65,PT1 0 bat,3134.2226845126174
2045,21,66,PT1 0 bat,3134.2226845126174
2045,21,67,PT1 0 bat,3134.2226845126174
2045,21,68,PT1 0 bat,3134.2226845126174
2045,21,69,PT1 0 bat,3134.2226845126174
2045,21,70,PT1 0 bat,3134.2226845126174
2045,21,71,PT1 0 bat,3134.2226845126174
2045,21,72,PT1 0 bat,3134.2226845126174
2045,21,73,PT1 0 bat,3134.2226845126174
2045,21,74,PT1 0 bat,3134.2226845126174
2045,21,75,PT1 0 bat,3134.2226845126174
2045,21,76,PT1 0 bat,3134.2226845126174
2045,21,77,PT1 0 bat,3134.2226845126174
2045,21,78,PT1 0 bat,3134.2226845126174
2045,21,79,PT1 0 bat,3134.2226845126174
2045,21,80,PT1 0 bat,3134.2226845126174
2045,21,81,PT1 0 bat,3134.2226845126174
2045,21,82,PT1 0 bat,3134.2226845126174
2045,21,83,PT1 0 bat,3134.2226845126174
2045,21,84,PT1 0 bat,3134.2226845126174
2045,21,85,PT1 0 bat,3134.2226845126174
2045,21,86,PT1 0 bat,3134.2226845126174
2045,21,87,PT1 0 bat,3134.2226845126174
2045,21,88,PT1 0 bat,3134.2226845126174
2045,21,89,PT1 0 bat,3134.2226845126174
2045,21,90,PT1 0 bat,3134.2226845126174
2045,21,91,PT1 0 bat,3134.2226845126174
2045,21,92,PT1 0 bat,3134.2226845126174
2045,21,93,PT1 0 bat,3134.2226845126174
2045,21,94,PT1 0 bat,3134.2226845126174
2045,21,95,PT1 0 bat,3134.2226845126174
2045,21,96,PT1 0 bat,3134.2226845126174
2045,21,97,PT1 0 bat,3134.2226845126174
2045,21,98,PT1 0 bat,3134.2226845126174
2045,21,99,PT1 0 bat,3134.2226845126174
2045,21,100,PT1 0 bat,3134.2226845126174
2045,21,101,PT1 0 bat,3134.2226845126174
2045,21,102,PT1 0 bat,3134.2226845126174
2045,21,103,PT1 0 bat,3134.2226845126174
2045,21,104,PT1 0 bat,3134.2226845126174
2045,21,105,PT1 0 bat,3134.2226845126174
2045,21,106,PT1 0 bat,3134.2226845126174
2045,21,107,PT1 0 bat,3134.2226845126174
2045,21,108,PT1 0 bat,3134.2226845126174
2045,21,109,PT1 0 bat,3134.2226845126174
2045,21,110,PT1 0 bat,3134.2226845126174
2045,21,111,PT1 0 bat,3134.2226845126174
2045,21,112,PT1 0 bat,3134.2226845126174
2045,21,113,PT1 0 bat,3134.2226845126174
2045,21,114,PT1 0 bat,3134.2226845126174
2045,21,115,PT1 0 bat,3134.2226845126174
2045,21,116,PT1 0 bat,3134.2226845126174
2045,21,117,PT1 0 bat,3134.2226845126174
2045,21,118,PT1 0 bat,3134.2226845126174
2045,21,119,PT1 0 bat,3134.2226845126174
2045,21,120,PT1 0 bat,3134.2226845126174
2045,21,121,PT1 0 bat,3134.2226845126174
2045,21,122,PT1 0 bat,3134.2226845126174
2045,21,123,PT1 0 bat,3134.2226845126174
2045,21,124,PT1 0 bat,3134.2226845126174
2045,21,125,PT1 0 bat,3134.2226845126174
2045,21,126,PT1 0 bat,3134.2226845126174
2045,21,127,PT1 0 bat,3134.2226845126174
2045,21,128,PT1 0 bat,3134.2226845126174
2045,21,129,PT1 0 bat,3134.2226845126174
2045,21,130,PT1 0 bat,3134.2226845126174
2045,21,131,PT1 0 bat,3134.2226845126174
2045,21,132,PT1 0 bat,3134.2226845126174
2045,21,133,PT1 0 bat,3134.2226845126174
2045,21,134,PT1 0 bat,3134.2226845126174
2045,21,135,PT1 0 bat,3134.2226845126174
2045,21,136,PT1 0 bat,3134.2226845126174
2045,21,137,PT1 0 bat,3134.2226845126174
2045,21,138,PT1 0 bat,3134.2226845126174
2045,21,139,PT1 0 bat,3134.2226845126174
2045,21,140,PT1 0 bat,3134.2226845126174
2045,21,141,PT1 0 bat,3134.2226845126174
2045,21,142,PT1 0 bat,3134.2226845126174
2045,21,143,PT1 0 bat,3134.2226845126174
2045,21,144,PT1 0 bat,3134.2226845126174
2045,21,145,PT1 0 bat,3134.2226845126174
2045,21,146,PT1 0 bat,3134.2226845126174
2045,21,147,PT1 0 bat,3134.2226845126174
2045,21,148,PT1 0 bat,3134.2226845126174
2045,21,149,PT1 0 bat,3134.2226845126174
2045,21,150,PT1 0 bat,3134.2226845126174
2045,21,151,PT1 0 bat,3134.2226845126174
2045,21,152,PT1 0 bat,3134.2226845126174
2045,21,153,PT1 0 bat,3134.2226845126174
2045,21,154,PT1 0 bat,3134.2226845126174
2045,21,155,PT1 0 bat,3134.2226845126174
2045,21,156,PT1 0 bat,3134.2226845126174
2045,21,157,PT1 0 bat,3134.2226845126174
2045,21,158,PT1 0 bat,3134.2226845126174
2045,21,159,PT1 0 bat,3134.2226845126174
2045,21,160,PT1 0 bat,3134.2226845126174
2045,21,161,PT1 0 bat,3134.2226845126174
2045,21,162,PT1 0 bat,3134.2226845126174
2045,21,163,PT1 0 bat,3134.2226845126174
2045,21,164,PT1 0 bat,3134.2226845126174
2045,21,165,PT1 0 bat,3134.2226845126174
2045,21,166,PT1 0 bat,3134.2226845126174
2045,21,167,PT1 0 bat,3134.2226845126174
2045,42,0,PT1 0 bat,3134.2226845126174
2045,42,1,PT1 0 bat,4247.622428607648
2045,42,2,PT1 0 bat,9804.184352554601
2045,42,3,PT1 0 bat,10434.20229414599
2045,42,4,PT1 0 bat,10439.480751716561
2045,42,5,PT1 0 bat,10439.480751716561
2045,42,6,PT1 0 bat,8148.317446960478
2045,42,7,PT1 0 bat,6309.098332783513
2045,42,8,PT1 0 bat,6309.098332783513
2045,42,9,PT1 0 bat,6309.098332783513
2045,42,10,PT1 0 bat,6309.098332783513
2045,42,11,PT1 0 bat,6309.098332783513
2045,42,12,PT1 0 bat,6309.098332783513
2045,42,13,PT1 0 bat,6309.098332783513
2045,42,14,PT1 0 bat,6309.098332783513
2045,42,15,PT1 0 bat,6309.098332783513
2045,42,16,PT1 0 bat,6309.098332783513
2045,42,17,PT1 0 bat,8091.939923702837
2045,42,18,PT1 0 bat,3134.2226845126174
2045,42,19,PT1 0 bat,3134.2226845126174
2045,42,20,PT1 0 bat,3134.2226845126174
2045,42,21,PT1 0 bat,3134.2226845126174
2045,42,22,PT1 0 bat,3134.2226845126174
2045,42,23,PT1 0 bat,3418.4815012098934
2045,42,24,PT1 0 bat,4567.40969092059
2045,42,25,PT1 0 bat,6200.957082981134
2045,42,26,PT1 0 bat,8386.833535777365
2045,42,27,PT1 0 bat,10846.740609378163
2045,42,28,PT1 0 bat,13137.725462604278
2045,42,29,PT1 0 bat,14417.920097900913
2045,42,30,PT1 0 bat,14417.920097900913
2045,42,31,PT1 0 bat,14417.920097900913
2045,42,32,PT1 0 bat,14417.920097900913
2045,42,33,PT1 0 bat,14417.920097900913
2045,42,34,PT1 0 bat,14417.920097900913
2045,42,35,PT1 0 bat,14417.920097900913
2045,42,36,PT1 0 bat,14417.920097900913
2045,42,37,PT1 0 bat,14417.920097900913
2045,42,38,PT1 0 bat,14417.920097900913
2045,42,39,PT1 0 bat,14417.920097900913
2045,42,40,PT1 0 bat,14417.920097900913
2045,42,41,PT1 0 bat,14417.920097900913
2045,42,42,PT1 0 bat,14417.920097900913
2045,42,43,PT1 0 bat,14417.920097900913
2045,42,44,PT1 0 bat,14417.920097900913
2045,42,45,PT1 0 bat,14417.920097900913
2045,42,46,PT1 0 bat,15236.664434192211
2045,42,47,PT1 0 bat,17419.408109766682
2045,42,48,PT1 0 bat,20123.329846484754
2045,42,49,PT1 0 bat,22669.681990369147
2045,42,50,PT1 0 bat,24995.33201802696
2045,42,51,PT1 0 bat,26841.939539867544
2045,42,52,PT1 0 bat,28208.004160613556
2045,42,53,PT1 0 bat,28208.004160613556
2045,42,54,PT1 0 bat,28208.004160613556
2045,42,55,PT1 0 bat,28208.004160613556
2045,42,56,PT1 0 bat,28208.004160613556
2045,42,57,PT1 0 bat,28208.004160613556
2045,42,58,PT1 0 bat,28208.004160613556
2045,42,59,PT1 0 bat,28208.004160613556
2045,42,60,PT1 0 bat,28208.004160613556
2045,42,61,PT1 0 bat,28208.004160613556
2045,42,62,PT1 0 bat,28208.004160613556
2045,42,63,PT1 0 bat,28208.004160613556
2045,42,64,PT1 0 bat,28208.004160613556
2045,42,65,PT1 0 bat,26771.229100373042
2045,42,66,PT1 0 bat,19709.58217196053
2045,42,67,PT1 0 bat,15050.094753427922
2045,42,68,PT1 0 bat,15050.094753427922
2045,42,69,PT1 0 bat,15050.094753427922
2045,42,70,PT1 0 bat,15764.986009067805
2045,42,71,PT1 0 bat,18099.604388877662
2045,42,72,PT1 0 bat,20555.4451935338
2045,42,73,PT1 0 bat,22892.96511052626
2045,42,74,PT1 0 bat,24902.007902003992
2045,42,75,PT1 0 bat,26276.389209557896
2045,42,76,PT1 0 bat,26581.364439674588
2045,42,77,PT1 0 bat,26581.364439674588
2045,42,78,PT1 0 bat,23218.359097329856
2045,42,79,PT1 0 bat,18139.244040027017
2045,42,80,PT1 0 bat,18139.244040027017
2045,42,81,PT1 0 bat,18139.244040027017
2045,42,82,PT1 0 bat,18139.244040027017
2045,42,83,PT1 0 bat,18139.244040027017
2045,42,84,PT1 0 bat,18139.244040027017
2045,42,85,PT1 0 bat,18139.244040027017
2045,42,86,PT1 0 bat,18139.244040027017
2045,42,87,PT1 0 bat,28208.004160613556
2045,42,88,PT1 0 bat,28208.004160613556
2045,42,89,PT1 0 bat,20661.316688418585
2045,42,90,PT1 0 bat,11330.557598819512
2045,42,91,PT1 0 bat,3134.2226845126174
2045,42,92,PT1 0 bat,3134.2226845126174
2045,42,93,PT1 0 bat,3134.2226845126174
2045,42,94,PT1 0 bat,3134.2226845126174
2045,42,95,PT1 0 bat,3134.2226845126174
2045,42,96,PT1 0 bat,3134.2226845126174
2045,42,97,PT1 0 bat,3134.2226845126174
2045,42,98,PT1 0 bat,3134.2226845126174
2045,42,99,PT1 0 bat,3134.2226845126174
2045,42,100,PT1 0 bat,3134.2226845126174
2045,42,101,PT1 0 bat,3134.2226845126174
2045,42,102,PT1 0 bat,3134.2226845126174
2045,42,103,PT1 0 bat,3134.2226845126174
