year,hour,35,35 new
2035,1013,4359.474267357737,0.0
2035,1014,-4322.251965013209,0.0
2035,1015,-12775.36153546528,0.0
2035,1016,-11819.25975519009,0.0
2035,1017,-4021.550492195507,0.0
2035,1018,4892.574538005575,0.0
2035,1019,2733.2753485842395,0.0
2035,1020,1665.0988248777064,0.0
2035,1021,599.223071890029,0.0
2035,1022,824.6754861460895,0.0
2035,1023,859.2106051216433,0.0
2035,1024,-1848.941044610292,0.0
2035,1025,-12011.277890762918,0.0
2035,1026,-8796.768341260704,0.0
2035,1027,-8103.819443641916,0.0
2035,1028,-8111.710130683753,0.0
2035,1029,-8534.386267822685,0.0
2035,1030,-10670.511113825984,0.0
2035,1031,-12589.673680373833,0.0
2035,1032,-11315.598212094857,0.0
2035,1033,-9917.110059068535,0.0
2035,1034,-8696.535373512866,0.0
2035,1035,-9944.458859872531,0.0
2035,1036,-12214.755607050756,0.0
2035,1037,-15059.48895148836,0.0
2035,1038,-14614.781241826966,0.0
2035,1039,-13070.17804933467,0.0
2035,1040,-10415.505059510291,0.0
2035,1041,-10667.205812232265,0.0
2035,1042,-11754.968583129526,0.0
2035,1043,-4945.677845005561,0.0
2035,1044,-257.8720846250908,0.0
2035,1045,2807.3193487575663,0.0
2035,1046,-1249.9824826042714,0.0
2035,1047,-9378.97547397703,0.0
2035,1048,-9403.37087637334,0.0
2035,1049,-8774.972584581288,0.0
2035,1050,-7110.012097762267,0.0
2035,1051,-7194.881964114642,0.0
2035,1052,-7727.260683385832,0.0
2035,1053,-8121.844701455472,0.0
2035,1054,-8185.317345118466,0.0
2035,1055,-9769.54663727013,0.0
2035,1056,-10591.602587115327,0.0
2035,1057,-10798.167604476466,0.0
2035,1058,-10901.046162006947,0.0
2035,1059,-10722.772439101069,0.0
2035,1060,-10618.238825476783,0.0
2035,1061,-10091.51502335977,0.0
2035,1062,-8983.89030222841,0.0
2035,1063,-7323.906151606714,0.0
2035,1064,-6077.196387525261,0.0
2035,1065,-6631.825944496383,0.0
2035,1066,-7025.92747309247,0.0
2035,1067,-7478.857865766466,0.0
2035,1068,-8754.450765297455,0.0
2035,1069,-8849.157183647909,0.0
2035,1070,-8518.46923185681,0.0
2035,1071,-8360.149056228152,0.0
2035,1072,-7755.285617862362,0.0
2035,1073,-6962.525455262532,0.0
2035,1074,-5142.634668907801,0.0
2035,1075,-5493.672563335286,0.0
2035,1076,-6215.822112167971,0.0
2035,1077,-6382.806230079126,0.0
2035,1078,-5817.440754584303,0.0
2035,1079,-7197.560689004395,0.0
2035,1080,-8025.025162762113,0.0
2035,1081,-8555.811546598678,0.0
2035,1082,-8732.33407741926,0.0
2035,1083,-8658.776392323105,0.0
2035,1084,-8603.42870762648,0.0
2035,1085,-8370.951875600509,0.0
2035,1086,-7345.30964314467,0.0
2035,1087,-6059.759503963667,0.0
2035,1088,-4781.309567985034,0.0
2035,1089,-5729.572073138031,0.0
2035,1090,-6427.54372826116,0.0
2035,1091,-6940.682772684103,0.0
2035,1092,-7965.8848737715725,0.0
2035,1093,-7882.6177147877615,0.0
2035,1094,-7548.047056903727,0.0
2035,1095,-7068.802856543717,0.0
2035,1096,-6630.467732366135,0.0
2035,1097,-5524.636654760397,0.0
2035,1098,-3440.2683936483404,0.0
2035,1099,-3585.1417963516546,0.0
2035,1100,-4197.752490035141,0.0
2035,1101,-4708.980230821308,0.0
2035,1102,-5385.274637148822,0.0
2035,1103,-6427.304552787865,0.0
2035,1104,-7136.8539502291005,0.0
2035,1105,-7715.737494096396,0.0
2035,1106,-8116.664055196461,0.0
2035,1107,-8291.399056710025,0.0
2035,1108,-8415.5242608611,0.0
2035,1109,-8514.204571205226,0.0
2035,1110,-8480.896694420988,0.0
2035,1111,-8362.279414773056,0.0
2035,1112,-7668.138652949201,0.0
2035,1113,-7911.1394882383065,0.0
2035,1114,-8197.725768781027,0.0
2035,1115,-8376.412701510451,0.0
2035,1116,-8446.04474746217,0.0
2035,1117,-8589.761519946624,0.0
2035,1118,-8235.316449758966,0.0
2035,1119,-7944.166948088764,0.0
2035,1120,-7559.791038341512,0.0
2035,1121,-6502.929961845951,0.0
2035,1122,-4520.45237172801,0.0
2035,1123,-4247.403236638262,0.0
2035,1124,-4725.113282055459,0.0
2035,1125,-5215.645559851394,0.0
2035,1126,-5842.9040641292495,0.0
2035,1127,-6984.315376807629,0.0
2035,1128,-8211.16689074502,0.0
2035,1129,-9060.304373381732,0.0
2035,1130,-9897.718049592077,0.0
2035,1131,-10423.39333197298,0.0
2035,1132,-10827.457468906045,0.0
2035,1133,-11154.823997034533,0.0
2035,1134,-11678.977381564611,0.0
2035,1135,-12381.789517388825,0.0
2035,1136,-12568.932620391852,0.0
2035,1137,-12750.119009672313,0.0
2035,1138,-11527.843825204623,0.0
2035,1139,-12038.421733186196,0.0
2035,1140,-13514.338451809721,0.0
2035,1141,-15059.48895148836,0.0
2035,1142,-15059.48895148836,0.0
2035,1143,-15059.48895148836,0.0
2035,1144,-15059.48895148836,0.0
2035,1145,-13663.241407361647,0.0
2035,1146,-10103.46083035798,0.0
2035,1147,-8080.844147622787,0.0
2035,1148,-7369.117733007479,0.0
2035,1149,-7302.636515460929,0.0
2035,1150,-8216.462797189171,0.0
2035,1151,-9113.594411925098,0.0
2035,1152,-9372.284648035848,0.0
2035,1153,-9430.415204130464,0.0
2035,1154,-9299.625302744984,0.0
2035,1155,-9196.689747242595,0.0
2035,1156,-9054.936183468957,0.0
2035,1157,-8701.22966936661,0.0
2035,1158,-7954.43335528061,0.0
2035,1159,-6914.169011367737,0.0
2035,1160,-6131.850242473729,0.0
2035,1161,-6565.487472651991,0.0
2035,1162,-7319.899743107786,0.0
2035,1163,-8762.102135842923,0.0
2035,1164,-10307.398610228682,0.0
2035,1165,-9707.423513222833,0.0
2035,1166,-8238.245450153167,0.0
2035,1167,-7335.995395212657,0.0
2035,1168,-6344.302664094117,0.0
2035,1169,-5392.610865142209,0.0
2035,1170,-3534.939673925271,0.0
2035,1171,-3081.755227614135,0.0
2035,1172,-3396.7766092645843,0.0
2035,1173,-3918.137652235898,0.0
2035,1174,-4469.126306475718,0.0
2035,1175,-6154.887068463038,0.0
2035,1176,-7170.507572304193,0.0
2035,1177,-7894.864681227298,0.0
2035,1178,-8252.936216612847,0.0
2035,1179,-8473.125091782023,0.0
2035,1180,-8592.020664654163,0.0
2035,1181,-8635.543247114862,0.0
2035,1182,-8000.800107146489,0.0
2035,1183,-6491.039119432187,0.0
2035,1184,-4711.315811736073,0.0
2035,1185,-4824.793051666716,0.0
2035,1186,-4484.073311242201,0.0
2035,1187,-4789.888252848391,0.0
2035,1188,-6057.7500345624185,0.0
2035,1189,-6173.255138875978,0.0
2035,1190,-6410.725253803167,0.0
2035,1191,-6740.049981067228,0.0
2035,1192,-6771.535773221228,0.0
2035,1193,-6527.307547761441,0.0
2035,1194,-4533.655386749077,0.0
2035,1195,-4023.300737596873,0.0
2035,1196,-4161.39693286582,0.0
2035,1197,-4441.467450003722,0.0
2035,1198,-4937.417882265034,0.0
2035,1199,-6430.050960728785,0.0
2035,1200,-7452.191830389654,0.0
2035,1201,-8230.729203556657,0.0
2035,1202,-8532.555893398441,0.0
2035,1203,-8625.510639531043,0.0
2035,1204,-8395.100264182953,0.0
2035,1205,-8019.164663072834,0.0
2035,1206,-7166.385688852478,0.0
2035,1207,-5691.894262023343,0.0
2035,1208,-4664.315067896885,0.0
2035,1209,-4746.822516638086,0.0
2035,1210,-4907.649978823377,0.0
2035,1211,-5143.327738870308,0.0
2035,1212,-6381.269046103102,0.0
2035,1213,-6702.793425947911,0.0
2035,1214,-7177.583716377424,0.0
2035,1215,-7545.641067184809,0.0
2035,1216,-7277.658954317154,0.0
2035,1217,-6886.735068806628,0.0
2035,1218,-5291.763390555897,0.0
2035,1219,-5372.307924387657,0.0
2035,1220,-6587.338214884955,0.0
2035,1221,-8166.733838773971,0.0
2035,1222,-10702.054377413948,0.0
2035,1223,-13157.199866881934,0.0
2035,1224,-15059.48895148836,0.0
2035,1225,-15059.48895148836,0.0
2035,1226,-15059.48895148836,0.0
2035,1227,-15059.48895148836,0.0
2035,1228,-15059.48895148836,0.0
2035,1229,-15059.48895148836,0.0
2035,1230,-15059.48895148836,0.0
2035,1231,-13891.86558608063,0.0
2035,1232,-11128.894604988427,0.0
2035,1233,-9840.843087713763,0.0
2035,1234,-11089.73094613707,0.0
2035,1235,-10568.524912869896,0.0
2035,1236,-7162.383721551065,0.0
2035,1237,-6567.919092318785,0.0
2035,1238,-7192.799452105999,0.0
2035,1239,-7926.6522762135755,0.0
2035,1240,-11561.083446570046,0.0
2035,1241,-15059.48895148836,0.0
2035,1242,-15059.48895148836,0.0
2035,1243,-15059.48895148836,0.0
2035,1244,-15059.48895148836,0.0
2035,1245,-15059.48895148836,0.0
2035,1246,-10852.414793624353,0.0
2035,1247,-8880.346031597528,0.0
2035,1248,-4177.6206191985075,0.0
2035,1249,-2297.0069582992983,0.0
2035,1250,-963.9044731315516,0.0
2035,1251,1023.7388643803461,0.0
2035,1252,1715.759836691701,0.0
2035,1253,-2841.8196453411656,0.0
2035,1254,-11061.943353324066,0.0
2035,1255,-13353.843616025093,0.0
2035,1256,-7016.291807041991,0.0
2035,1257,2567.509818189297,0.0
2035,1258,1515.2373940482505,0.0
2035,1259,-2648.1805369930794,0.0
2035,1260,-7529.898091817654,0.0
2035,1261,-6944.123637450987,0.0
2035,1262,-5139.88595778077,0.0
2035,1263,-4908.816871500274,0.0
2035,1264,-15059.48895148836,0.0
2035,1265,-15059.48895148836,0.0
2035,1266,-15059.48895148836,0.0
2035,1267,-15059.48895148836,0.0
2035,1268,-15059.48895148836,0.0
2035,1269,-15059.48895148836,0.0
2035,1270,-10438.148997481236,0.0
2035,1271,-3254.504817450368,0.0
2035,1272,-4343.72119417858,0.0
2035,1273,-5251.078549722625,0.0
2035,1274,-6003.05157677654,0.0
2035,1275,-6266.339959511868,0.0
2035,1276,-6800.836970691744,0.0
2035,1277,-7307.102389921134,0.0
2035,1278,-7492.777543854678,0.0
2035,1279,-7247.08887430185,0.0
2035,1280,-6216.604806989456,0.0
2035,1281,-6419.331620077799,0.0
2035,1282,-3938.06667092154,0.0
2035,1283,-2943.789229187409,0.0
2035,1284,-2216.223034602408,0.0
2035,1285,-2367.5794610913194,0.0
2035,1286,-3082.093471088379,0.0
2035,1287,-4143.653787248828,0.0
2035,1288,-3872.7536869608157,0.0
2035,1289,-1617.6642001011883,0.0
2035,1290,-13855.474631868761,0.0
2035,1291,-15059.48895148836,0.0
2035,1292,-15059.48895148836,0.0
2035,1293,-15059.48895148836,0.0
2035,1294,-15059.48895148836,0.0
2035,1295,-15059.48895148836,0.0
2035,1296,-15059.48895148836,0.0
2035,1297,-15059.48895148836,0.0
2035,1298,-14085.863616194238,0.0
2035,1299,-13983.317552167086,0.0
2035,1300,-14250.172633828824,0.0
2035,1301,-14573.946940163984,0.0
2035,1302,-14443.958979773346,0.0
2035,1303,-14220.793715579915,0.0
2035,1304,-11011.706407052228,0.0
2035,1305,2204.493529543841,0.0
2035,1306,3201.6113369281793,0.0
2035,1307,3207.544626174049,0.0
2035,1308,3351.423473602195,0.0
2035,1309,2694.5534183978093,0.0
2035,1310,2055.8149947753327,0.0
2035,1311,543.4168963201904,0.0
2035,1312,-1094.342044983485,0.0
2035,1313,-6157.762849239676,0.0
2035,1314,-15059.48895148836,0.0
2035,1315,-15059.48895148836,0.0
2035,1316,-14924.901166913403,0.0
2035,1317,-13923.013279373545,0.0
2035,1318,-13696.989306460031,0.0
2035,1319,-13950.085330826434,0.0
2035,1320,-13954.610684266325,0.0
2035,1321,-13992.954268091878,0.0
2035,1322,-13798.945463212392,0.0
2035,1323,-13336.089087018348,0.0
2035,1324,-12472.87979691434,0.0
2035,1325,-11662.801793307692,0.0
2035,1326,-10507.260268623842,0.0
2035,1327,-8520.049871996733,0.0
2035,1328,-7136.140617934781,0.0
2035,1329,-7384.706792644706,0.0
2035,1330,-7671.69463302795,0.0
2035,1331,-1907.9987596152278,0.0
2035,1332,-1818.5610308394462,0.0
2035,1333,1356.7814039240475,0.0
2035,1334,-2740.093371039078,0.0
2035,1335,-8707.235780953395,0.0
2035,1336,-8634.387341287382,0.0
2035,1337,-8218.231228095576,0.0
2035,1338,-5929.019494231651,0.0
2035,1339,-6326.004902338803,0.0
2035,1340,-7385.45177575462,0.0
2035,1341,-8347.719212866778,0.0
2035,1342,-9143.061015323061,0.0
2035,1343,-10624.377235306838,0.0
2035,1344,-11634.210105443595,0.0
2035,1345,-12103.890590893523,0.0
2035,1346,-12363.457523132549,0.0
2035,1347,-12953.270403683908,0.0
2035,1348,-13151.74122420237,0.0
2035,1349,-13152.694594121202,0.0
2035,1350,-12694.682674899726,0.0
2035,1351,-11036.521989225663,0.0
2035,1352,-9831.27305265034,0.0
2035,1353,-9643.952356770013,0.0
2035,1354,-9820.845809502154,0.0
2035,1355,-10291.275867331658,0.0
2035,1356,-11290.519196527892,0.0
2035,1357,-10945.478191782173,0.0
2035,1358,-10239.567105107644,0.0
2035,1359,-9560.95351054313,0.0
2035,1360,-8453.499098893493,0.0
2035,1361,-7346.794544446005,0.0
2035,1362,-5037.233626207716,0.0
2035,1363,-5154.220152005507,0.0
2035,1364,-6038.777178056111,0.0
2035,1365,-6804.017863810086,0.0
2035,1366,-7162.228508532584,0.0
2035,1367,-8344.404297689853,0.0
2035,1368,-9228.884792513758,0.0
2035,1369,-9798.916170634373,0.0
2035,1370,-10071.234867450943,0.0
2035,1371,-10293.504815756434,0.0
2035,1372,-10212.570404059112,0.0
2035,1373,-9929.496869305744,0.0
2035,1374,-9309.539845907648,0.0
2035,1375,-7715.635779626954,0.0
2035,1376,-6537.047726342027,0.0
2035,1377,-6643.480763066452,0.0
2035,1378,-6773.935278897168,0.0
2035,1379,-2213.5463393755927,0.0
2035,1380,-1863.380216515343,0.0
2035,1381,414.4061823696866,0.0
2035,1382,-4131.949621985739,0.0
2035,1383,-7891.659866423241,0.0
2035,1384,-9321.361485676764,0.0
2035,1385,-9418.698864050855,0.0
2035,1386,-7921.540642833906,0.0
2035,1387,-8165.096729338215,0.0
2035,1388,-9539.236685514683,0.0
2035,1389,-10586.878561960748,0.0
2035,1390,-12000.451676754756,0.0
2035,1391,-13023.859512180601,0.0
2035,1392,-13807.119996255942,0.0
2035,1393,-12942.712515212374,0.0
2035,1394,-12736.34772340241,0.0
2035,1395,-12614.946960758709,0.0
2035,1396,-13011.880054330755,0.0
2035,1397,-15059.48895148836,0.0
2035,1398,-15059.48895148836,0.0
2035,1399,-13939.728061620328,0.0
2035,1400,-12605.211525400273,0.0
2035,1401,-12410.229586937096,0.0
2035,1402,-11836.879536233499,0.0
2035,1403,-8161.672351245514,0.0
2035,1404,-6639.949360176397,0.0
2035,1405,-1608.4770233727104,0.0
2035,1406,-1299.2828611238801,0.0
2035,1407,-1584.843342111897,0.0
2035,1408,-7473.12996904047,0.0
2035,1409,-11736.504060440418,0.0
2035,1410,-7940.147720024356,0.0
2035,1411,-7167.275259153668,0.0
2035,1412,-7859.930582364856,0.0
2035,1413,-8671.029201534457,0.0
2035,1414,-9110.309401609324,0.0
2035,1415,-9874.030448198717,0.0
2035,1416,-10329.286747439379,0.0
2035,1417,-10649.97645294278,0.0
2035,1418,-10791.905671254863,0.0
2035,1419,-10841.968239817199,0.0
2035,1420,-10815.394153248828,0.0
2035,1421,-10246.139686524079,0.0
2035,1422,-9400.330216309794,0.0
2035,1423,-7715.85201811244,0.0
2035,1424,-6440.657746262555,0.0
2035,1425,-6628.96464382678,0.0
2035,1426,-7469.555140494032,0.0
2035,1427,-7595.112114166863,0.0
2035,1428,-8298.976192263966,0.0
2035,1429,-8096.795655861851,0.0
2035,1430,-7413.36868599167,0.0
2035,1431,-7152.953468174137,0.0
2035,1432,-6669.08065430416,0.0
2035,1433,-5881.113687115589,0.0
2035,1434,-3585.688055274794,0.0
2035,1435,-3274.8446102485523,0.0
2035,1436,-3675.7959404295907,0.0
2035,1437,-4253.3540938851675,0.0
2035,1438,-4989.631077655983,0.0
2035,1439,-6677.0070043477,0.0
2035,1440,-8277.580095558505,0.0
2035,1441,-9864.85495931061,0.0
2035,1442,-10841.187018547176,0.0
2035,1443,-11690.30842713768,0.0
2035,1444,-12513.514449917675,0.0
2035,1445,-13230.915507842354,0.0
2035,1446,-13963.403475570194,0.0
2035,1447,-14129.852710000814,0.0
2035,1448,-14799.232917285733,0.0
2035,1449,-14692.53573784996,0.0
2035,1450,-13133.15358025664,0.0
2035,1451,-12060.52059869616,0.0
2035,1452,-10207.521694227387,0.0
2035,1453,-9891.234714281836,0.0
2035,1454,-12890.10746964222,0.0
2035,1455,-13334.379036385122,0.0
2035,1456,-11986.192346378313,0.0
2035,1457,-10084.328388929305,0.0
2035,1458,-7262.6228940967785,0.0
2035,1459,-7235.265669635013,0.0
2035,1460,-8511.387361399762,0.0
2035,1461,-9791.170239990463,0.0
2035,1462,-10699.010943659168,0.0
2035,1463,-11766.524740338105,0.0
2035,1464,-12528.051820142782,0.0
2035,1465,-13237.54584997334,0.0
2035,1466,-14132.2109386697,0.0
2035,1467,-14970.64561960845,0.0
2035,1468,-15059.48895148836,0.0
2035,1469,-15059.48895148836,0.0
2035,1470,-15059.48895148836,0.0
2035,1471,-15059.48895148836,0.0
2035,1472,-15059.48895148836,0.0
2035,1473,-15059.48895148836,0.0
2035,1474,-14754.528002692181,0.0
2035,1475,-14132.716693096532,0.0
2035,1476,-12348.111463110146,0.0
2035,1477,-10559.19321585453,0.0
2035,1478,-12964.162525407986,0.0
2035,1479,-15059.48895148836,0.0
2035,1480,-15059.48895148836,0.0
2035,1481,-15059.48895148836,0.0
2035,1482,-15059.48895148836,0.0
2035,1483,-15059.48895148836,0.0
2035,1484,-15059.48895148836,0.0
2035,1485,-15059.48895148836,0.0
2035,1486,-15059.48895148836,0.0
2035,1487,-15059.48895148836,0.0
2035,1488,-9970.452047673734,0.0
2035,1489,-10767.123890774725,0.0
2035,1490,-12104.115390201767,0.0
2035,1491,-13144.140989120895,0.0
2035,1492,-13545.048635370948,0.0
2035,1493,-13628.246086973377,0.0
2035,1494,-13378.631007022932,0.0
2035,1495,-12398.86111631053,0.0
2035,1496,-11302.296549967807,0.0
2035,1497,-10366.101358342055,0.0
2035,1498,-9772.666054533544,0.0
2035,1499,-10227.104831144325,0.0
2035,1500,-11452.554052195625,0.0
2035,1501,-12205.343768444474,0.0
2035,1502,-12014.766724535244,0.0
2035,1503,-10759.56647582412,0.0
2035,1504,-9693.732827881387,0.0
2035,1505,-8486.995877225549,0.0
2035,1506,-4898.39838912301,0.0
2035,1507,-2970.3837364938204,0.0
2035,1508,-1290.3952412148435,0.0
2035,1509,-543.6379351315977,0.0
2035,1510,42.08779425000418,0.0
2035,1511,-98.34518353104242,0.0
2035,1512,-42.961902775107085,0.0
2035,1513,222.24730120481917,0.0
2035,1514,994.9917748243693,0.0
2035,1515,1704.8132836396871,0.0
2035,1516,-3507.9264438512364,0.0
2035,1517,-11218.18073195612,0.0
2035,1518,-12858.58251387385,0.0
2035,1519,-11702.60658624437,0.0
2035,1520,-10948.296997258896,0.0
2035,1521,-12729.318672339296,0.0
2035,1522,-9278.631425016478,0.0
2035,1523,-10057.864960480012,0.0
2035,1524,-11973.308411574037,0.0
2035,1525,-12879.628718304204,0.0
2035,1526,-13708.414858226774,0.0
2035,1527,-14553.809223084467,0.0
2035,1528,-15059.48895148836,0.0
2035,1529,-15059.48895148836,0.0
2035,1530,-13569.848616067711,0.0
2035,1531,-13092.301802128688,0.0
2035,1532,-13202.537387228154,0.0
2035,1533,-12732.769143275667,0.0
2035,1534,-12703.465619907001,0.0
2035,1535,-13967.817797832638,0.0
2035,1536,-14586.951937582357,0.0
2035,1537,-15059.48895148836,0.0
2035,1538,-15059.48895148836,0.0
2035,1539,-15059.48895148836,0.0
2035,1540,-15059.48895148836,0.0
2035,1541,-15059.48895148836,0.0
2035,1542,-15059.48895148836,0.0
2035,1543,-14863.595064179939,0.0
2035,1544,-14639.648835711341,0.0
2035,1545,-14156.43734121334,0.0
2035,1546,-13164.45207256731,0.0
2035,1547,-11967.058525910907,0.0
2035,1548,-8067.096191322329,0.0
2035,1549,-1829.3489672000046,0.0
2035,1550,-5122.071124742083,0.0
2035,1551,-7945.517530707498,0.0
2035,1552,-8667.988349254358,0.0
2035,1553,-7455.441912069623,0.0
2035,1554,-7088.366612354934,0.0
2035,1555,-10256.177191764262,0.0
2035,1556,-5818.953100626997,0.0
2035,1557,-4672.849680732188,0.0
2035,1558,-7437.92866429073,0.0
2035,1559,-9441.079935838452,0.0
2035,1560,-10093.3308790202,0.0
2035,1561,-9536.87147120684,0.0
2035,1562,-10022.216243754063,0.0
2035,1563,-9829.620348580369,0.0
2035,1564,-9611.605026761532,0.0
2035,1565,-9479.612034108191,0.0
2035,1566,-10660.80420246188,0.0
2035,1567,-11531.627367015091,0.0
2035,1568,-11782.996753328634,0.0
2035,1569,-13186.445077804337,0.0
2035,1570,-13779.197253761231,0.0
2035,1571,-15059.48895148836,0.0
2035,1572,-15059.48895148836,0.0
2035,1573,-15059.48895148836,0.0
2035,1574,-15059.48895148836,0.0
2035,1575,-14908.040589879764,0.0
2035,1576,-10743.464274211849,0.0
2035,1577,-6880.795595268139,0.0
2035,1578,-2286.922070212466,0.0
2035,1579,1615.0552943645844,0.0
2035,1580,2994.9474438379257,0.0
2035,1581,3114.9853935749247,0.0
2035,1582,1334.4443972790477,0.0
2035,1583,-936.6969513417356,0.0
2035,1584,-1753.6542215877587,0.0
2035,1585,-2811.584492784457,0.0
2035,1586,-3381.8545267105187,0.0
2035,1587,-4709.776081901609,0.0
2035,1588,-6132.318675453763,0.0
2035,1589,-7788.575962980635,0.0
2035,1590,-8832.261548846658,0.0
2035,1591,-8355.702743401134,0.0
2035,1592,-7105.966292872163,0.0
2035,1593,-6557.467434482436,0.0
2035,1594,-1393.894066596985,0.0
2035,1595,-1302.0006497930697,0.0
2035,1596,-3020.2841845762596,0.0
2035,1597,-1510.686274075473,0.0
2035,1598,-2303.507924682374,0.0
2035,1599,-2629.6252332604895,0.0
2035,1600,-3075.2499005760474,0.0
2035,1601,-9068.01478643217,0.0
2035,1602,-15059.48895148836,0.0
2035,1603,-13740.50456320865,0.0
2035,1604,-12744.097963770226,0.0
2035,1605,-12922.374067183358,0.0
2035,1606,-13334.137317079265,0.0
2035,1607,-12857.298309736128,0.0
2035,1608,-7650.478779919777,0.0
2035,1609,-4211.069522373815,0.0
2035,1610,-6590.392172547786,0.0
2035,1611,-7811.9519595411775,0.0
2035,1612,-7842.36408946732,0.0
2035,1613,-6239.782614758545,0.0
2035,1614,-4848.281221657151,0.0
2035,1615,-2977.7093827148674,0.0
2035,1616,-2046.057141217312,0.0
2035,1617,-1732.3352856402491,0.0
2035,1618,-2539.3626512043365,0.0
2035,1619,-4480.766697936995,0.0
2035,1620,-6526.199422409538,0.0
2035,1621,-9977.563991189265,0.0
2035,1622,-13874.52163716908,0.0
2035,1623,-13906.166420313575,0.0
2035,1624,-12751.21194646696,0.0
2035,1625,-10943.708107504728,0.0
2035,1626,-15059.48895148836,0.0
2035,1627,-15059.48895148836,0.0
2035,1628,-15059.48895148836,0.0
2035,1629,-14260.78475064685,0.0
2035,1630,-8093.7113701309745,0.0
2035,1631,-8183.11891673912,0.0
2035,1632,-8687.080759214365,0.0
2035,1633,-8603.149709533598,0.0
2035,1634,-8381.407260808814,0.0
2035,1635,-7923.153271572932,0.0
2035,1636,-7522.5895004804925,0.0
2035,1637,-6991.363491079095,0.0
2035,1638,-6149.306921773082,0.0
2035,1639,-5383.89873330502,0.0
2035,1640,-4222.837695983146,0.0
2035,1641,-2134.675185585589,0.0
2035,1642,-5723.120249498627,0.0
2035,1643,-4524.894003149392,0.0
2035,1644,-4905.154282559739,0.0
2035,1645,-8479.655649102418,0.0
2035,1646,-9951.338639698333,0.0
2035,1647,-9622.818851219588,0.0
2035,1648,-9457.47771138642,0.0
2035,1649,-8710.568504573323,0.0
2035,1650,-6190.289930436154,0.0
2035,1651,-8913.928440986449,0.0
2035,1652,-8711.521346929963,0.0
2035,1653,-5820.33036176001,0.0
2035,1654,-3966.2362608111725,0.0
2035,1655,-4904.798429199469,0.0
2035,1656,-5578.206638570967,0.0
2035,1657,-6325.8835074294275,0.0
2035,1658,-5198.1542194834365,0.0
2035,1659,-5397.266300850877,0.0
2035,1660,-4960.453429568748,0.0
2035,1661,-4298.344305072377,0.0
2035,1662,-2550.7629373041577,0.0
2035,1663,-1825.1453157597562,0.0
2035,1664,-990.5368317569921,0.0
2035,1665,336.7471790077022,0.0
2035,1666,853.9475814006316,0.0
2035,1667,460.89618941698006,0.0
2035,1668,-3313.025264688509,0.0
2035,1669,-6680.703596357485,0.0
2035,1670,-9250.475588073337,0.0
2035,1671,-12818.27896793588,0.0
2035,1672,-13422.594728299458,0.0
2035,1673,-11189.974176153068,0.0
2035,1674,-7268.763775236362,0.0
2035,1675,-1892.1132248353963,0.0
2035,1676,195.83753811521834,0.0
2035,1677,1378.913000895329,0.0
2035,1678,-809.5935700161757,0.0
2035,1679,-755.7166345783246,0.0
2035,1680,1347.7261125340606,0.0
2035,1681,3168.184014609485,0.0
2035,1682,3894.02036056222,0.0
2035,1683,4141.572148523006,0.0
2035,1684,1514.3369466106597,0.0
2035,1685,-5884.776267465353,0.0
2035,1686,-11899.612365149314,0.0
2035,1687,-10812.089825887202,0.0
2035,1688,-10591.400298813058,0.0
2035,1689,-10989.810179884154,0.0
2035,1690,-11577.51147803411,0.0
2035,1691,-12068.55444669295,0.0
2035,1692,-12935.975406625232,0.0
2035,1693,-9257.54275491475,0.0
2035,1694,-9706.691376234248,0.0
2035,1695,-12994.363271862843,0.0
2035,1696,-15059.48895148836,0.0
2035,1697,-15059.48895148836,0.0
2035,1698,-15059.48895148836,0.0
2035,1699,-15059.48895148836,0.0
2035,1700,-15059.48895148836,0.0
2035,1701,-15059.48895148836,0.0
2035,1702,-15059.48895148836,0.0
2035,1703,-15059.48895148836,0.0
2035,1704,-11566.888255998012,0.0
2035,1705,-6672.004015169263,0.0
2035,1706,-5118.300648404067,0.0
2035,1707,-5107.1206292154,0.0
2035,1708,-4559.623879489807,0.0
2035,1709,-4100.869061950548,0.0
2035,1710,-3199.0395351739626,0.0
2035,1711,-949.9743298716177,0.0
2035,1712,1037.4137268919585,0.0
2035,1713,-1351.9190291146933,0.0
2035,1714,-3364.0582777555087,0.0
2035,1715,-4048.202257649147,0.0
2035,1716,-5509.28965486987,0.0
2035,1717,-5918.637360541828,0.0
2035,1718,-5513.484217410168,0.0
2035,1719,-4669.243497006032,0.0
2035,1720,-3836.727300235585,0.0
2035,1721,-2317.53259466806,0.0
2035,1722,1352.2460650144176,0.0
2035,1723,-5699.933777173683,0.0
2035,1724,-7807.661899854189,0.0
2035,1725,-6719.821624379787,0.0
2035,1726,-812.1368605142852,0.0
2035,1727,1116.6795785750978,0.0
2035,1728,989.5901133505671,0.0
2035,1729,963.4580649305458,0.0
2035,1730,1083.0115625111835,0.0
2035,1731,1523.071172578473,0.0
2035,1732,258.478122424669,0.0
2035,1733,-5949.696924998578,0.0
2035,1734,-13650.106507916556,0.0
2035,1735,-11886.39521114785,0.0
2035,1736,-9849.210502898048,0.0
2035,1737,7141.305389897953,0.0
2035,1738,6778.804179959074,0.0
2035,1739,6345.721518144303,0.0
2035,1740,5097.226467293438,0.0
2035,1741,5170.068143766962,0.0
2035,1742,5093.86931742449,0.0
2035,1743,5188.377595374571,0.0
2035,1744,5794.851137858549,0.0
2035,1745,-4120.322887208924,0.0
2035,1746,-8022.491116609196,0.0
2035,1747,-7440.419978630692,0.0
