year,hour,ES1 0 CCGT,ES1 0 CCGT new,ES1 0 onwind,ES1 0 onwind new,PT1 0 CCGT,PT1 0 CCGT new,PT1 0 onwind,PT1 0 onwind new
2045,47,0.0,58191.113605055885,6541.636265043381,0.0,4145.0,24185.610502394855,1032.4029893911313,0.0
2045,48,0.0,49220.26753414386,6326.634221581635,0.0,4145.0,24185.610502394855,1115.1472087994034,0.0
2045,49,0.0,44372.62285365729,5896.857419059332,0.0,4145.0,23765.79773074035,1106.5014417182415,0.0
2045,50,0.0,42140.963524832216,5814.531592642195,0.0,4145.0,23089.388580389237,1152.9105920693544,0.0
2045,51,0.0,41898.988358786235,5704.12323250916,0.0,4145.0,22871.400049157553,1154.8991233010383,0.0
2045,52,0.0,43011.346673877546,5786.932377041689,0.0,4145.0,22778.72698610432,1190.5721863542717,0.0
2045,53,0.0,48984.18958180197,5710.640473846133,0.0,4145.0,23142.431948881367,1237.867223577225,0.0
2045,54,0.0,59610.48942148991,5501.205415009937,0.0,4145.0,24185.610502394855,1324.890749518986,0.0
2045,55,10401.595108164302,60434.31796303096,5048.537140574848,0.0,4145.0,24185.610502394855,1426.5671312012362,0.0
2045,56,20911.975806360526,60434.31796303096,4599.161838357315,0.0,4145.0,24185.610502394855,1490.9915445455165,0.0
2045,57,26305.331999999995,60434.31796303096,3682.8814889248306,0.0,4145.0,24185.610502394855,1409.9034435435528,0.0
2045,58,26305.331999999995,60434.31796303096,2294.012219129305,0.0,4145.0,24185.610502394855,1155.22011435209,0.0
2045,59,26305.331999999995,60434.31796303096,1777.9504219409807,0.0,4145.0,24185.610502394855,1051.2168462424086,0.0
2045,60,26305.331999999995,59704.66221573857,1491.273367718084,0.0,4145.0,24185.610502394855,1110.7678980109995,0.0
2045,61,26305.331999999995,56331.50391952142,1402.0737517162124,0.0,4145.0,24185.610502394855,1038.208521894446,0.0
2045,62,26305.331999999995,54307.50874258207,1424.0596846606477,0.0,4145.0,24185.610502394855,978.9301857303955,0.0
2045,63,26305.331999999995,53659.70770118603,1380.4018385385248,0.0,4145.0,24185.610502394855,913.5010819432687,0.0
2045,64,26305.331999999995,56274.16336286786,1226.1277702813227,0.0,4145.0,24185.610502394855,788.8274374795479,0.0
2045,65,26305.331999999995,60434.31796303096,1341.8081210102132,0.0,4145.0,24185.610502394855,845.8272303087065,0.0
2045,66,26305.331999999995,60434.31796303096,1567.007838502697,0.0,4145.0,24185.610502394855,1024.2713060263025,0.0
2045,67,26305.331999999995,60434.31796303096,1715.2844141487444,0.0,4145.0,24185.610502394855,1143.507968908134,0.0
2045,68,26305.331999999995,60434.31796303096,1765.5614388210618,0.0,4145.0,24185.610502394855,1195.1339420116694,0.0
2045,69,26305.331999999995,59152.96165708125,1751.684298366701,0.0,4145.0,24185.610502394855,1216.330443153623,0.0
2045,70,26305.331999999995,48014.899243280444,1813.3560431584906,0.0,4145.0,24185.610502394855,1269.9824962473356,0.0
2045,71,4118.380783646575,60434.31796303096,1612.835544825636,0.0,4145.0,24185.610502394855,1265.5523996475608,0.0
2045,72,0.0,55624.47204817146,1536.365182569111,0.0,4145.0,24185.610502394855,1290.8357576479557,0.0
2045,73,0.0,50384.51625624823,1497.118648737412,0.0,4145.0,23709.801834297934,1288.4973381606594,0.0
2045,74,0.0,48267.98942361898,1522.8365593711521,0.0,4145.0,23163.634457029257,1282.6647154293369,0.0
2045,75,0.0,47730.80748579872,1587.2372662345483,0.0,4145.0,22790.75202300738,1322.5471494512135,0.0
2045,76,0.0,49103.72617980247,1612.1065594075867,0.0,4145.0,22667.842054938228,1343.4571175203628,0.0
2045,77,0.0,55157.42207305585,1669.3283159753207,0.0,4145.0,22942.03246151543,1369.2667109431593,0.0
2045,78,4827.1680679434285,60434.31796303096,1744.444953671277,0.0,4145.0,24185.610502394855,1409.1533232237632,0.0
2045,79,16036.189784552564,60434.31796303096,1756.6870801065356,0.0,4145.0,24185.610502394855,1442.203736720845,0.0
2045,80,26305.331999999995,59048.123791117025,1760.3033169486632,0.0,4145.0,24185.610502394855,1432.9394799984225,0.0
2045,81,26305.331999999995,60434.31796303096,1582.6990625550352,0.0,4145.0,24185.610502394855,1313.7035729315514,0.0
2045,82,26305.331999999995,60434.31796303096,1215.3294225859177,0.0,4145.0,24185.610502394855,1125.5118498937331,0.0
2045,83,26305.331999999995,60434.31796303096,937.204109243739,0.0,4145.0,24185.610502394855,690.7655075510556,0.0
2045,84,26305.331999999995,60434.31796303096,949.2441378603895,0.0,4145.0,24185.610502394855,687.8585382562021,0.0
2045,85,26305.331999999995,57109.91222578415,877.473297924585,0.0,4145.0,24185.610502394855,629.1326132411697,0.0
2045,86,26305.331999999995,54376.862564229814,812.1271459124645,0.0,4145.0,24185.610502394855,585.6497615225137,0.0
2045,87,26305.331999999995,53072.9716129222,736.314821119468,0.0,4145.0,24185.610502394855,529.6842340037126,0.0
2045,88,26305.331999999995,54379.21840145072,712.3901066164846,0.0,4145.0,24185.610502394855,449.7288770067908,0.0
2045,89,26305.331999999995,60434.31796303096,938.4358731456072,0.0,4145.0,24185.610502394855,498.33884430623584,0.0
2045,90,26305.331999999995,60434.31796303096,1242.0587170850063,0.0,4145.0,24185.610502394855,727.8658976118112,0.0
2045,91,26305.331999999995,60434.31796303096,1314.4625410259346,0.0,4145.0,24185.610502394855,938.8102258084407,0.0
2045,92,26305.331999999995,60434.31796303096,1303.384865442906,0.0,4145.0,24185.610502394855,1026.898221733984,0.0
2045,93,26305.331999999995,58660.47889310151,1283.1900510352511,0.0,4145.0,24185.610502394855,1054.6382149564404,0.0
2045,94,26305.331999999995,49917.64926497698,1236.505243061509,0.0,4145.0,24185.610502394855,967.1200212346193,0.0
2045,95,26305.331999999995,41514.657029660186,1126.3619870621558,0.0,4145.0,24185.610502394855,789.055569328547,0.0
2045,96,0.0,59431.14154184342,1063.2600044155065,0.0,4145.0,24185.610502394855,629.1388771303798,0.0
2045,97,0.0,51977.02076869397,969.9394544158412,0.0,4145.0,24185.610502394855,536.4861611928192,0.0
2045,98,0.0,48778.950974051564,894.4138335455609,0.0,4145.0,23888.875870815446,527.4233016431475,0.0
2045,99,0.0,47368.34825944864,866.1171495841621,0.0,4145.0,23482.604741824493,507.6944306340984,0.0
