year,week,hour,branch,bound,dual_value
2035,42,69,35,min,-0.0
2035,42,69,35,max,0.0
2035,42,70,35,min,-0.0
2035,42,70,35,max,0.0
2035,42,71,35,min,3.0132170032398213
2035,42,71,35,max,0.0
2035,42,72,35,min,3.0132170032398213
2035,42,72,35,max,0.0
2035,42,73,35,min,3.0132170032398213
2035,42,73,35,max,0.0
2035,42,74,35,min,3.0132170032398213
2035,42,74,35,max,0.0
2035,42,75,35,min,-0.0
2035,42,75,35,max,0.0
2035,42,76,35,min,-0.0
2035,42,76,35,max,0.0
2035,42,77,35,min,0.0
2035,42,77,35,max,0.0
2035,42,78,35,min,0.0
2035,42,78,35,max,0.0
2035,42,79,35,min,0.0
2035,42,79,35,max,0.0
2035,42,80,35,min,0.0
2035,42,80,35,max,0.0
2035,42,81,35,min,0.0
2035,42,81,35,max,0.0
2035,42,82,35,min,0.0
2035,42,82,35,max,0.0
2035,42,83,35,min,0.0
2035,42,83,35,max,0.0
2035,42,84,35,min,0.0
2035,42,84,35,max,0.0
2035,42,85,35,min,0.0
2035,42,85,35,max,0.0
2035,42,86,35,min,0.0
2035,42,86,35,max,0.0
2035,42,87,35,min,0.0
2035,42,87,35,max,0.0
2035,42,88,35,min,0.0
2035,42,88,35,max,0.0
2035,42,89,35,min,0.0
2035,42,89,35,max,0.0
2035,42,90,35,min,0.0
2035,42,90,35,max,0.0
2035,42,91,35,min,0.0
2035,42,91,35,max,0.0
2035,42,92,35,min,0.0
2035,42,92,35,max,0.0
2035,42,93,35,min,0.0
2035,42,93,35,max,0.0
2035,42,94,35,min,0.0
2035,42,94,35,max,0.0
2035,42,95,35,min,0.0
2035,42,95,35,max,0.0
2035,42,96,35,min,0.0
2035,42,96,35,max,0.0
2035,42,97,35,min,0.0
2035,42,97,35,max,0.0
2035,42,98,35,min,-0.0
2035,42,98,35,max,0.0
2035,42,99,35,min,-0.0
2035,42,99,35,max,0.0
2035,42,100,35,min,-0.0
2035,42,100,35,max,0.0
2035,42,101,35,min,-0.0
2035,42,101,35,max,0.0
2035,42,102,35,min,0.0
2035,42,102,35,max,0.0
2035,42,103,35,min,-0.0
2035,42,103,35,max,0.0
2035,42,104,35,min,-0.0
2035,42,104,35,max,0.0
2035,42,105,35,min,0.0
2035,42,105,35,max,0.0
2035,42,106,35,min,0.0
2035,42,106,35,max,0.0
2035,42,107,35,min,0.0
2035,42,107,35,max,0.0
2035,42,108,35,min,0.0
2035,42,108,35,max,0.0
2035,42,109,35,min,0.0
2035,42,109,35,max,0.0
2035,42,110,35,min,0.0
2035,42,110,35,max,0.0
2035,42,111,35,min,0.0
2035,42,111,35,max,0.0
2035,42,112,35,min,0.0
2035,42,112,35,max,0.0
2035,42,113,35,min,3.0132170032398213
2035,42,113,35,max,0.0
2035,42,114,35,min,3.0132170032398213
2035,42,114,35,max,0.0
2035,42,115,35,min,3.0132170032398213
2035,42,115,35,max,0.0
2035,42,116,35,min,3.0132170032398213
2035,42,116,35,max,0.0
2035,42,117,35,min,3.0132170032398213
2035,42,117,35,max,0.0
2035,42,118,35,min,2.3378062786788276
2035,42,118,35,max,0.0
2035,42,119,35,min,2.3378062786788276
2035,42,119,35,max,0.0
2035,42,120,35,min,0.0
2035,42,120,35,max,0.0
2035,42,121,35,min,0.0
2035,42,121,35,max,0.0
2035,42,122,35,min,0.0
2035,42,122,35,max,0.0
2035,42,123,35,min,0.0
2035,42,123,35,max,0.0
2035,42,124,35,min,0.0
2035,42,124,35,max,0.0
2035,42,125,35,min,0.0
2035,42,125,35,max,0.0
2035,42,126,35,min,0.0
2035,42,126,35,max,0.0
2035,42,127,35,min,0.0
2035,42,127,35,max,0.0
2035,42,128,35,min,0.0
2035,42,128,35,max,0.0
2035,42,129,35,min,0.0
2035,42,129,35,max,0.0
2035,42,130,35,min,0.0
2035,42,130,35,max,0.0
2035,42,131,35,min,0.0
2035,42,131,35,max,0.0
2035,42,132,35,min,0.0
2035,42,132,35,max,0.0
2035,42,133,35,min,0.0
2035,42,133,35,max,0.0
2035,42,134,35,min,0.0
2035,42,134,35,max,0.0
2035,42,135,35,min,0.0
2035,42,135,35,max,0.0
2035,42,136,35,min,0.0
2035,42,136,35,max,0.0
2035,42,137,35,min,2.3378062786788276
2035,42,137,35,max,0.0
2035,42,138,35,min,-0.0
2035,42,138,35,max,0.0
2035,42,139,35,min,-0.0
2035,42,139,35,max,0.0
2035,42,140,35,min,-0.0
2035,42,140,35,max,0.0
2035,42,141,35,min,-0.0
2035,42,141,35,max,0.0
2035,42,142,35,min,0.0
2035,42,142,35,max,0.0
2035,42,143,35,min,0.0
2035,42,143,35,max,0.0
2035,42,144,35,min,0.0
2035,42,144,35,max,0.0
2035,42,145,35,min,0.0
2035,42,145,35,max,0.0
2035,42,146,35,min,0.0
2035,42,146,35,max,0.0
2035,42,147,35,min,0.0
2035,42,147,35,max,0.0
2035,42,148,35,min,-0.0
2035,42,148,35,max,0.0
2035,42,149,35,min,-0.0
2035,42,149,35,max,0.0
2035,42,150,35,min,2.3378062786788276
2035,42,150,35,max,0.0
2035,42,151,35,min,-0.0
2035,42,151,35,max,0.0
2035,42,152,35,min,0.0
2035,42,152,35,max,0.0
2035,42,153,35,min,0.0
2035,42,153,35,max,0.0
2035,42,154,35,min,0.0
2035,42,154,35,max,0.0
2035,42,155,35,min,0.0
2035,42,155,35,max,0.0
2035,42,156,35,min,0.0
2035,42,156,35,max,0.0
2035,42,157,35,min,0.0
2035,42,157,35,max,0.0
2035,42,158,35,min,0.0
2035,42,158,35,max,0.0
2035,42,159,35,min,0.0
2035,42,159,35,max,0.0
2035,42,160,35,min,0.0
2035,42,160,35,max,0.0
2035,42,161,35,min,3.0132170032398213
2035,42,161,35,max,0.0
2035,42,162,35,min,0.0
2035,42,162,35,max,0.0
2035,42,163,35,min,-0.0
2035,42,163,35,max,0.0
2035,42,164,35,min,3.0132170032398213
2035,42,164,35,max,0.0
2035,42,165,35,min,3.0132170032398213
2035,42,165,35,max,0.0
2035,42,166,35,min,2.3378062786788276
2035,42,166,35,max,0.0
2035,42,167,35,min,-0.0
2035,42,167,35,max,0.0
2045,21,0,35,min,3.0132170032398213
2045,21,0,35,max,0.0
2045,21,1,35,min,3.0132170032398213
2045,21,1,35,max,0.0
2045,21,2,35,min,3.0132170032398213
2045,21,2,35,max,0.0
2045,21,3,35,min,3.0132170032398213
2045,21,3,35,max,0.0
2045,21,4,35,min,3.0132170032398213
2045,21,4,35,max,0.0
2045,21,5,35,min,3.0132170032398213
2045,21,5,35,max,0.0
2045,21,6,35,min,3.0132170032398213
2045,21,6,35,max,0.0
2045,21,7,35,min,0.0
2045,21,7,35,max,0.0
2045,21,8,35,min,3.0132170032398213
2045,21,8,35,max,0.0
2045,21,9,35,min,3.0132170032398213
2045,21,9,35,max,0.0
2045,21,10,35,min,3.0132170032398213
2045,21,10,35,max,0.0
2045,21,11,35,min,3.0132170032398213
2045,21,11,35,max,0.0
2045,21,12,35,min,3.0132170032398213
2045,21,12,35,max,0.0
2045,21,13,35,min,3.0132170032398213
2045,21,13,35,max,0.0
2045,21,14,35,min,3.0132170032398213
2045,21,14,35,max,0.0
2045,21,15,35,min,3.0132170032398213
2045,21,15,35,max,0.0
2045,21,16,35,min,3.0132170032398213
2045,21,16,35,max,0.0
2045,21,17,35,min,3.0132170032398213
2045,21,17,35,max,0.0
2045,21,18,35,min,3.0132170032398213
2045,21,18,35,max,0.0
2045,21,19,35,min,7.8951129058654415
2045,21,19,35,max,0.0
2045,21,20,35,min,3.0132170032398213
2045,21,20,35,max,0.0
2045,21,21,35,min,3.0132170032398213
2045,21,21,35,max,0.0
2045,21,22,35,min,3.0132170032398213
2045,21,22,35,max,0.0
2045,21,23,35,min,3.0132170032398213
2045,21,23,35,max,0.0
2045,21,24,35,min,3.0132170032398213
2045,21,24,35,max,0.0
2045,21,25,35,min,3.0132170032398213
2045,21,25,35,max,0.0
2045,21,26,35,min,3.0132170032398213
2045,21,26,35,max,0.0
2045,21,27,35,min,3.0132170032398213
2045,21,27,35,max,0.0
2045,21,28,35,min,3.0132170032398213
2045,21,28,35,max,0.0
2045,21,29,35,min,3.0132170032398213
2045,21,29,35,max,0.0
2045,21,30,35,min,3.0132170032398213
2045,21,30,35,max,0.0
2045,21,31,35,min,3.0132170032398213
2045,21,31,35,max,0.0
2045,21,32,35,min,3.0132170032398213
2045,21,32,35,max,0.0
2045,21,33,35,min,3.0132170032398213
2045,21,33,35,max,0.0
2045,21,34,35,min,3.0132170032398213
2045,21,34,35,max,0.0
2045,21,35,35,min,3.0132170032398213
2045,21,35,35,max,0.0
2045,21,36,35,min,3.0132170032398213
2045,21,36,35,max,0.0
2045,21,37,35,min,3.0132170032398213
2045,21,37,35,max,0.0
2045,21,38,35,min,3.0132170032398213
2045,21,38,35,max,0.0
2045,21,39,35,min,3.0132170032398213
2045,21,39,35,max,0.0
2045,21,40,35,min,3.0132170032398213
2045,21,40,35,max,0.0
2045,21,41,35,min,3.0132170032398213
2045,21,41,35,max,0.0
2045,21,42,35,min,3.0132170032398213
2045,21,42,35,max,0.0
2045,21,43,35,min,3.0132170032398213
2045,21,43,35,max,0.0
2045,21,44,35,min,3.0132170032398213
2045,21,44,35,max,0.0
2045,21,45,35,min,3.0132170032398213
2045,21,45,35,max,0.0
2045,21,46,35,min,3.0132170032398213
2045,21,46,35,max,0.0
2045,21,47,35,min,3.0132170032398213
2045,21,47,35,max,0.0
2045,21,48,35,min,3.0132170032398213
2045,21,48,35,max,0.0
2045,21,49,35,min,3.0132170032398213
2045,21,49,35,max,0.0
2045,21,50,35,min,3.0132170032398213
2045,21,50,35,max,0.0
2045,21,51,35,min,3.0132170032398213
2045,21,51,35,max,0.0
2045,21,52,35,min,3.0132170032398213
2045,21,52,35,max,0.0
2045,21,53,35,min,3.0132170032398213
2045,21,53,35,max,0.0
2045,21,54,35,min,3.0132170032398213
2045,21,54,35,max,0.0
2045,21,55,35,min,-0.0
2045,21,55,35,max,0.0
2045,21,56,35,min,3.0132170032398213
2045,21,56,35,max,0.0
2045,21,57,35,min,-0.0
2045,21,57,35,max,0.0
2045,21,58,35,min,0.0
2045,21,58,35,max,0.0
2045,21,59,35,min,0.0
2045,21,59,35,max,0.0
2045,21,60,35,min,0.0
2045,21,60,35,max,0.0
2045,21,61,35,min,0.0
2045,21,61,35,max,0.0
2045,21,62,35,min,0.0
2045,21,62,35,max,0.0
2045,21,63,35,min,0.0
2045,21,63,35,max,0.0
2045,21,64,35,min,0.0
2045,21,64,35,max,0.0
2045,21,65,35,min,2.3378062786788276
2045,21,65,35,max,0.0
2045,21,66,35,min,3.0132170032398213
2045,21,66,35,max,0.0
2045,21,67,35,min,3.0132170032398213
2045,21,67,35,max,0.0
2045,21,68,35,min,3.0132170032398213
2045,21,68,35,max,0.0
2045,21,69,35,min,3.0132170032398213
2045,21,69,35,max,0.0
2045,21,70,35,min,3.0132170032398213
2045,21,70,35,max,0.0
2045,21,71,35,min,3.0132170032398213
2045,21,71,35,max,0.0
2045,21,72,35,min,3.0132170032398213
2045,21,72,35,max,0.0
2045,21,73,35,min,3.0132170032398213
2045,21,73,35,max,0.0
2045,21,74,35,min,3.0132170032398213
2045,21,74,35,max,0.0
2045,21,75,35,min,3.0132170032398213
2045,21,75,35,max,0.0
2045,21,76,35,min,3.0132170032398213
2045,21,76,35,max,0.0
2045,21,77,35,min,3.0132170032398213
2045,21,77,35,max,0.0
2045,21,78,35,min,3.0132170032398213
2045,21,78,35,max,0.0
2045,21,79,35,min,3.0132170032398213
2045,21,79,35,max,0.0
2045,21,80,35,min,3.0132170032398213
2045,21,80,35,max,0.0
2045,21,81,35,min,0.0
2045,21,81,35,max,0.0
2045,21,82,35,min,0.0
2045,21,82,35,max,0.0
2045,21,83,35,min,0.0
2045,21,83,35,max,0.0
2045,21,84,35,min,0.0
2045,21,84,35,max,0.0
2045,21,85,35,min,0.0
2045,21,85,35,max,0.0
2045,21,86,35,min,0.0
2045,21,86,35,max,0.0
2045,21,87,35,min,0.0
2045,21,87,35,max,0.0
2045,21,88,35,min,0.0
2045,21,88,35,max,0.0
2045,21,89,35,min,2.3378062786788276
2045,21,89,35,max,0.0
2045,21,90,35,min,3.0132170032398213
2045,21,90,35,max,0.0
2045,21,91,35,min,3.0132170032398213
2045,21,91,35,max,0.0
2045,21,92,35,min,3.0132170032398213
2045,21,92,35,max,0.0
2045,21,93,35,min,3.0132170032398213
2045,21,93,35,max,0.0
2045,21,94,35,min,3.0132170032398213
2045,21,94,35,max,0.0
2045,21,95,35,min,3.0132170032398213
2045,21,95,35,max,0.0
2045,21,96,35,min,3.0132170032398213
2045,21,96,35,max,0.0
2045,21,97,35,min,3.0132170032398213
2045,21,97,35,max,0.0
2045,21,98,35,min,3.0132170032398213
2045,21,98,35,max,0.0
2045,21,99,35,min,3.0132170032398213
2045,21,99,35,max,0.0
2045,21,100,35,min,3.0132170032398213
2045,21,100,35,max,0.0
2045,21,101,35,min,3.0132170032398213
2045,21,101,35,max,0.0
2045,21,102,35,min,3.0132170032398213
2045,21,102,35,max,0.0
2045,21,103,35,min,3.0132170032398213
2045,21,103,35,max,0.0
2045,21,104,35,min,3.0132170032398213
2045,21,104,35,max,0.0
2045,21,105,35,min,2.3378062786788276
2045,21,105,35,max,0.0
2045,21,106,35,min,-0.0
2045,21,106,35,max,0.0
2045,21,107,35,min,0.0
2045,21,107,35,max,0.0
2045,21,108,35,min,0.0
2045,21,108,35,max,0.0
2045,21,109,35,min,0.0
2045,21,109,35,max,0.0
2045,21,110,35,min,0.0
2045,21,110,35,max,0.0
2045,21,111,35,min,0.0
2045,21,111,35,max,0.0
2045,21,112,35,min,0.0
2045,21,112,35,max,0.0
2045,21,113,35,min,3.0132170032398213
2045,21,113,35,max,0.0
2045,21,114,35,min,3.0132170032398213
2045,21,114,35,max,0.0
2045,21,115,35,min,3.0132170032398213
2045,21,115,35,max,0.0
2045,21,116,35,min,3.0132170032398213
2045,21,116,35,max,0.0
2045,21,117,35,min,3.0132170032398213
2045,21,117,35,max,0.0
2045,21,118,35,min,3.0132170032398213
2045,21,118,35,max,0.0
2045,21,119,35,min,3.0132170032398213
2045,21,119,35,max,0.0
2045,21,120,35,min,3.0132170032398213
2045,21,120,35,max,0.0
2045,21,121,35,min,3.0132170032398213
2045,21,121,35,max,0.0
2045,21,122,35,min,3.0132170032398213
2045,21,122,35,max,0.0
2045,21,123,35,min,3.0132170032398213
2045,21,123,35,max,0.0
2045,21,124,35,min,3.0132170032398213
2045,21,124,35,max,0.0
2045,21,125,35,min,3.0132170032398213
2045,21,125,35,max,0.0
2045,21,126,35,min,3.0132170032398213
2045,21,126,35,max,0.0
2045,21,127,35,min,3.0132170032398213
2045,21,127,35,max,0.0
2045,21,128,35,min,2.3378062786788276
2045,21,128,35,max,0.0
2045,21,129,35,min,0.0
2045,21,129,35,max,0.0
2045,21,130,35,min,0.0
2045,21,130,35,max,0.0
2045,21,131,35,min,0.0
2045,21,131,35,max,0.0
2045,21,132,35,min,0.0
2045,21,132,35,max,0.0
2045,21,133,35,min,0.0
2045,21,133,35,max,0.0
2045,21,134,35,min,0.0
2045,21,134,35,max,0.0
2045,21,135,35,min,0.0
2045,21,135,35,max,0.0
2045,21,136,35,min,0.0
2045,21,136,35,max,0.0
2045,21,137,35,min,3.0132170032398213
2045,21,137,35,max,0.0
2045,21,138,35,min,3.0132170032398213
2045,21,138,35,max,0.0
2045,21,139,35,min,3.0132170032398213
2045,21,139,35,max,0.0
2045,21,140,35,min,3.0132170032398213
2045,21,140,35,max,0.0
2045,21,141,35,min,3.0132170032398213
2045,21,141,35,max,0.0
2045,21,142,35,min,3.0132170032398213
2045,21,142,35,max,0.0
2045,21,143,35,min,3.0132170032398213
2045,21,143,35,max,0.0
2045,21,144,35,min,3.0132170032398213
2045,21,144,35,max,0.0
2045,21,145,35,min,3.0132170032398213
2045,21,145,35,max,0.0
2045,21,146,35,min,3.0132170032398213
2045,21,146,35,max,0.0
2045,21,147,35,min,3.0132170032398213
2045,21,147,35,max,0.0
2045,21,148,35,min,3.0132170032398213
2045,21,148,35,max,0.0
2045,21,149,35,min,3.0132170032398213
2045,21,149,35,max,0.0
2045,21,150,35,min,3.0132170032398213
2045,21,150,35,max,0.0
2045,21,151,35,min,3.0132170032398213
2045,21,151,35,max,0.0
2045,21,152,35,min,3.0132170032398213
2045,21,152,35,max,0.0
2045,21,153,35,min,2.3378062786788276
2045,21,153,35,max,0.0
2045,21,154,35,min,0.0
2045,21,154,35,max,0.0
2045,21,155,35,min,0.0
2045,21,155,35,max,0.0
2045,21,156,35,min,0.0
2045,21,156,35,max,0.0
2045,21,157,35,min,0.0
2045,21,157,35,max,0.0
2045,21,158,35,min,0.0
2045,21,158,35,max,0.0
2045,21,159,35,min,-0.0
2045,21,159,35,max,0.0
2045,21,160,35,min,3.0132170032398213
2045,21,160,35,max,0.0
2045,21,161,35,min,3.0132170032398213
2045,21,161,35,max,0.0
2045,21,162,35,min,3.0132170032398213
2045,21,162,35,max,0.0
2045,21,163,35,min,3.0132170032398213
2045,21,163,35,max,0.0
2045,21,164,35,min,3.0132170032398213
2045,21,164,35,max,0.0
2045,21,165,35,min,3.0132170032398213
2045,21,165,35,max,0.0
2045,21,166,35,min,3.0132170032398213
2045,21,166,35,max,0.0
2045,21,167,35,min,3.0132170032398213
2045,21,167,35,max,0.0
2045,42,0,35,min,3.0132170032398213
2045,42,0,35,max,0.0
2045,42,1,35,min,3.0132170032398213
2045,42,1,35,max,0.0
2045,42,2,35,min,3.0132170032398213
2045,42,2,35,max,0.0
2045,42,3,35,min,3.0132170032398213
2045,42,3,35,max,0.0
2045,42,4,35,min,3.0132170032398213
2045,42,4,35,max,0.0
2045,42,5,35,min,3.0132170032398213
2045,42,5,35,max,0.0
2045,42,6,35,min,3.2678406077114914
2045,42,6,35,max,0.0
2045,42,7,35,min,-0.0
2045,42,7,35,max,0.0
2045,42,8,35,min,0.0
2045,42,8,35,max,0.0
2045,42,9,35,min,-0.0
2045,42,9,35,max,0.0
2045,42,10,35,min,-0.0
2045,42,10,35,max,0.0
2045,42,11,35,min,-0.0
2045,42,11,35,max,0.0
2045,42,12,35,min,-0.0
2045,42,12,35,max,0.0
2045,42,13,35,min,-0.0
2045,42,13,35,max,0.0
2045,42,14,35,min,-0.0
2045,42,14,35,max,0.0
2045,42,15,35,min,-0.0
2045,42,15,35,max,0.0
2045,42,16,35,min,-0.0
2045,42,16,35,max,0.0
2045,42,17,35,min,0.0
2045,42,17,35,max,0.0
2045,42,18,35,min,3.2678406077114914
2045,42,18,35,max,0.0
2045,42,19,35,min,0.0
2045,42,19,35,max,0.0
2045,42,20,35,min,-0.0
2045,42,20,35,max,0.0
2045,42,21,35,min,-0.0
2045,42,21,35,max,0.0
2045,42,22,35,min,3.0132170032398213
2045,42,22,35,max,0.0
2045,42,23,35,min,3.0132170032398213
2045,42,23,35,max,0.0
2045,42,24,35,min,3.0132170032398213
2045,42,24,35,max,0.0
2045,42,25,35,min,3.0132170032398213
2045,42,25,35,max,0.0
2045,42,26,35,min,3.0132170032398213
2045,42,26,35,max,0.0
2045,42,27,35,min,3.0132170032398213
2045,42,27,35,max,0.0
2045,42,28,35,min,3.0132170032398213
2045,42,28,35,max,0.0
2045,42,29,35,min,3.0132170032398213
2045,42,29,35,max,0.0
2045,42,30,35,min,3.0132170032398213
2045,42,30,35,max,0.0
2045,42,31,35,min,-0.0
2045,42,31,35,max,0.0
2045,42,32,35,min,0.0
2045,42,32,35,max,0.0
2045,42,33,35,min,-0.0
2045,42,33,35,max,0.0
2045,42,34,35,min,-0.0
2045,42,34,35,max,0.0
2045,42,35,35,min,2.3378062786788276
2045,42,35,35,max,0.0
2045,42,36,35,min,2.3378062786788276
2045,42,36,35,max,0.0
2045,42,37,35,min,2.3378062786788276
2045,42,37,35,max,0.0
2045,42,38,35,min,2.3378062786788276
2045,42,38,35,max,0.0
2045,42,39,35,min,-0.0
2045,42,39,35,max,0.0
2045,42,40,35,min,-0.0
2045,42,40,35,max,0.0
2045,42,41,35,min,-0.0
2045,42,41,35,max,0.0
2045,42,42,35,min,0.0
2045,42,42,35,max,0.0
2045,42,43,35,min,-0.0
2045,42,43,35,max,0.0
2045,42,44,35,min,-0.0
2045,42,44,35,max,0.0
2045,42,45,35,min,3.0132170032398213
2045,42,45,35,max,0.0
2045,42,46,35,min,3.0132170032398213
2045,42,46,35,max,0.0
2045,42,47,35,min,3.0132170032398213
2045,42,47,35,max,0.0
2045,42,48,35,min,3.0132170032398213
2045,42,48,35,max,0.0
2045,42,49,35,min,3.0132170032398213
2045,42,49,35,max,0.0
2045,42,50,35,min,3.0132170032398213
2045,42,50,35,max,0.0
2045,42,51,35,min,3.0132170032398213
2045,42,51,35,max,0.0
2045,42,52,35,min,3.0132170032398213
2045,42,52,35,max,0.0
2045,42,53,35,min,3.0132170032398213
2045,42,53,35,max,0.0
2045,42,54,35,min,3.0132170032398213
2045,42,54,35,max,0.0
2045,42,55,35,min,-0.0
2045,42,55,35,max,0.0
2045,42,56,35,min,3.0132170032398213
2045,42,56,35,max,0.0
2045,42,57,35,min,3.0132170032398213
2045,42,57,35,max,0.0
2045,42,58,35,min,3.0132170032398213
2045,42,58,35,max,0.0
2045,42,59,35,min,3.0132170032398213
2045,42,59,35,max,0.0
2045,42,60,35,min,3.0132170032398213
2045,42,60,35,max,0.0
2045,42,61,35,min,0.27449954907925367
2045,42,61,35,max,0.0
2045,42,62,35,min,0.0
2045,42,62,35,max,0.0
2045,42,63,35,min,-0.0
2045,42,63,35,max,0.0
2045,42,64,35,min,-0.0
2045,42,64,35,max,0.0
2045,42,65,35,min,0.0
2045,42,65,35,max,0.0
2045,42,66,35,min,3.2678406077114914
2045,42,66,35,max,0.0
2045,42,67,35,min,3.2678406077114914
2045,42,67,35,max,0.0
2045,42,68,35,min,-0.0
2045,42,68,35,max,0.0
2045,42,69,35,min,3.0132170032398213
2045,42,69,35,max,0.0
2045,42,70,35,min,3.0132170032398213
2045,42,70,35,max,0.0
2045,42,71,35,min,3.0132170032398213
2045,42,71,35,max,0.0
2045,42,72,35,min,3.0132170032398213
2045,42,72,35,max,0.0
2045,42,73,35,min,3.0132170032398213
2045,42,73,35,max,0.0
2045,42,74,35,min,3.0132170032398213
2045,42,74,35,max,0.0
2045,42,75,35,min,3.0132170032398213
2045,42,75,35,max,0.0
2045,42,76,35,min,3.0132170032398213
2045,42,76,35,max,0.0
2045,42,77,35,min,3.0132170032398213
2045,42,77,35,max,0.0
2045,42,78,35,min,-0.0
2045,42,78,35,max,0.0
2045,42,79,35,min,0.0
2045,42,79,35,max,0.0
2045,42,80,35,min,0.0
2045,42,80,35,max,0.0
2045,42,81,35,min,-0.0
2045,42,81,35,max,0.0
2045,42,82,35,min,-0.0
2045,42,82,35,max,0.0
2045,42,83,35,min,-0.0
2045,42,83,35,max,0.0
2045,42,84,35,min,-0.0
2045,42,84,35,max,0.0
2045,42,85,35,min,-0.0
2045,42,85,35,max,0.0
2045,42,86,35,min,-0.0
2045,42,86,35,max,0.0
2045,42,87,35,min,0.0
2045,42,87,35,max,0.0
2045,42,88,35,min,0.0
2045,42,88,35,max,0.0
2045,42,89,35,min,21.031453248788523
2045,42,89,35,max,0.0
2045,42,90,35,min,21.031453248788523
2045,42,90,35,max,0.0
2045,42,91,35,min,21.031453248788523
2045,42,91,35,max,0.0
2045,42,92,35,min,0.0
2045,42,92,35,max,0.0
2045,42,93,35,min,0.0
2045,42,93,35,max,0.0
2045,42,94,35,min,-0.0
2045,42,94,35,max,0.0
2045,42,95,35,min,-0.0
2045,42,95,35,max,0.0
2045,42,96,35,min,3.0132170032398213
2045,42,96,35,max,0.0
2045,42,97,35,min,3.0132170032398213
2045,42,97,35,max,0.0
2045,42,98,35,min,3.0132170032398213
2045,42,98,35,max,0.0
2045,42,99,35,min,3.0132170032398213
2045,42,99,35,max,0.0
2045,42,100,35,min,3.0132170032398213
2045,42,100,35,max,0.0
2045,42,101,35,min,3.0132170032398213
2045,42,101,35,max,0.0
2045,42,102,35,min,3.0132170032398213
2045,42,102,35,max,0.0
2045,42,103,35,min,3.0132170032398213
2045,42,103,35,max,0.0
2045,42,104,35,min,3.0132170032398213
2045,42,104,35,max,0.0
2045,42,105,35,min,3.0132170032398213
2045,42,105,35,max,0.0
2045,42,106,35,min,3.0132170032398213
2045,42,106,35,max,0.0
2045,42,107,35,min,0.0
2045,42,107,35,max,0.0
2045,42,108,35,min,0.0
2045,42,108,35,max,0.0
2045,42,109,35,min,0.0
2045,42,109,35,max,0.0
2045,42,110,35,min,0.0
2045,42,110,35,max,0.0
2045,42,111,35,min,2.3378062786788276
2045,42,111,35,max,0.0
2045,42,112,35,min,3.0132170032398213
2045,42,112,35,max,0.0
2045,42,113,35,min,3.0132170032398213
2045,42,113,35,max,0.0
2045,42,114,35,min,3.0132170032398213
2045,42,114,35,max,0.0
2045,42,115,35,min,3.0132170032398213
2045,42,115,35,max,0.0
2045,42,116,35,min,3.0132170032398213
2045,42,116,35,max,0.0
2045,42,117,35,min,3.0132170032398213
2045,42,117,35,max,0.0
2045,42,118,35,min,3.0132170032398213
2045,42,118,35,max,0.0
2045,42,119,35,min,3.0132170032398213
2045,42,119,35,max,0.0
2045,42,120,35,min,3.0132170032398213
2045,42,120,35,max,0.0
2045,42,121,35,min,3.0132170032398213
2045,42,121,35,max,0.0
2045,42,122,35,min,3.0132170032398213
2045,42,122,35,max,0.0
2045,42,123,35,min,3.0132170032398213
2045,42,123,35,max,0.0
2045,42,124,35,min,3.0132170032398213
2045,42,124,35,max,0.0
2045,42,125,35,min,3.0132170032398213
2045,42,125,35,max,0.0
2045,42,126,35,min,3.0132170032398213
2045,42,126,35,max,0.0
2045,42,127,35,min,3.0132170032398213
2045,42,127,35,max,0.0
2045,42,128,35,min,3.0132170032398213
2045,42,128,35,max,0.0
2045,42,129,35,min,2.3378062786788276
2045,42,129,35,max,0.0
2045,42,130,35,min,-0.0
2045,42,130,35,max,0.0
2045,42,131,35,min,0.0
2045,42,131,35,max,0.0
2045,42,132,35,min,0.0
2045,42,132,35,max,0.0
2045,42,133,35,min,0.0
2045,42,133,35,max,0.0
2045,42,134,35,min,0.0
2045,42,134,35,max,0.0
2045,42,135,35,min,0.0
2045,42,135,35,max,0.0
2045,42,136,35,min,3.0132170032398213
2045,42,136,35,max,0.0
2045,42,137,35,min,3.0132170032398213
2045,42,137,35,max,0.0
2045,42,138,35,min,3.0132170032398213
2045,42,138,35,max,0.0
2045,42,139,35,min,3.0132170032398213
2045,42,139,35,max,0.0
2045,42,140,35,min,3.0132170032398213
2045,42,140,35,max,0.0
2045,42,141,35,min,3.0132170032398213
2045,42,141,35,max,0.0
2045,42,142,35,min,3.0132170032398213
2045,42,142,35,max,0.0
2045,42,143,35,min,3.0132170032398213
2045,42,143,35,max,0.0
2045,42,144,35,min,3.0132170032398213
2045,42,144,35,max,0.0
2045,42,145,35,min,3.0132170032398213
2045,42,145,35,max,0.0
2045,42,146,35,min,3.0132170032398213
2045,42,146,35,max,0.0
2045,42,147,35,min,3.0132170032398213
2045,42,147,35,max,0.0
2045,42,148,35,min,3.0132170032398213
2045,42,148,35,max,0.0
2045,42,149,35,min,3.0132170032398213
2045,42,149,35,max,0.0
2045,42,150,35,min,3.0132170032398213
2045,42,150,35,max,0.0
2045,42,151,35,min,3.0132170032398213
2045,42,151,35,max,0.0
2045,42,152,35,min,3.0132170032398213
2045,42,152,35,max,0.0
2045,42,153,35,min,2.3378062786788276
2045,42,153,35,max,0.0
2045,42,154,35,min,0.0
2045,42,154,35,max,0.0
2045,42,155,35,min,0.0
2045,42,155,35,max,0.0
