snapshot,ES1 0 offwind-ac,ES1 0 onwind,ES1 0 ror,ES1 0 solar,PT1 0 offwind-ac,PT1 0 onwind,PT1 0 ror,PT1 0 solar,ES1 0 coal,PT1 0 CCGT,ES1 0 CCGT
2013-02-24 21:00:00,0.2701304187927545,0.2632827506348001,0.3418654302484032,0.0,0.4765219124018182,0.29440235229846673,0.41281688521224086,0.0,1.0,1.0,1.0
2013-02-24 22:00:00,0.22530804098916205,0.2301377916443645,0.3408745965792833,0.0,0.43417864226568514,0.2637963794333129,0.41224212035868946,0.0,1.0,1.0,1.0
2013-02-24 23:00:00,0.22933853757700234,0.22701634301867668,0.34004514122817325,0.0,0.41860936029692086,0.22244117268882962,0.4118468236284575,0.0,1.0,1.0,1.0
2013-02-25 00:00:00,0.24025776887815184,0.22235392740338591,0.33928065820868814,0.0,0.3708249044841281,0.18628003797262316,0.4114823654839148,0.0,1.0,1.0,1.0
2013-02-25 01:00:00,0.24315995328993226,0.22458217450112417,0.3386742277481782,0.0,0.3232861019381377,0.16412386093814493,0.4112968668268728,0.0,1.0,1.0,1.0
2013-02-25 02:00:00,0.2486531661248337,0.2232575458893835,0.3381261754446261,0.0,0.2915101248191369,0.14491452326073595,0.4110753530561627,0.0,1.0,1.0,1.0
2013-02-25 03:00:00,0.24227657061812322,0.22442303965521873,0.33763277792102236,0.0,0.27414376701794907,0.12467173482346125,0.41090571020178984,0.0,1.0,1.0,1.0
2013-02-25 04:00:00,0.2142275413253611,0.22530616558167624,0.33721807198101383,0.0,0.22553116783379057,0.10316603089785319,0.41081072772013755,0.0,1.0,1.0,1.0
2013-02-25 05:00:00,0.19258426743210483,0.22594217353828475,0.3368619324917326,0.0,0.17752740969224887,0.09028682958022143,0.4107325182728643,0.0,1.0,1.0,1.0
2013-02-25 06:00:00,0.17676708249093545,0.2230318741638319,0.3365476136374165,0.0,0.136161927142538,0.07809325656639211,0.4106531190112779,0.0,1.0,1.0,1.0
2013-02-25 07:00:00,0.16937709192772024,0.21733435672659013,0.33626482116957845,0.0031969033087482644,0.1076134216550331,0.06537010015544395,0.4105866040141168,0.0,1.0,1.0,1.0
