scenario,year,week,hour,branch,bound,dual_value
GA,2050,42,77,107,min,0.25709486200632253
GA,2050,42,77,107,max,0.0
GA,2050,42,78,107,min,0.25709486200632253
GA,2050,42,78,107,max,0.0
GA,2050,42,79,107,min,0.25709486200632253
GA,2050,42,79,107,max,0.0
GA,2050,42,80,107,min,0.2515033270640493
GA,2050,42,80,107,max,0.0
GA,2050,42,81,107,min,0.23357860598421085
GA,2050,42,81,107,max,0.0
GA,2050,42,82,107,min,0.0
GA,2050,42,82,107,max,-0.11115729071022529
GA,2050,42,83,107,min,0.0
GA,2050,42,83,107,max,-0.11115729071022529
GA,2050,42,84,107,min,0.0
GA,2050,42,84,107,max,-0.11115729071022529
GA,2050,42,85,107,min,0.0
GA,2050,42,85,107,max,-0.11115729071022529
GA,2050,42,86,107,min,0.24047802202420115
GA,2050,42,86,107,max,0.0
GA,2050,42,87,107,min,0.24748754634456105
GA,2050,42,87,107,max,0.0
GA,2050,42,88,107,min,0.25483199702566395
GA,2050,42,88,107,max,0.0
GA,2050,42,89,107,min,0.2568296234552715
GA,2050,42,89,107,max,0.0
GA,2050,42,90,107,min,0.2568296234552715
GA,2050,42,90,107,max,0.0
GA,2050,42,91,107,min,0.2568296234552715
GA,2050,42,91,107,max,0.0
GA,2050,42,92,107,min,0.2568296234552715
GA,2050,42,92,107,max,0.0
GA,2050,42,93,107,min,0.2568296234552715
GA,2050,42,93,107,max,0.0
GA,2050,42,94,107,min,0.2547308101420416
GA,2050,42,94,107,max,0.0
GA,2050,42,95,107,min,0.2535993658223816
GA,2050,42,95,107,max,0.0
GA,2050,42,96,107,min,0.2506310927066233
GA,2050,42,96,107,max,0.0
GA,2050,42,97,107,min,0.24818240064723918
GA,2050,42,97,107,max,0.0
GA,2050,42,98,107,min,0.24490800968072804
GA,2050,42,98,107,max,0.0
GA,2050,42,99,107,min,0.2436764100441569
GA,2050,42,99,107,max,0.0
GA,2050,42,100,107,min,0.2436764100441569
GA,2050,42,100,107,max,0.0
GA,2050,42,101,107,min,0.24490800968072804
GA,2050,42,101,107,max,0.0
GA,2050,42,102,107,min,0.24449759490817147
GA,2050,42,102,107,max,0.0
GA,2050,42,103,107,min,0.24218156169909227
GA,2050,42,103,107,max,0.0
GA,2050,42,104,107,min,6.583994568752763e-05
GA,2050,42,104,107,max,0.0
GA,2050,42,105,107,min,1.0863285691060379e-05
GA,2050,42,105,107,max,0.0
GA,2050,42,106,107,min,0.0
GA,2050,42,106,107,max,-3.029240524867384e-05
GA,2050,42,107,107,min,0.0
GA,2050,42,107,107,max,-3.029240524867384e-05
GA,2050,42,108,107,min,0.0
GA,2050,42,108,107,max,-3.029240524867384e-05
GA,2050,42,109,107,min,0.0
GA,2050,42,109,107,max,-3.029240524867384e-05
GA,2050,42,110,107,min,1.0745828016508458e-05
GA,2050,42,110,107,max,0.0
GA,2050,42,111,107,min,6.583994568752763e-05
GA,2050,42,111,107,max,0.0
GA,2050,42,112,107,min,6.58399456875287e-05
GA,2050,42,112,107,max,0.0
GA,2050,42,113,107,min,0.5310057378961474
GA,2050,42,113,107,max,0.0
GA,2050,42,114,107,min,0.5343864412635405
GA,2050,42,114,107,max,0.0
GA,2050,42,115,107,min,0.5343864412635405
GA,2050,42,115,107,max,0.0
GA,2050,42,116,107,min,0.5343864412635405
GA,2050,42,116,107,max,0.0
GA,2050,42,117,107,min,0.5343864412635405
GA,2050,42,117,107,max,0.0
GA,2050,42,118,107,min,0.00013769910859135853
GA,2050,42,118,107,max,0.0
GA,2050,42,119,107,min,0.00013769910859135853
GA,2050,42,119,107,max,0.0
GA,2050,42,120,107,min,6.58399456875287e-05
GA,2050,42,120,107,max,0.0
GA,2050,42,121,107,min,6.58399456875287e-05
GA,2050,42,121,107,max,0.0
GA,2050,42,122,107,min,6.58399456875287e-05
GA,2050,42,122,107,max,0.0
GA,2050,42,123,107,min,6.58399456875287e-05
GA,2050,42,123,107,max,0.0
GA,2050,42,124,107,min,6.583994568752763e-05
GA,2050,42,124,107,max,0.0
GA,2050,42,125,107,min,6.646319462889566e-05
GA,2050,42,125,107,max,0.0
GA,2050,42,126,107,min,6.646319462889566e-05
GA,2050,42,126,107,max,0.0
GA,2050,42,127,107,min,0.0
GA,2050,42,127,107,max,0.0
GA,2050,42,128,107,min,6.58399456875287e-05
GA,2050,42,128,107,max,0.0
GA,2050,42,129,107,min,6.583994568752763e-05
GA,2050,42,129,107,max,0.0
GA,2050,42,130,107,min,1.0962734215859396e-05
GA,2050,42,130,107,max,0.0
GA,2050,42,131,107,min,1.0962734215859396e-05
GA,2050,42,131,107,max,0.0
GA,2050,42,132,107,min,1.0962734215859396e-05
GA,2050,42,132,107,max,0.0
GA,2050,42,133,107,min,1.0962734215859396e-05
GA,2050,42,133,107,max,0.0
GA,2050,42,134,107,min,4.499914690697188e-05
GA,2050,42,134,107,max,0.0
GA,2050,42,135,107,min,6.583994568752763e-05
GA,2050,42,135,107,max,0.0
GA,2050,42,136,107,min,6.58399456875287e-05
GA,2050,42,136,107,max,0.0
GA,2050,42,137,107,min,0.0
GA,2050,42,137,107,max,0.0
GA,2050,42,138,107,min,0.00016215041287960175
GA,2050,42,138,107,max,0.0
GA,2050,42,139,107,min,0.00016215041287960175
GA,2050,42,139,107,max,0.0
GA,2050,42,140,107,min,7.27101132561979e-05
GA,2050,42,140,107,max,0.0
GA,2050,42,141,107,min,0.0
GA,2050,42,141,107,max,0.0
GA,2050,42,142,107,min,0.0
GA,2050,42,142,107,max,0.0
GA,2050,42,143,107,min,0.0
GA,2050,42,143,107,max,0.0
GA,2050,42,144,107,min,0.0
GA,2050,42,144,107,max,0.0
GA,2050,42,145,107,min,0.0
GA,2050,42,145,107,max,0.0
GA,2050,42,146,107,min,0.0
GA,2050,42,146,107,max,0.0
GA,2050,42,147,107,min,0.0
GA,2050,42,147,107,max,0.0
GA,2050,42,148,107,min,0.0
GA,2050,42,148,107,max,0.0
GA,2050,42,149,107,min,0.0
GA,2050,42,149,107,max,0.0
GA,2050,42,150,107,min,0.0
GA,2050,42,150,107,max,0.0
GA,2050,42,151,107,min,0.0
GA,2050,42,151,107,max,0.0
GA,2050,42,152,107,min,0.0
GA,2050,42,152,107,max,0.0
GA,2050,42,153,107,min,0.0
GA,2050,42,153,107,max,0.0
GA,2050,42,154,107,min,0.0
GA,2050,42,154,107,max,-2.140789394363867e-05
GA,2050,42,155,107,min,0.0
GA,2050,42,155,107,max,-2.1407893943637607e-05
GA,2050,42,156,107,min,0.0
GA,2050,42,156,107,max,-2.140789394363867e-05
GA,2050,42,157,107,min,0.0
GA,2050,42,157,107,max,-2.140789394363867e-05
GA,2050,42,158,107,min,0.0
GA,2050,42,158,107,max,-2.140789394363867e-05
GA,2050,42,159,107,min,6.58399456875287e-05
GA,2050,42,159,107,max,0.0
GA,2050,42,160,107,min,6.583994568752763e-05
GA,2050,42,160,107,max,0.0
GA,2050,42,161,107,min,0.43689221045831933
GA,2050,42,161,107,max,0.0
GA,2050,42,162,107,min,0.43689221045831933
GA,2050,42,162,107,max,0.0
GA,2050,42,163,107,min,0.43689221045831933
GA,2050,42,163,107,max,0.0
GA,2050,42,164,107,min,0.43689221045831933
GA,2050,42,164,107,max,0.0
GA,2050,42,165,107,min,0.43689221045831933
GA,2050,42,165,107,max,0.0
GA,2050,42,166,107,min,6.58399456875287e-05
GA,2050,42,166,107,max,0.0
GA,2050,42,167,107,min,6.58399456875287e-05
GA,2050,42,167,107,max,0.0
DE,2050,21,0,107,min,0.5362886786092393
DE,2050,21,0,107,max,0.0
DE,2050,21,1,107,min,0.2568296234552715
DE,2050,21,1,107,max,0.0
DE,2050,21,2,107,min,0.2568296234552715
DE,2050,21,2,107,max,0.0
DE,2050,21,3,107,min,0.2568296234552715
DE,2050,21,3,107,max,0.0
DE,2050,21,4,107,min,0.2568296234552715
DE,2050,21,4,107,max,0.0
DE,2050,21,5,107,min,0.27853230347763924
DE,2050,21,5,107,max,0.0
DE,2050,21,6,107,min,0.27853230347763924
DE,2050,21,6,107,max,0.0
DE,2050,21,7,107,min,0.2568296234552715
DE,2050,21,7,107,max,0.0
DE,2050,21,8,107,min,0.24818240064723918
DE,2050,21,8,107,max,0.0
DE,2050,21,9,107,min,0.2429427357185139
DE,2050,21,9,107,max,0.0
DE,2050,21,10,107,min,0.24449759490817147
DE,2050,21,10,107,max,0.0
DE,2050,21,11,107,min,0.2429427357185139
DE,2050,21,11,107,max,0.0
DE,2050,21,12,107,min,0.24218156169909227
DE,2050,21,12,107,max,0.0
DE,2050,21,13,107,min,0.24218156169909227
DE,2050,21,13,107,max,0.0
DE,2050,21,14,107,min,0.24047802202420115
DE,2050,21,14,107,max,0.0
DE,2050,21,15,107,min,0.24047802202420115
DE,2050,21,15,107,max,0.0
DE,2050,21,16,107,min,0.5362886786092393
DE,2050,21,16,107,max,0.0
DE,2050,21,17,107,min,0.5417852226973243
DE,2050,21,17,107,max,0.0
DE,2050,21,18,107,min,0.558013732725035
DE,2050,21,18,107,max,0.0
DE,2050,21,19,107,min,0.566708165255981
DE,2050,21,19,107,max,0.0
DE,2050,21,20,107,min,0.5595804307220296
DE,2050,21,20,107,max,0.0
DE,2050,21,21,107,min,0.558013732725035
DE,2050,21,21,107,max,0.0
DE,2050,21,22,107,min,0.5575075318619906
DE,2050,21,22,107,max,0.0
DE,2050,21,23,107,min,0.5530006216710106
DE,2050,21,23,107,max,0.0
DE,2050,21,24,107,min,0.5530006216710106
DE,2050,21,24,107,max,0.0
DE,2050,21,25,107,min,0.5530006216710106
DE,2050,21,25,107,max,0.0
DE,2050,21,26,107,min,0.5530006216710106
DE,2050,21,26,107,max,0.0
DE,2050,21,27,107,min,0.5549554102004282
DE,2050,21,27,107,max,0.0
DE,2050,21,28,107,min,0.5595804307220296
DE,2050,21,28,107,max,0.0
DE,2050,21,29,107,min,0.566708165255981
DE,2050,21,29,107,max,0.0
DE,2050,21,30,107,min,0.575466705515765
DE,2050,21,30,107,max,0.0
DE,2050,21,31,107,min,0.2568296234552715
DE,2050,21,31,107,max,0.0
DE,2050,21,32,107,min,0.547627610193167
DE,2050,21,32,107,max,0.0
DE,2050,21,33,107,min,0.43689221045831933
DE,2050,21,33,107,max,0.0
DE,2050,21,34,107,min,0.24047802202420115
DE,2050,21,34,107,max,0.0
DE,2050,21,35,107,min,0.24047802202420115
DE,2050,21,35,107,max,0.0
DE,2050,21,36,107,min,0.0
DE,2050,21,36,107,max,0.0
DE,2050,21,37,107,min,0.0
DE,2050,21,37,107,max,0.0
DE,2050,21,38,107,min,0.0
DE,2050,21,38,107,max,0.0
DE,2050,21,39,107,min,0.0
DE,2050,21,39,107,max,0.0
DE,2050,21,40,107,min,0.22294194234516235
DE,2050,21,40,107,max,0.0
DE,2050,21,41,107,min,0.24047802202420115
DE,2050,21,41,107,max,0.0
DE,2050,21,42,107,min,0.5362886786092393
DE,2050,21,42,107,max,0.0
DE,2050,21,43,107,min,0.5391945253970241
DE,2050,21,43,107,max,0.0
DE,2050,21,44,107,min,0.5391945253970241
DE,2050,21,44,107,max,0.0
DE,2050,21,45,107,min,0.5246538161819706
DE,2050,21,45,107,max,0.0
DE,2050,21,46,107,min,0.5246538161819706
DE,2050,21,46,107,max,0.0
DE,2050,21,47,107,min,0.5246538161819706
DE,2050,21,47,107,max,0.0
DE,2050,21,48,107,min,0.5246538161819706
DE,2050,21,48,107,max,0.0
DE,2050,21,49,107,min,0.3757221920323127
DE,2050,21,49,107,max,0.0
DE,2050,21,50,107,min,0.49128737021504226
DE,2050,21,50,107,max,0.0
DE,2050,21,51,107,min,0.49128737021504226
DE,2050,21,51,107,max,0.0
DE,2050,21,52,107,min,0.49128737021504226
DE,2050,21,52,107,max,0.0
DE,2050,21,53,107,min,0.5391945253970241
DE,2050,21,53,107,max,0.0
DE,2050,21,54,107,min,0.5391945253970241
DE,2050,21,54,107,max,0.0
DE,2050,21,55,107,min,0.24047802202420115
DE,2050,21,55,107,max,0.0
DE,2050,21,56,107,min,0.0
DE,2050,21,56,107,max,0.0
DE,2050,21,57,107,min,0.0
DE,2050,21,57,107,max,0.0
DE,2050,21,58,107,min,0.0
DE,2050,21,58,107,max,0.0
DE,2050,21,59,107,min,0.0
DE,2050,21,59,107,max,-3.029240524867384e-05
DE,2050,21,60,107,min,0.0
DE,2050,21,60,107,max,-3.029240524867384e-05
DE,2050,21,61,107,min,0.0
DE,2050,21,61,107,max,-3.029240524867384e-05
DE,2050,21,62,107,min,0.0
DE,2050,21,62,107,max,0.0
DE,2050,21,63,107,min,6.565918925713883e-05
DE,2050,21,63,107,max,0.0
DE,2050,21,64,107,min,6.583994568752763e-05
DE,2050,21,64,107,max,0.0
DE,2050,21,65,107,min,6.58399456875287e-05
DE,2050,21,65,107,max,0.0
DE,2050,21,66,107,min,6.58399456875287e-05
DE,2050,21,66,107,max,0.0
DE,2050,21,67,107,min,6.664979891440196e-05
DE,2050,21,67,107,max,0.0
DE,2050,21,68,107,min,6.646319462889566e-05
DE,2050,21,68,107,max,0.0
DE,2050,21,69,107,min,6.58435361903075e-05
DE,2050,21,69,107,max,0.0
DE,2050,21,70,107,min,6.58435361903075e-05
DE,2050,21,70,107,max,0.0
DE,2050,21,71,107,min,6.58435361903075e-05
DE,2050,21,71,107,max,0.0
DE,2050,21,72,107,min,6.58435361903075e-05
DE,2050,21,72,107,max,0.0
DE,2050,21,73,107,min,6.58435361903075e-05
DE,2050,21,73,107,max,0.0
DE,2050,21,74,107,min,6.637653590201343e-05
DE,2050,21,74,107,max,0.0
DE,2050,21,75,107,min,6.664979891440196e-05
DE,2050,21,75,107,max,0.0
DE,2050,21,76,107,min,0.023997034434215532
DE,2050,21,76,107,max,0.0
DE,2050,21,77,107,min,0.023997034434215532
DE,2050,21,77,107,max,0.0
DE,2050,21,78,107,min,0.023997034434214987
DE,2050,21,78,107,max,0.0
DE,2050,21,79,107,min,0.0
DE,2050,21,79,107,max,0.0
DE,2050,21,80,107,min,0.0
DE,2050,21,80,107,max,0.0
DE,2050,21,81,107,min,0.0
DE,2050,21,81,107,max,0.0
DE,2050,21,82,107,min,0.0
DE,2050,21,82,107,max,0.0
DE,2050,21,83,107,min,0.0
DE,2050,21,83,107,max,-2.140789394363867e-05
DE,2050,21,84,107,min,0.0
DE,2050,21,84,107,max,-2.140789394363867e-05
DE,2050,21,85,107,min,0.0
DE,2050,21,85,107,max,-2.140789394363867e-05
DE,2050,21,86,107,min,0.0
DE,2050,21,86,107,max,-2.140789394363867e-05
DE,2050,21,87,107,min,4.291263475835179e-05
DE,2050,21,87,107,max,0.0
DE,2050,21,88,107,min,6.583994568752763e-05
DE,2050,21,88,107,max,0.0
DE,2050,21,89,107,min,6.583994568752763e-05
DE,2050,21,89,107,max,0.0
DE,2050,21,90,107,min,6.58399456875287e-05
DE,2050,21,90,107,max,0.0
DE,2050,21,91,107,min,6.646319462889566e-05
DE,2050,21,91,107,max,0.0
DE,2050,21,92,107,min,6.646319462889566e-05
DE,2050,21,92,107,max,0.0
DE,2050,21,93,107,min,6.646319462889566e-05
DE,2050,21,93,107,max,0.0
DE,2050,21,94,107,min,0.24047802202420115
DE,2050,21,94,107,max,0.0
DE,2050,21,95,107,min,0.24047802202420115
DE,2050,21,95,107,max,0.0
DE,2050,21,96,107,min,0.22236302141445152
DE,2050,21,96,107,max,0.0
DE,2050,21,97,107,min,0.24047802202420115
DE,2050,21,97,107,max,0.0
DE,2050,21,98,107,min,0.24047802202420115
DE,2050,21,98,107,max,0.0
DE,2050,21,99,107,min,0.24047802202420115
DE,2050,21,99,107,max,0.0
DE,2050,21,100,107,min,0.43689221045831933
DE,2050,21,100,107,max,0.0
DE,2050,21,101,107,min,0.43689221045831933
DE,2050,21,101,107,max,0.0
DE,2050,21,102,107,min,0.43689221045831933
DE,2050,21,102,107,max,0.0
DE,2050,21,103,107,min,0.0
DE,2050,21,103,107,max,0.0
DE,2050,21,104,107,min,0.0
DE,2050,21,104,107,max,0.0
DE,2050,21,105,107,min,0.0
DE,2050,21,105,107,max,0.0
DE,2050,21,106,107,min,0.0
DE,2050,21,106,107,max,-2.1066071794615332e-05
DE,2050,21,107,107,min,0.0
DE,2050,21,107,107,max,-2.1066071794615332e-05
DE,2050,21,108,107,min,0.0
DE,2050,21,108,107,max,-2.1066071794615332e-05
DE,2050,21,109,107,min,0.0
DE,2050,21,109,107,max,-2.1066071794615332e-05
DE,2050,21,110,107,min,0.0
DE,2050,21,110,107,max,-2.1066071794615332e-05
DE,2050,21,111,107,min,2.188193129887987e-05
DE,2050,21,111,107,max,0.0
DE,2050,21,112,107,min,6.583994568752763e-05
DE,2050,21,112,107,max,0.0
DE,2050,21,113,107,min,6.58399456875287e-05
DE,2050,21,113,107,max,0.0
DE,2050,21,114,107,min,6.646319462889566e-05
DE,2050,21,114,107,max,0.0
DE,2050,21,115,107,min,0.43689221045831933
DE,2050,21,115,107,max,0.0
DE,2050,21,116,107,min,0.43689221045831933
DE,2050,21,116,107,max,0.0
DE,2050,21,117,107,min,0.43689221045831933
DE,2050,21,117,107,max,0.0
DE,2050,21,118,107,min,0.43689221045831933
DE,2050,21,118,107,max,0.0
DE,2050,21,119,107,min,0.43689221045831933
DE,2050,21,119,107,max,0.0
DE,2050,21,120,107,min,0.24047802202420115
DE,2050,21,120,107,max,0.0
DE,2050,21,121,107,min,0.43689221045831933
DE,2050,21,121,107,max,0.0
DE,2050,21,122,107,min,0.5152896864476675
DE,2050,21,122,107,max,0.0
DE,2050,21,123,107,min,0.5152896864476675
DE,2050,21,123,107,max,0.0
DE,2050,21,124,107,min,0.5152896864476675
DE,2050,21,124,107,max,0.0
DE,2050,21,125,107,min,0.5152896864476675
DE,2050,21,125,107,max,0.0
DE,2050,21,126,107,min,0.5152896864476675
DE,2050,21,126,107,max,0.0
DE,2050,21,127,107,min,0.0
DE,2050,21,127,107,max,0.0
DE,2050,21,128,107,min,0.0
DE,2050,21,128,107,max,0.0
DE,2050,21,129,107,min,0.0
DE,2050,21,129,107,max,0.0
DE,2050,21,130,107,min,0.0
DE,2050,21,130,107,max,-6.661033987836028e-06
DE,2050,21,131,107,min,0.0
DE,2050,21,131,107,max,-6.661033987836028e-06
DE,2050,21,132,107,min,0.0
DE,2050,21,132,107,max,-6.661033987836028e-06
DE,2050,21,133,107,min,0.0
DE,2050,21,133,107,max,-6.661033987836028e-06
DE,2050,21,134,107,min,0.0
DE,2050,21,134,107,max,-6.661033987836028e-06
DE,2050,21,135,107,min,0.0
DE,2050,21,135,107,max,0.0
DE,2050,21,136,107,min,6.524267813159188e-05
DE,2050,21,136,107,max,0.0
DE,2050,21,137,107,min,6.58399456875287e-05
DE,2050,21,137,107,max,0.0
DE,2050,21,138,107,min,0.24047802202420115
DE,2050,21,138,107,max,0.0
DE,2050,21,139,107,min,0.5362886786092393
DE,2050,21,139,107,max,0.0
DE,2050,21,140,107,min,0.5362886786092393
DE,2050,21,140,107,max,0.0
DE,2050,21,141,107,min,0.5362886786092393
DE,2050,21,141,107,max,0.0
DE,2050,21,142,107,min,0.5376849033006281
DE,2050,21,142,107,max,0.0
DE,2050,21,143,107,min,0.5376849033006281
DE,2050,21,143,107,max,0.0
DE,2050,21,144,107,min,0.5376849033006281
DE,2050,21,144,107,max,0.0
DE,2050,21,145,107,min,0.5376849033006281
DE,2050,21,145,107,max,0.0
DE,2050,21,146,107,min,0.5376849033006325
DE,2050,21,146,107,max,0.0
DE,2050,21,147,107,min,0.5376849033006281
DE,2050,21,147,107,max,0.0
DE,2050,21,148,107,min,0.5376849033006281
DE,2050,21,148,107,max,0.0
DE,2050,21,149,107,min,0.5376849033006281
DE,2050,21,149,107,max,0.0
DE,2050,21,150,107,min,0.5376849033006281
DE,2050,21,150,107,max,0.0
DE,2050,21,151,107,min,0.43689221045831933
DE,2050,21,151,107,max,0.0
DE,2050,21,152,107,min,6.583994568752763e-05
DE,2050,21,152,107,max,0.0
DE,2050,21,153,107,min,0.0
DE,2050,21,153,107,max,0.0
DE,2050,21,154,107,min,0.0
DE,2050,21,154,107,max,-2.1066071794615332e-05
DE,2050,21,155,107,min,0.0
DE,2050,21,155,107,max,-2.1066071794615332e-05
DE,2050,21,156,107,min,0.0
DE,2050,21,156,107,max,-2.1066071794615332e-05
DE,2050,21,157,107,min,0.0
DE,2050,21,157,107,max,-2.1066071794615332e-05
DE,2050,21,158,107,min,0.0
DE,2050,21,158,107,max,0.0
DE,2050,21,159,107,min,6.453725129547375e-05
DE,2050,21,159,107,max,0.0
DE,2050,21,160,107,min,0.00014396142439845799
DE,2050,21,160,107,max,0.0
DE,2050,21,161,107,min,0.000145279326890537
DE,2050,21,161,107,max,0.0
DE,2050,21,162,107,min,0.5360660120474091
DE,2050,21,162,107,max,0.0
DE,2050,21,163,107,min,0.5362886786092393
DE,2050,21,163,107,max,0.0
DE,2050,21,164,107,min,0.5362886786092393
DE,2050,21,164,107,max,0.0
DE,2050,21,165,107,min,0.5362886786092393
DE,2050,21,165,107,max,0.0
DE,2050,21,166,107,min,0.5362886786092393
DE,2050,21,166,107,max,0.0
DE,2050,21,167,107,min,0.5362886786092393
DE,2050,21,167,107,max,0.0
DE,2050,42,0,107,min,0.5362886786092393
DE,2050,42,0,107,max,0.0
DE,2050,42,1,107,min,0.25709486200632253
DE,2050,42,1,107,max,0.0
DE,2050,42,2,107,min,0.25709486200632253
DE,2050,42,2,107,max,0.0
DE,2050,42,3,107,min,0.25709486200632253
DE,2050,42,3,107,max,0.0
DE,2050,42,4,107,min,0.25709486200632253
DE,2050,42,4,107,max,0.0
DE,2050,42,5,107,min,0.2788199552819786
DE,2050,42,5,107,max,0.0
DE,2050,42,6,107,min,0.2788199552819786
DE,2050,42,6,107,max,0.0
DE,2050,42,7,107,min,0.2788199552819743
DE,2050,42,7,107,max,0.0
DE,2050,42,8,107,min,0.2515033270640493
DE,2050,42,8,107,max,0.0
DE,2050,42,9,107,min,0.24286151874202663
DE,2050,42,9,107,max,0.0
DE,2050,42,10,107,min,0.0
DE,2050,42,10,107,max,-0.11287523949858826
DE,2050,42,11,107,min,0.2506174255847246
DE,2050,42,11,107,max,0.0
DE,2050,42,12,107,min,0.0
DE,2050,42,12,107,max,0.0
DE,2050,42,13,107,min,0.0
DE,2050,42,13,107,max,0.0
DE,2050,42,14,107,min,0.24047802202420115
DE,2050,42,14,107,max,0.0
DE,2050,42,15,107,min,0.24490800968072804
DE,2050,42,15,107,max,0.0
DE,2050,42,16,107,min,0.25288934524864065
DE,2050,42,16,107,max,0.0
DE,2050,42,17,107,min,0.25709486200632253
DE,2050,42,17,107,max,0.0
DE,2050,42,18,107,min,0.25709486200632253
DE,2050,42,18,107,max,0.0
DE,2050,42,19,107,min,0.25709486200632253
DE,2050,42,19,107,max,0.0
DE,2050,42,20,107,min,0.25288934524864065
DE,2050,42,20,107,max,0.0
DE,2050,42,21,107,min,0.24992938262283892
DE,2050,42,21,107,max,0.0
DE,2050,42,22,107,min,0.24748754634456105
DE,2050,42,22,107,max,0.0
DE,2050,42,23,107,min,0.2429427357185139
DE,2050,42,23,107,max,0.0
DE,2050,42,24,107,min,0.43689221045831933
DE,2050,42,24,107,max,0.0
DE,2050,42,25,107,min,0.43689221045831933
DE,2050,42,25,107,max,0.0
DE,2050,42,26,107,min,0.0
DE,2050,42,26,107,max,0.0
DE,2050,42,27,107,min,0.43689221045831933
DE,2050,42,27,107,max,0.0
DE,2050,42,28,107,min,0.43689221045831933
DE,2050,42,28,107,max,0.0
DE,2050,42,29,107,min,0.5362886786092393
DE,2050,42,29,107,max,0.0
DE,2050,42,30,107,min,0.5362886786092393
DE,2050,42,30,107,max,0.0
DE,2050,42,31,107,min,0.43689221045831933
DE,2050,42,31,107,max,0.0
DE,2050,42,32,107,min,0.0
DE,2050,42,32,107,max,0.0
DE,2050,42,33,107,min,0.0
DE,2050,42,33,107,max,-3.1302791655248225e-05
DE,2050,42,34,107,min,0.0
DE,2050,42,34,107,max,-3.130279165519819e-05
DE,2050,42,35,107,min,0.0
DE,2050,42,35,107,max,-3.1302791655248225e-05
DE,2050,42,36,107,min,0.0
DE,2050,42,36,107,max,-3.1302791655248225e-05
DE,2050,42,37,107,min,0.0
DE,2050,42,37,107,max,-3.1302791655248225e-05
DE,2050,42,38,107,min,0.0
DE,2050,42,38,107,max,-3.1302791655248225e-05
DE,2050,42,39,107,min,0.0
DE,2050,42,39,107,max,-3.1302791655248225e-05
DE,2050,42,40,107,min,0.0
DE,2050,42,40,107,max,-3.15991076919214e-05
DE,2050,42,41,107,min,0.5362886786092393
DE,2050,42,41,107,max,0.0
DE,2050,42,42,107,min,0.5362886786092393
DE,2050,42,42,107,max,0.0
DE,2050,42,43,107,min,0.5362886786092393
DE,2050,42,43,107,max,0.0
DE,2050,42,44,107,min,0.43689221045831933
DE,2050,42,44,107,max,0.0
DE,2050,42,45,107,min,0.24047802202420115
DE,2050,42,45,107,max,0.0
DE,2050,42,46,107,min,0.24047802202420115
DE,2050,42,46,107,max,0.0
DE,2050,42,47,107,min,0.0
DE,2050,42,47,107,max,0.0
DE,2050,42,48,107,min,0.0
DE,2050,42,48,107,max,-0.10408022658733748
DE,2050,42,49,107,min,0.0
DE,2050,42,49,107,max,-0.10408022658733748
DE,2050,42,50,107,min,0.0
DE,2050,42,50,107,max,-0.10408022658733748
DE,2050,42,51,107,min,0.0
DE,2050,42,51,107,max,-0.10408022658733748
DE,2050,42,52,107,min,0.0
DE,2050,42,52,107,max,0.0
DE,2050,42,53,107,min,0.43689221045831933
DE,2050,42,53,107,max,0.0
DE,2050,42,54,107,min,0.43689221045831933
DE,2050,42,54,107,max,0.0
DE,2050,42,55,107,min,0.43689221045831933
DE,2050,42,55,107,max,0.0
DE,2050,42,56,107,min,0.0
DE,2050,42,56,107,max,0.0
DE,2050,42,57,107,min,0.0
DE,2050,42,57,107,max,-1.0497490183151934e-05
DE,2050,42,58,107,min,0.0
DE,2050,42,58,107,max,-1.0497490183151934e-05
DE,2050,42,59,107,min,0.0
DE,2050,42,59,107,max,-3.1217351927530774e-05
DE,2050,42,60,107,min,0.0
DE,2050,42,60,107,max,-3.1217351927530774e-05
DE,2050,42,61,107,min,0.0
DE,2050,42,61,107,max,-3.1217351927530774e-05
DE,2050,42,62,107,min,0.0
DE,2050,42,62,107,max,0.0
DE,2050,42,63,107,min,0.24436056407324291
DE,2050,42,63,107,max,0.0
DE,2050,42,64,107,min,0.2547308101420416
DE,2050,42,64,107,max,0.0
DE,2050,42,65,107,min,0.6736939992615688
DE,2050,42,65,107,max,0.0
DE,2050,42,66,107,min,0.6736939992615688
DE,2050,42,66,107,max,0.0
DE,2050,42,67,107,min,0.6736939992615688
DE,2050,42,67,107,max,0.0
DE,2050,42,68,107,min,0.6736939992615688
DE,2050,42,68,107,max,0.0
DE,2050,42,69,107,min,0.30209215083960916
DE,2050,42,69,107,max,0.0
DE,2050,42,70,107,min,0.2773164754210826
DE,2050,42,70,107,max,0.0
DE,2050,42,71,107,min,0.2773164754210826
DE,2050,42,71,107,max,0.0
DE,2050,42,72,107,min,0.2773164754210826
DE,2050,42,72,107,max,0.0
DE,2050,42,73,107,min,0.2773164754210826
DE,2050,42,73,107,max,0.0
DE,2050,42,74,107,min,0.2773164754210826
DE,2050,42,74,107,max,0.0
DE,2050,42,75,107,min,0.2773164754210826
DE,2050,42,75,107,max,0.0
DE,2050,42,76,107,min,0.30075034044811627
DE,2050,42,76,107,max,0.0
DE,2050,42,77,107,min,0.6707016354865392
DE,2050,42,77,107,max,0.0
DE,2050,42,78,107,min,0.6707016354865392
DE,2050,42,78,107,max,0.0
DE,2050,42,79,107,min,0.6707016354865392
DE,2050,42,79,107,max,0.0
DE,2050,42,80,107,min,0.2547308101420416
