generator,bus,carrier,p_nom,marginal_cost,capital_cost,co2_emissions,color,nice_name
FR1 3 biomass,FR1 3,biomass,77.83850000000001,14.8936170212766,278083.0653560446,0.0,#0c6013,Biomass
FR1 3 nuclear,FR1 3,nuclear,5460.0,11.378787878787879,706772.616768959,0.0,#ff9000,Nuclear
FR1 3 offwind-ac,FR1 3,offwind-ac,1260.4521600366659,0.015,183544.67652398258,0.0,#6895dd,Offshore Wind (AC)
FR1 3 offwind-dc,FR1 3,offwind-dc,0.0,0.015,202932.66383417713,0.0,#74c6f2,Offshore Wind (DC)
FR1 3 onwind,FR1 3,onwind,2635.677270615797,0.015000000000000001,96085.8880199663,0.0,#235ebc,Onshore Wind
FR1 3 solar,FR1 3,solar,279.95833609333243,0.010000000000000002,35602.07124380444,0.0,#f9d002,Solar
FR1 4 biomass,FR1 4,biomass,4.268,14.893617021276597,278083.0653560446,0.0,#0c6013,Biomass
FR1 4 offwind-ac,FR1 4,offwind-ac,100.32570592438867,0.015,184846.93002751103,0.0,#6895dd,Offshore Wind (AC)
FR1 4 onwind,FR1 4,onwind,49.76660520199651,0.015,96085.88801996628,0.0,#235ebc,Onshore Wind
FR1 4 ror,FR1 4,ror,244.73866188708521,0.0,299140.2249292296,0.0,#4adbc8,Run of River
FR1 4 solar,FR1 4,solar,632.9796412800155,0.01,35602.07124380445,0.0,#f9d002,Solar
FR1 5 biomass,FR1 5,biomass,24.777,14.893617021276597,278083.0653560446,0.0,#0c6013,Biomass
FR1 5 offwind-ac,FR1 5,offwind-ac,1393.9887070286647,0.015,190322.68530469315,0.0,#6895dd,Offshore Wind (AC)
FR1 5 onwind,FR1 5,onwind,83.732182102638,0.015,96085.8880199663,0.0,#235ebc,Onshore Wind
FR1 5 ror,FR1 5,ror,160.67,0.0,299140.2249292296,0.0,#4adbc8,Run of River
FR1 5 solar,FR1 5,solar,662.4406570032099,0.01,35602.07124380444,0.0,#f9d002,Solar
FR1 6 CCGT,FR1 6,CCGT,412.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
FR1 6 biomass,FR1 6,biomass,26.10615,14.893617021276597,278083.0653560446,0.0,#0c6013,Biomass
FR1 6 nuclear,FR1 6,nuclear,3000.0,11.378787878787879,706772.616768959,0.0,#ff9000,Nuclear
FR1 6 onwind,FR1 6,onwind,2780.2977810727393,0.015000000000000001,96085.8880199663,0.0,#235ebc,Onshore Wind
FR1 6 solar,FR1 6,solar,337.0140344548591,0.01,35602.07124380444,0.0,#f9d002,Solar
FR1 7 CCGT,FR1 7,CCGT,435.0,56.80160098522168,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
FR1 7 biomass,FR1 7,biomass,61.0167,14.8936170212766,278083.0653560446,0.0,#0c6013,Biomass
FR1 7 coal,FR1 7,coal,1161.6405652695996,28.196969696969695,349976.5536298572,0.34,#707070,Coal
FR1 7 nuclear,FR1 7,nuclear,2660.0,11.378787878787879,706772.616768959,0.0,#ff9000,Nuclear
FR1 7 offwind-ac,FR1 7,offwind-ac,6495.061975133156,0.015000000000000001,186859.9229507908,0.0,#6895dd,Offshore Wind (AC)
FR1 7 offwind-dc,FR1 7,offwind-dc,0.0,0.015,202606.5677681975,0.0,#74c6f2,Offshore Wind (DC)
FR1 7 onwind,FR1 7,onwind,1740.5537564223425,0.015000000000000003,96085.88801996631,0.0,#235ebc,Onshore Wind
FR1 7 solar,FR1 7,solar,907.7497740338883,0.010000000000000002,35602.07124380446,0.0,#f9d002,Solar
FR1 8 CCGT,FR1 8,CCGT,840.0,39.15916515426498,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
FR1 8 OCGT,FR1 8,OCGT,95.0,53.524390243902445,45095.4415151225,0.2,#d35050,Open-Cycle Gas
FR1 8 biomass,FR1 8,biomass,65.41,14.8936170212766,278083.0653560446,0.0,#0c6013,Biomass
FR1 8 coal,FR1 8,coal,596.4932108963737,28.196969696969695,349976.5536298572,0.34,#707070,Coal
FR1 8 nuclear,FR1 8,nuclear,5200.0,11.378787878787879,706772.616768959,0.0,#ff9000,Nuclear
FR1 8 onwind,FR1 8,onwind,1528.7292473967846,0.015,96085.8880199663,0.0,#235ebc,Onshore Wind
FR1 8 ror,FR1 8,ror,1338.1,0.0,299140.2249292296,0.0,#4adbc8,Run of River
FR1 8 solar,FR1 8,solar,706.9400305710442,0.01,35602.07124380444,0.0,#f9d002,Solar
FR1 9 CCGT,FR1 9,CCGT,1783.0,39.315196826365586,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
FR1 9 OCGT,FR1 9,OCGT,144.0,53.524390243902445,45095.4415151225,0.2,#d35050,Open-Cycle Gas
FR1 9 biomass,FR1 9,biomass,48.729000000000006,14.8936170212766,278083.0653560446,0.0,#0c6013,Biomass
FR1 9 coal,FR1 9,coal,576.210597851984,28.196969696969695,349976.5536298572,0.34,#707070,Coal
FR1 9 offwind-ac,FR1 9,offwind-ac,121.9796220689754,0.015,181854.4997144329,0.0,#6895dd,Offshore Wind (AC)
FR1 9 onwind,FR1 9,onwind,135.99281640439318,0.015000000000000003,96085.88801996625,0.0,#235ebc,Onshore Wind
FR1 9 ror,FR1 9,ror,1277.7668776276,0.0,299140.2249292296,0.0,#4adbc8,Run of River
FR1 9 solar,FR1 9,solar,695.2674055370308,0.01,35602.07124380445,0.0,#f9d002,Solar
GB0 0 CCGT,GB0 0,CCGT,161.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
GB0 0 OCGT,GB0 0,OCGT,50.0,53.524390243902445,45095.4415151225,0.2,#d35050,Open-Cycle Gas
GB0 0 biomass,GB0 0,biomass,954.5000000000001,14.8936170212766,278083.06535604456,0.0,#0c6013,Biomass
GB0 0 nuclear,GB0 0,nuclear,2702.0,11.378787878787879,706772.616768959,0.0,#ff9000,Nuclear
GB0 0 offwind-ac,GB0 0,offwind-ac,1850.4784887873343,0.015000000000000003,186272.61578064246,0.0,#6895dd,Offshore Wind (AC)
GB0 0 offwind-dc,GB0 0,offwind-dc,5.487549242970382,0.015,205261.71996718887,0.0,#74c6f2,Offshore Wind (DC)
GB0 0 onwind,GB0 0,onwind,1210.6621847836825,0.015,96085.88801996633,0.0,#235ebc,Onshore Wind
GB0 0 solar,GB0 0,solar,567.8536977556114,0.01,35602.07124380444,0.0,#f9d002,Solar
GB0 1 CCGT,GB0 1,CCGT,296.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
GB0 1 OCGT,GB0 1,OCGT,158.0,53.524390243902445,45095.4415151225,0.2,#d35050,Open-Cycle Gas
GB0 1 biomass,GB0 1,biomass,331.70000000000005,14.893617021276599,278083.06535604456,0.0,#0c6013,Biomass
GB0 1 onwind,GB0 1,onwind,208.42503817627056,0.015000000000000001,96085.88801996633,0.0,#235ebc,Onshore Wind
GB0 1 solar,GB0 1,solar,960.1335157741938,0.01,35602.07124380446,0.0,#f9d002,Solar
GB0 10 CCGT,GB0 10,CCGT,3920.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
GB0 10 biomass,GB0 10,biomass,315.70000000000005,14.893617021276603,278083.0653560446,0.0,#0c6013,Biomass
GB0 10 offwind-ac,GB0 10,offwind-ac,3661.373545092096,0.015,186614.50819060206,0.0,#6895dd,Offshore Wind (AC)
GB0 10 offwind-dc,GB0 10,offwind-dc,892.3274639439707,0.015,203218.0639590396,0.0,#74c6f2,Offshore Wind (DC)
GB0 10 onwind,GB0 10,onwind,219.97396437238035,0.015000000000000005,96085.88801996627,0.0,#235ebc,Onshore Wind
GB0 10 solar,GB0 10,solar,965.6968709299149,0.009999999999999998,35602.07124380446,0.0,#f9d002,Solar
GB0 11 CCGT,GB0 11,CCGT,2168.1,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
GB0 11 biomass,GB0 11,biomass,189.3,14.8936170212766,278083.0653560446,0.0,#0c6013,Biomass
GB0 11 nuclear,GB0 11,nuclear,1061.0,11.378787878787879,706772.616768959,0.0,#ff9000,Nuclear
GB0 11 offwind-ac,GB0 11,offwind-ac,1713.1416335092554,0.015,185214.5187152681,0.0,#6895dd,Offshore Wind (AC)
GB0 11 offwind-dc,GB0 11,offwind-dc,0.12708819164279728,0.015,200432.216838478,0.0,#74c6f2,Offshore Wind (DC)
GB0 11 onwind,GB0 11,onwind,146.64367952581156,0.015000000000000005,96085.88801996628,0.0,#235ebc,Onshore Wind
GB0 11 solar,GB0 11,solar,1900.984176383668,0.009999999999999998,35602.07124380445,0.0,#f9d002,Solar
GB0 12 CCGT,GB0 12,CCGT,905.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
GB0 12 OCGT,GB0 12,OCGT,190.0,53.524390243902445,45095.4415151225,0.2,#d35050,Open-Cycle Gas
GB0 12 biomass,GB0 12,biomass,90.2,14.893617021276597,278083.0653560446,0.0,#0c6013,Biomass
GB0 12 offwind-ac,GB0 12,offwind-ac,7325.25137004388,0.015,187652.38979061332,0.0,#6895dd,Offshore Wind (AC)
GB0 12 offwind-dc,GB0 12,offwind-dc,0.5179446721370395,0.015,206230.78800073432,0.0,#74c6f2,Offshore Wind (DC)
GB0 12 onwind,GB0 12,onwind,280.36470033565865,0.015,96085.8880199663,0.0,#235ebc,Onshore Wind
GB0 12 solar,GB0 12,solar,1150.150300464733,0.01,35602.07124380445,0.0,#f9d002,Solar
GB0 2 CCGT,GB0 2,CCGT,3045.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
GB0 2 biomass,GB0 2,biomass,186.80000000000004,14.893617021276597,278083.06535604456,0.0,#0c6013,Biomass
GB0 2 nuclear,GB0 2,nuclear,1320.0,11.378787878787879,706772.616768959,0.0,#ff9000,Nuclear
GB0 2 offwind-ac,GB0 2,offwind-ac,1799.1448236453114,0.015,189909.64058058907,0.0,#6895dd,Offshore Wind (AC)
GB0 2 offwind-dc,GB0 2,offwind-dc,1925.729320778893,0.015,223055.89275088825,0.0,#74c6f2,Offshore Wind (DC)
GB0 2 onwind,GB0 2,onwind,362.32155231945563,0.015,96085.88801996631,0.0,#235ebc,Onshore Wind
GB0 2 solar,GB0 2,solar,1034.4766015000912,0.01,35602.07124380445,0.0,#f9d002,Solar
GB0 3 CCGT,GB0 3,CCGT,324.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
GB0 3 biomass,GB0 3,biomass,373.5999999999999,14.8936170212766,278083.0653560445,0.0,#0c6013,Biomass
GB0 3 nuclear,GB0 3,nuclear,1020.0,11.378787878787879,706772.616768959,0.0,#ff9000,Nuclear
GB0 3 offwind-ac,GB0 3,offwind-ac,9677.99775957528,0.015000000000000005,192331.26884355707,0.0,#6895dd,Offshore Wind (AC)
GB0 3 offwind-dc,GB0 3,offwind-dc,103.28224814042713,0.015,213099.34726739302,0.0,#74c6f2,Offshore Wind (DC)
GB0 3 onwind,GB0 3,onwind,4550.057505716171,0.015,96085.88801996631,0.0,#235ebc,Onshore Wind
GB0 3 ror,GB0 3,ror,5347.5,0.0,299140.2249292296,0.0,#4adbc8,Run of River
GB0 3 solar,GB0 3,solar,551.2877086161561,0.01,35602.07124380445,0.0,#f9d002,Solar
GB0 4 CCGT,GB0 4,CCGT,2684.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
GB0 4 OCGT,GB0 4,OCGT,9.0,53.524390243902445,45095.4415151225,0.2,#d35050,Open-Cycle Gas
GB0 4 biomass,GB0 4,biomass,504.99999999999994,14.8936170212766,278083.0653560445,0.0,#0c6013,Biomass
GB0 4 offwind-ac,GB0 4,offwind-ac,954.9213464107914,0.015,186449.40147078468,0.0,#6895dd,Offshore Wind (AC)
GB0 4 offwind-dc,GB0 4,offwind-dc,200.48226037271823,0.015,206739.91441413495,0.0,#74c6f2,Offshore Wind (DC)
GB0 4 onwind,GB0 4,onwind,203.33395424278322,0.015000000000000001,96085.88801996633,0.0,#235ebc,Onshore Wind
GB0 4 solar,GB0 4,solar,1071.576011821127,0.010000000000000002,35602.07124380446,0.0,#f9d002,Solar
GB0 5 CCGT,GB0 5,CCGT,2857.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
GB0 5 OCGT,GB0 5,OCGT,211.1224321468432,53.524390243902445,45095.4415151225,0.2,#d35050,Open-Cycle Gas
GB0 5 biomass,GB0 5,biomass,129.70000000000002,14.893617021276597,278083.06535604456,0.0,#0c6013,Biomass
GB0 5 offwind-ac,GB0 5,offwind-ac,6312.451603713773,0.015,187921.63757892256,0.0,#6895dd,Offshore Wind (AC)
GB0 5 offwind-dc,GB0 5,offwind-dc,27.372697804369334,0.015,206007.55113431596,0.0,#74c6f2,Offshore Wind (DC)
GB0 5 onwind,GB0 5,onwind,1014.975996574056,0.015000000000000001,96085.8880199663,0.0,#235ebc,Onshore Wind
GB0 5 ror,GB0 5,ror,2491.4,0.0,299140.2249292296,0.0,#4adbc8,Run of River
GB0 5 solar,GB0 5,solar,839.5145763252109,0.01,35602.07124380445,0.0,#f9d002,Solar
GB0 6 CCGT,GB0 6,CCGT,4167.0,38.85517241379312,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
GB0 6 OCGT,GB0 6,OCGT,70.0,53.524390243902445,45095.4415151225,0.2,#d35050,Open-Cycle Gas
GB0 6 biomass,GB0 6,biomass,425.19999999999993,14.8936170212766,278083.0653560446,0.0,#0c6013,Biomass
GB0 6 nuclear,GB0 6,nuclear,2676.0,11.378787878787879,706772.616768959,0.0,#ff9000,Nuclear
GB0 6 offwind-ac,GB0 6,offwind-ac,3251.8683778921795,0.015,191746.29085095663,0.0,#6895dd,Offshore Wind (AC)
GB0 6 offwind-dc,GB0 6,offwind-dc,1209.7996459274918,0.015,207268.2136075034,0.0,#74c6f2,Offshore Wind (DC)
GB0 6 onwind,GB0 6,onwind,480.72349907171974,0.015,96085.88801996631,0.0,#235ebc,Onshore Wind
GB0 6 solar,GB0 6,solar,869.3819199807398,0.01,35602.07124380444,0.0,#f9d002,Solar
GB0 7 OCGT,GB0 7,OCGT,2.5,53.524390243902445,45095.4415151225,0.2,#d35050,Open-Cycle Gas
GB0 7 biomass,GB0 7,biomass,59.5,14.893617021276597,278083.06535604456,0.0,#0c6013,Biomass
GB0 7 offwind-ac,GB0 7,offwind-ac,10614.915812546871,0.015000000000000003,204381.52640367803,0.0,#6895dd,Offshore Wind (AC)
GB0 7 offwind-dc,GB0 7,offwind-dc,398.715663673801,0.015,210025.9176120601,0.0,#74c6f2,Offshore Wind (DC)
GB0 7 onwind,GB0 7,onwind,3293.1240027114404,0.015000000000000005,96085.88801996631,0.0,#235ebc,Onshore Wind
GB0 7 ror,GB0 7,ror,950.0,0.0,299140.2249292296,0.0,#4adbc8,Run of River
GB0 7 solar,GB0 7,solar,348.7021056826258,0.009999999999999998,35602.07124380446,0.0,#f9d002,Solar
GB0 8 CCGT,GB0 8,CCGT,7749.0,38.85517241379312,99027.72929315243,0.2,#b20101,Combined-Cycle Gas
GB0 8 biomass,GB0 8,biomass,2941.2999999999997,14.893617021276597,278083.06535604456,0.0,#0c6013,Biomass
GB0 8 coal,GB0 8,coal,5312.20074371701,28.1969696969697,349976.5536298572,0.34,#707070,Coal
GB0 8 offwind-ac,GB0 8,offwind-ac,2644.2790349708375,0.015,186896.9619297103,0.0,#6895dd,Offshore Wind (AC)
GB0 8 offwind-dc,GB0 8,offwind-dc,161.33931374439237,0.015,220686.01573835142,0.0,#74c6f2,Offshore Wind (DC)
GB0 8 onwind,GB0 8,onwind,751.7327287788737,0.015,96085.8880199663,0.0,#235ebc,Onshore Wind
GB0 8 solar,GB0 8,solar,1039.705323630129,0.01,35602.07124380444,0.0,#f9d002,Solar
GB0 9 CCGT,GB0 9,CCGT,2438.0,39.48526645768026,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
GB0 9 OCGT,GB0 9,OCGT,178.0,53.524390243902445,45095.4415151225,0.2,#d35050,Open-Cycle Gas
GB0 9 biomass,GB0 9,biomass,184.39999999999998,14.893617021276603,278083.0653560446,0.0,#0c6013,Biomass
GB0 9 offwind-ac,GB0 9,offwind-ac,1270.2183675909187,0.015,185042.82166367694,0.0,#6895dd,Offshore Wind (AC)
GB0 9 offwind-dc,GB0 9,offwind-dc,0.14762401168029052,0.015,207291.73054786224,0.0,#74c6f2,Offshore Wind (DC)
GB0 9 oil,GB0 9,oil,100.0,148.85714285714286,37870.8074066883,0.26,#262626,Oil
GB0 9 onwind,GB0 9,onwind,42.19674229631038,0.015000000000000005,96085.8880199663,0.0,#235ebc,Onshore Wind
GB0 9 solar,GB0 9,solar,1634.2656186779163,0.009999999999999998,35602.07124380446,0.0,#f9d002,Solar
GB5 0 CCGT,GB5 0,CCGT,1198.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
GB5 0 biomass,GB5 0,biomass,38.7,14.893617021276597,278083.0653560446,0.0,#0c6013,Biomass
GB5 0 coal,GB5 0,coal,521.8163174147567,28.196969696969695,349976.5536298572,0.34,#707070,Coal
GB5 0 offwind-ac,GB5 0,offwind-ac,2461.4325933407886,0.015,196751.117211691,0.0,#6895dd,Offshore Wind (AC)
GB5 0 offwind-dc,GB5 0,offwind-dc,29.80580558306517,0.015,229970.51484309894,0.0,#74c6f2,Offshore Wind (DC)
GB5 0 onwind,GB5 0,onwind,1336.7073042682812,0.015,96085.88801996628,0.0,#235ebc,Onshore Wind
GB5 0 solar,GB5 0,solar,528.7515724578832,0.01,35602.07124380445,0.0,#f9d002,Solar
GR1 0 CCGT,GR1 0,CCGT,7034.0,40.39540229885059,99027.72929315243,0.2,#b20101,Combined-Cycle Gas
GR1 0 lignite,GR1 0,lignite,2835.580120987794,12.287878787878787,349976.5536298572,0.41,#9e5a01,Lignite
GR1 0 offwind-ac,GR1 0,offwind-ac,14800.428002545557,0.015000000000000006,203896.59102283476,0.0,#6895dd,Offshore Wind (AC)
GR1 0 offwind-dc,GR1 0,offwind-dc,0.0,0.015,231123.49010376842,0.0,#74c6f2,Offshore Wind (DC)
GR1 0 oil,GR1 0,oil,273.26897115606107,148.85714285714286,37870.8074066883,0.26,#262626,Oil
GR1 0 onwind,GR1 0,onwind,4113.0,0.015000000000000001,96085.8880199663,0.0,#235ebc,Onshore Wind
GR1 0 ror,GR1 0,ror,103.1,0.0,299140.22492922965,0.0,#4adbc8,Run of River
GR1 0 solar,GR1 0,solar,3246.999999999999,0.010000000000000002,35602.07124380445,0.0,#f9d002,Solar
HR1 0 CCGT,HR1 0,CCGT,78.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
HR1 0 OCGT,HR1 0,OCGT,198.0,53.524390243902445,45095.4415151225,0.2,#d35050,Open-Cycle Gas
HR1 0 offwind-ac,HR1 0,offwind-ac,7662.131286862464,0.015,189602.45278610574,0.0,#6895dd,Offshore Wind (AC)
HR1 0 offwind-dc,HR1 0,offwind-dc,0.0,0.015,204456.26071295212,0.0,#74c6f2,Offshore Wind (DC)
HR1 0 onwind,HR1 0,onwind,788.3000000000002,0.015000000000000003,96085.8880199663,0.0,#235ebc,Onshore Wind
HR1 0 ror,HR1 0,ror,273.16773029167683,0.0,299140.2249292296,0.0,#4adbc8,Run of River
HR1 0 solar,HR1 0,solar,84.79999999999998,0.009999999999999998,35602.07124380444,0.0,#f9d002,Solar
HU1 0 CCGT,HU1 0,CCGT,2274.8999999999996,38.73769725306839,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
HU1 0 OCGT,HU1 0,OCGT,537.0,53.52439024390244,45095.441515122504,0.2,#d35050,Open-Cycle Gas
HU1 0 biomass,HU1 0,biomass,44.1,14.893617021276597,278083.0653560446,0.0,#0c6013,Biomass
HU1 0 coal,HU1 0,coal,230.4842391407936,28.196969696969695,349976.5536298572,0.34,#707070,Coal
HU1 0 lignite,HU1 0,lignite,815.1716510416943,12.287878787878787,349976.5536298572,0.41,#9e5a01,Lignite
HU1 0 nuclear,HU1 0,nuclear,1898.9,11.378787878787879,706772.616768959,0.0,#ff9000,Nuclear
HU1 0 oil,HU1 0,oil,170.0,148.85714285714286,37870.8074066883,0.26,#262626,Oil
HU1 0 onwind,HU1 0,onwind,322.99999999999994,0.015000000000000003,96085.88801996628,0.0,#235ebc,Onshore Wind
HU1 0 ror,HU1 0,ror,19.7,0.0,299140.2249292296,0.0,#4adbc8,Run of River
HU1 0 solar,HU1 0,solar,1952.9999999999995,0.010000000000000002,35602.07124380446,0.0,#f9d002,Solar
IE5 0 CCGT,IE5 0,CCGT,4219.0,42.06568562961739,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
IE5 0 coal,IE5 0,coal,843.5723152553045,28.196969696969695,349976.5536298572,0.34,#707070,Coal
IE5 0 lignite,IE5 0,lignite,253.0,12.287878787878787,349976.5536298572,0.41,#9e5a01,Lignite
IE5 0 offwind-ac,IE5 0,offwind-ac,13952.565040244408,0.015000000000000001,192246.2091524752,0.0,#6895dd,Offshore Wind (AC)
IE5 0 offwind-dc,IE5 0,offwind-dc,0.5216915923316544,0.015,218176.27630017482,0.0,#74c6f2,Offshore Wind (DC)
IE5 0 oil,IE5 0,oil,208.0,148.85714285714286,37870.8074066883,0.26,#262626,Oil
IE5 0 onwind,IE5 0,onwind,4274.66,0.015,96085.88801996628,0.0,#235ebc,Onshore Wind
IE5 0 ror,IE5 0,ror,216.0,0.0,299140.2249292296,0.0,#4adbc8,Run of River
IE5 0 solar,IE5 0,solar,40.050720767553905,0.01,35602.07124380446,0.0,#f9d002,Solar
IT1 0 CCGT,IT1 0,CCGT,3282.0,56.94107492722796,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
IT1 0 OCGT,IT1 0,OCGT,224.0,53.524390243902445,45095.4415151225,0.2,#d35050,Open-Cycle Gas
IT1 0 offwind-ac,IT1 0,offwind-ac,1638.9602672148055,0.015000000000000001,185290.0689667337,0.0,#6895dd,Offshore Wind (AC)
IT1 0 onwind,IT1 0,onwind,634.2560892975389,0.015000000000000001,96085.88801996628,0.0,#235ebc,Onshore Wind
IT1 0 ror,IT1 0,ror,569.0,0.0,299140.2249292296,0.0,#4adbc8,Run of River
IT1 0 solar,IT1 0,solar,1039.983056994981,0.01,35602.07124380445,0.0,#f9d002,Solar
IT1 1 CCGT,IT1 1,CCGT,5920.0,38.949173785620765,99027.72929315243,0.2,#b20101,Combined-Cycle Gas
IT1 1 offwind-ac,IT1 1,offwind-ac,2515.390244224108,0.015,185779.35169733563,0.0,#6895dd,Offshore Wind (AC)
IT1 1 offwind-dc,IT1 1,offwind-dc,0.0,0.015,199744.17166192658,0.0,#74c6f2,Offshore Wind (DC)
IT1 1 onwind,IT1 1,onwind,660.5890505817155,0.015000000000000003,96085.88801996631,0.0,#235ebc,Onshore Wind
IT1 1 ror,IT1 1,ror,73.0,0.0,299140.2249292296,0.0,#4adbc8,Run of River
IT1 1 solar,IT1 1,solar,2438.686271397804,0.010000000000000002,35602.07124380444,0.0,#f9d002,Solar
IT1 10 CCGT,IT1 10,CCGT,5535.0,40.794461859979116,99027.72929315243,0.2,#b20101,Combined-Cycle Gas
IT1 10 coal,IT1 10,coal,1963.7257174795611,28.196969696969695,349976.5536298572,0.34,#707070,Coal
IT1 10 offwind-ac,IT1 10,offwind-ac,2318.0550396202234,0.015,184939.26576029905,0.0,#6895dd,Offshore Wind (AC)
IT1 10 offwind-dc,IT1 10,offwind-dc,0.0,0.015,206490.40909041668,0.0,#74c6f2,Offshore Wind (DC)
IT1 10 onwind,IT1 10,onwind,930.2280459534476,0.015000000000000005,96085.88801996631,0.0,#235ebc,Onshore Wind
IT1 10 ror,IT1 10,ror,628.0,0.0,299140.22492922965,0.0,#4adbc8,Run of River
IT1 10 solar,IT1 10,solar,1749.0330816552485,0.009999999999999998,35602.07124380445,0.0,#f9d002,Solar
IT1 11 CCGT,IT1 11,CCGT,2151.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
IT1 11 biomass,IT1 11,biomass,150.0,14.893617021276597,278083.0653560446,0.0,#0c6013,Biomass
IT1 11 coal,IT1 11,coal,2415.4748261955165,28.196969696969695,349976.5536298572,0.34,#707070,Coal
IT1 11 offwind-ac,IT1 11,offwind-ac,4160.16501700717,0.015,187275.19055632048,0.0,#6895dd,Offshore Wind (AC)
IT1 11 onwind,IT1 11,onwind,1544.6561535961005,0.015000000000000001,96085.88801996631,0.0,#235ebc,Onshore Wind
IT1 11 solar,IT1 11,solar,2180.1684648335554,0.01,35602.07124380445,0.0,#f9d002,Solar
IT1 2 CCGT,IT1 2,CCGT,8602.0,44.57456150689032,99027.72929315243,0.2,#b20101,Combined-Cycle Gas
IT1 2 OCGT,IT1 2,OCGT,324.0,53.524390243902445,45095.4415151225,0.2,#d35050,Open-Cycle Gas
IT1 2 biomass,IT1 2,biomass,0.12,14.893617021276597,278083.0653560446,0.0,#0c6013,Biomass
IT1 2 offwind-ac,IT1 2,offwind-ac,140.85807615447155,0.015,182712.21639943542,0.0,#6895dd,Offshore Wind (AC)
IT1 2 onwind,IT1 2,onwind,313.5571426940326,0.015,96085.88801996631,0.0,#235ebc,Onshore Wind
IT1 2 ror,IT1 2,ror,449.03,0.0,299140.2249292296,0.0,#4adbc8,Run of River
IT1 2 solar,IT1 2,solar,1644.4840945095905,0.01,35602.07124380444,0.0,#f9d002,Solar
IT1 3 CCGT,IT1 3,CCGT,3636.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
IT1 3 offwind-ac,IT1 3,offwind-ac,4851.57303788277,0.015000000000000005,185447.55179060766,0.0,#6895dd,Offshore Wind (AC)
IT1 3 offwind-dc,IT1 3,offwind-dc,0.0,0.015,234425.9273648972,0.0,#74c6f2,Offshore Wind (DC)
IT1 3 onwind,IT1 3,onwind,1646.2882785029294,0.015000000000000006,96085.8880199663,0.0,#235ebc,Onshore Wind
IT1 3 ror,IT1 3,ror,43.0,0.0,299140.2249292296,0.0,#4adbc8,Run of River
IT1 3 solar,IT1 3,solar,2810.4715652955792,0.01,35602.07124380445,0.0,#f9d002,Solar
IT1 4 CCGT,IT1 4,CCGT,725.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
IT1 4 OCGT,IT1 4,OCGT,84.0,53.524390243902445,45095.4415151225,0.2,#d35050,Open-Cycle Gas
IT1 4 offwind-ac,IT1 4,offwind-ac,8469.130714744404,0.015,186505.8664620556,0.0,#6895dd,Offshore Wind (AC)
IT1 4 offwind-dc,IT1 4,offwind-dc,0.0,0.015,204144.7286855457,0.0,#74c6f2,Offshore Wind (DC)
IT1 4 onwind,IT1 4,onwind,372.5756804855514,0.015,96085.88801996633,0.0,#235ebc,Onshore Wind
IT1 4 ror,IT1 4,ror,305.0,0.0,299140.2249292296,0.0,#4adbc8,Run of River
IT1 4 solar,IT1 4,solar,1274.1781708165838,0.01,35602.07124380446,0.0,#f9d002,Solar
IT1 5 CCGT,IT1 5,CCGT,2776.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
IT1 5 OCGT,IT1 5,OCGT,80.0,53.524390243902445,45095.4415151225,0.2,#d35050,Open-Cycle Gas
IT1 5 coal,IT1 5,coal,1209.5812870108848,28.196969696969695,349976.5536298572,0.34,#707070,Coal
IT1 5 offwind-ac,IT1 5,offwind-ac,5548.254365875028,0.015,186182.30571806006,0.0,#6895dd,Offshore Wind (AC)
IT1 5 offwind-dc,IT1 5,offwind-dc,0.0,0.015,202468.1450550258,0.0,#74c6f2,Offshore Wind (DC)
IT1 5 onwind,IT1 5,onwind,213.31586304775453,0.015000000000000003,96085.88801996627,0.0,#235ebc,Onshore Wind
