year,hour,ES1 0 CCGT,ES1 0 CCGT new,ES1 0 coal,ES1 0 coal new,ES1 0 offwind-ac,ES1 0 offwind-ac new,ES1 0 onwind,ES1 0 onwind new,ES1 0 ror,ES1 0 ror new,ES1 0 solar,ES1 0 solar new,PT1 0 CCGT,PT1 0 CCGT new,PT1 0 offwind-ac,PT1 0 offwind-ac new,PT1 0 onwind,PT1 0 onwind new,PT1 0 ror,PT1 0 ror new,PT1 0 solar,PT1 0 solar new
2045,7420,22621.682241007904,0.0,4739.393482733913,0.0,2109.462577197798,0.0,4741.777310810424,16785.30822330594,37.38993493619629,0.0,0.0,0.0,4145.0,20827.0129162275,231.64475170197372,0.0,113.64401103045846,389.9694185401903,781.3005182744866,0.0,0.0,0.0
2045,7421,26305.331999999995,6318.425598122671,4739.393482733913,0.0,1740.4736869955204,0.0,4071.1174895288073,14411.254978010196,37.434697734475584,0.0,0.0,0.0,4145.0,20827.0129162275,195.14182409248286,0.0,69.36173319941658,238.0147842323757,781.8006718170005,0.0,0.0,0.0
2045,7422,26305.331999999995,19546.577070628693,4739.393482733913,0.0,1485.0810811363228,0.0,3551.3778599048833,12571.440641049398,37.4799258822226,0.0,0.0,0.0,4145.0,20827.0129162275,178.53924415859126,0.0,42.79700410442146,146.85791758432663,782.3990886206341,0.0,0.0,0.0
2045,7423,0.0,54637.97494805019,4739.393482733913,0.0,1342.206798132601,0.0,3126.227357430966,11066.460175381259,37.50301953925746,0.0,168.91190712055132,1013.471442723308,4145.0,20827.0129162275,154.74187330557857,0.0,29.585927673225903,101.52410942806097,782.7037894884744,0.0,0.0,0.0
2045,7424,26305.331999999995,37032.108543690396,4739.393482733913,0.0,1316.1297193013297,0.0,2725.4618481661373,9647.799585196224,37.52686032564775,0.0,0.0,0.0,4145.0,20827.0129162275,137.31846856049762,0.0,19.550868835331116,67.08880549478478,783.072554841771,0.0,0.0,0.0
2045,7425,26305.331999999995,41782.804907060054,4739.393482733913,0.0,1272.7957722713543,0.0,2296.866897928307,8130.626198269519,37.56171132605283,0.0,0.0,0.0,4145.0,20827.0129162275,122.66113920876613,0.0,16.502450662795344,56.62815867818738,783.5787977011369,0.0,0.0,0.0
2045,7426,24773.421960716965,0.0,4739.393482733913,0.0,1141.801725309843,0.0,2488.3194670275993,8808.34473539883,37.59879487943209,0.0,6081.500785680398,36489.00471408239,4145.0,20827.0129162275,150.25719916666083,0.0,38.96993538411332,133.72533144943637,783.8570207813216,0.0,205.0509077648189,1230.3054465889134
2045,7427,0.0,20603.29443823311,4739.393482733913,0.0,1150.4892763921916,0.0,2645.6941444646163,9365.431729193611,37.63419504066444,0.0,6684.617601089696,40107.70560653818,4145.0,20827.0129162275,169.38903134247875,0.0,50.777874184502,174.24427289115985,784.3934864410171,0.0,206.49983474975963,1238.9990084985577
2045,7428,18025.357252176327,0.0,4739.393482733913,0.0,1246.7781159771118,0.0,2586.0841588626035,9154.41971493569,37.66455440366215,0.0,6901.390014710546,41408.34008826327,4145.0,20827.0129162275,173.9489391231928,0.0,55.43709415900346,190.2323860159263,784.8778823926186,0.0,216.47755421578415,1298.865325294705
2045,7429,16953.727838291903,0.0,4739.393482733913,0.0,1602.055427646837,0.0,2630.5601169784663,9311.859134074928,37.68860211142665,0.0,6478.300172832512,38869.80103699507,4145.0,20827.0129162275,184.3198870635122,0.0,64.56137114645442,221.54234207196728,785.2071161874052,0.0,210.82866263202698,1264.9719757921619
